,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
47,2013.06.12,20:00:00,0.7974,0.79925,0.7931,0.79533,9039,0,36
48,2013.06.13,00:00:00,0.79532,0.79721,0.78946,0.79211,9980,0,36
49,2013.06.13,04:00:00,0.79213,0.79503,0.79017,0.79367,11874,0,21
50,2013.06.13,08:00:00,0.79371,0.80221,0.7919,0.8006,12766,0,21
51,2013.06.13,12:00:00,0.80058,0.80203,0.79661,0.8016,15650,0,21
52,2013.06.13,16:00:00,0.80161,0.80593,0.80122,0.80395,11092,0,21
53,2013.06.13,20:00:00,0.80393,0.81093,0.80329,0.80766,10524,0,5
54,2013.06.14,00:00:00,0.80766,0.80838,0.80467,0.80533,10547,0,5
55,2013.06.14,04:00:00,0.80528,0.8075,0.80408,0.80502,11471,0,5
56,2013.06.14,08:00:00,0.80501,0.80959,0.80381,0.80869,9774,0,5
57,2013.06.14,12:00:00,0.8087,0.81369,0.80547,0.80626,13661,0,5
58,2013.06.14,16:00:00,0.80626,0.80677,0.80414,0.80584,7687,0,5
59,2013.06.14,20:00:00,0.80584,0.80602,0.80381,0.80389,924,0,6
60,2013.06.17,00:00:00,0.80539,0.80934,0.80488,0.80815,7872,0,5
61,2013.06.17,04:00:00,0.80812,0.80987,0.80743,0.80846,7858,0,5
62,2013.06.17,08:00:00,0.80844,0.80919,0.80706,0.80727,7977,0,5
63,2013.06.17,12:00:00,0.80732,0.80781,0.79867,0.79941,9970,0,5
64,2013.06.17,16:00:00,0.7994,0.80126,0.79666,0.8005,6598,0,5
65,2013.06.17,20:00:00,0.80051,0.80104,0.79836,0.79947,6874,0,5
66,2013.06.18,00:00:00,0.79944,0.8012,0.79719,0.79834,9694,0,5
67,2013.06.18,04:00:00,0.79833,0.79973,0.79542,0.79679,11422,0,5
68,2013.06.18,08:00:00,0.79679,0.79823,0.79475,0.79723,8606,0,5
69,2013.06.18,12:00:00,0.79725,0.80079,0.7966,0.79997,11132,0,5
70,2013.06.18,16:00:00,0.79996,0.80209,0.79906,0.79908,6366,0,5
71,2013.06.18,20:00:00,0.79907,0.79961,0.79706,0.79786,6871,0,5
72,2013.06.19,00:00:00,0.79786,0.79872,0.79604,0.79825,10687,0,5
73,2013.06.19,04:00:00,0.79822,0.80203,0.79806,0.79945,9835,0,5
74,2013.06.19,08:00:00,0.79944,0.80207,0.79866,0.79967,9293,0,5
75,2013.06.19,12:00:00,0.79967,0.80528,0.79952,0.80404,8950,0,5
76,2013.06.19,16:00:00,0.80403,0.80469,0.78554,0.78867,11287,0,5
77,2013.06.19,20:00:00,0.78871,0.79072,0.78412,0.78688,10243,0,5
78,2013.06.20,00:00:00,0.78692,0.78887,0.78496,0.78516,13767,0,5
79,2013.06.20,04:00:00,0.78515,0.78583,0.77984,0.77996,12121,0,5
80,2013.06.20,08:00:00,0.77996,0.78053,0.77422,0.77935,14179,0,5
81,2013.06.20,12:00:00,0.77941,0.78086,0.77117,0.77247,17143,0,5
82,2013.06.20,16:00:00,0.77247,0.77732,0.77165,0.77502,10695,0,5
83,2013.06.20,20:00:00,0.77502,0.77728,0.77467,0.77629,7793,0,5
84,2013.06.21,00:00:00,0.77628,0.78063,0.77621,0.77807,12483,0,5
85,2013.06.21,04:00:00,0.77808,0.78001,0.77625,0.77747,12201,0,5
86,2013.06.21,08:00:00,0.77747,0.77868,0.77535,0.77646,11876,0,5
87,2013.06.21,12:00:00,0.77645,0.77809,0.76998,0.77109,15714,0,5
88,2013.06.21,16:00:00,0.77111,0.77802,0.77099,0.77575,10164,0,5
89,2013.06.21,20:00:00,0.77574,0.77728,0.77316,0.77337,1078,0,5
90,2013.06.24,00:00:00,0.7763,0.77717,0.77326,0.77484,10924,0,5
91,2013.06.24,04:00:00,0.77484,0.77565,0.77118,0.77202,12129,0,5
92,2013.06.24,08:00:00,0.77199,0.77277,0.76826,0.77203,12895,0,5
93,2013.06.24,12:00:00,0.77202,0.77817,0.77001,0.77262,17719,0,5
94,2013.06.24,16:00:00,0.77265,0.77896,0.77189,0.77567,11559,0,5
95,2013.06.24,20:00:00,0.77567,0.77796,0.7743,0.77769,8022,0,5
96,2013.06.25,00:00:00,0.77769,0.77769,0.7713,0.77169,11090,0,5
97,2013.06.25,04:00:00,0.77169,0.77879,0.77075,0.77821,11941,0,5
98,2013.06.25,08:00:00,0.77823,0.77954,0.7724,0.77533,10327,0,5
99,2013.06.25,12:00:00,0.77528,0.7758,0.76968,0.77279,15081,0,5
100,2013.06.25,16:00:00,0.77279,0.77534,0.77256,0.77393,9092,0,5
101,2013.06.25,20:00:00,0.77394,0.77447,0.77222,0.77256,7675,0,5
102,2013.06.26,00:00:00,0.77255,0.7748,0.77173,0.77273,12779,0,5
103,2013.06.26,04:00:00,0.77277,0.77775,0.77198,0.77603,10389,0,5
104,2013.06.26,08:00:00,0.77603,0.77877,0.7751,0.77683,9967,0,5
105,2013.06.26,12:00:00,0.77682,0.78605,0.77612,0.78102,12780,0,5
106,2013.06.26,16:00:00,0.78102,0.78186,0.77655,0.77927,8389,0,5
107,2013.06.26,20:00:00,0.77921,0.77965,0.7769,0.7776,6907,0,5
108,2013.06.27,00:00:00,0.77759,0.78359,0.7768,0.78248,8216,0,36
109,2013.06.27,04:00:00,0.78247,0.78453,0.78056,0.78341,9423,0,21
110,2013.06.27,08:00:00,0.78343,0.7841,0.78022,0.78125,11915,0,21
111,2013.06.27,12:00:00,0.78124,0.78524,0.77841,0.77846,15571,0,21
112,2013.06.27,16:00:00,0.77845,0.77914,0.77722,0.77868,10790,0,21
113,2013.06.27,20:00:00,0.77866,0.78002,0.77817,0.77961,8330,0,36
114,2013.06.28,00:00:00,0.7796,0.78126,0.77571,0.7807,10754,0,36
115,2013.06.28,04:00:00,0.78068,0.78206,0.77925,0.78134,11632,0,21
116,2013.06.28,08:00:00,0.78136,0.78149,0.77893,0.77946,11512,0,21
117,2013.06.28,12:00:00,0.77943,0.77983,0.77096,0.77216,15070,0,21
118,2013.06.28,16:00:00,0.77217,0.77532,0.77067,0.77511,11498,0,21
119,2013.06.28,20:00:00,0.77509,0.7751,0.77243,0.77243,3721,0,36
120,2013.07.01,00:00:00,0.77459,0.77744,0.77273,0.7769,9419,0,5
121,2013.07.01,04:00:00,0.77691,0.77823,0.77436,0.77462,10095,0,5
122,2013.07.01,08:00:00,0.77452,0.7784,0.77421,0.77667,8792,0,5
123,2013.07.01,12:00:00,0.77667,0.78295,0.77564,0.78278,11188,0,5
124,2013.07.01,16:00:00,0.78278,0.78303,0.78025,0.78082,6220,0,5
125,2013.07.01,20:00:00,0.7808,0.78294,0.78063,0.78264,5582,0,5
126,2013.07.02,00:00:00,0.78264,0.78277,0.7792,0.7808,10041,0,5
127,2013.07.02,04:00:00,0.7808,0.78145,0.77637,0.77944,13239,0,5
128,2013.07.02,08:00:00,0.77945,0.7813,0.77722,0.77736,10576,0,5
129,2013.07.02,12:00:00,0.77738,0.77747,0.7742,0.7758,13919,0,5
130,2013.07.02,16:00:00,0.7758,0.77605,0.7737,0.77446,8431,0,5
131,2013.07.02,20:00:00,0.77444,0.77634,0.77412,0.77448,6088,0,5
132,2013.07.03,00:00:00,0.77448,0.778,0.77311,0.77337,13294,0,5
133,2013.07.03,04:00:00,0.77341,0.7746,0.77097,0.77268,13170,0,5
134,2013.07.03,08:00:00,0.77267,0.77649,0.77248,0.77438,13518,0,5
135,2013.07.03,12:00:00,0.77438,0.77903,0.77229,0.77765,14656,0,5
136,2013.07.03,16:00:00,0.77763,0.77826,0.77542,0.77691,6665,0,5
137,2013.07.03,20:00:00,0.77679,0.77967,0.77621,0.77937,6746,0,5
138,2013.07.04,00:00:00,0.77939,0.78065,0.77631,0.77817,10540,0,5
139,2013.07.04,04:00:00,0.77813,0.77944,0.77681,0.77792,12875,0,5
140,2013.07.04,08:00:00,0.77791,0.78139,0.77751,0.77948,10309,0,5
141,2013.07.04,12:00:00,0.77947,0.78585,0.77885,0.78518,11793,0,5
142,2013.07.04,16:00:00,0.78518,0.78526,0.78264,0.78346,4983,0,5
143,2013.07.04,20:00:00,0.78337,0.78415,0.78127,0.7829,8688,0,5
144,2013.07.05,00:00:00,0.7829,0.78343,0.7802,0.78094,8601,0,5
145,2013.07.05,04:00:00,0.7809,0.78232,0.78057,0.78219,7772,0,5
146,2013.07.05,08:00:00,0.78219,0.78418,0.7816,0.78368,8897,0,5
147,2013.07.05,12:00:00,0.78368,0.7838,0.76873,0.77089,16559,0,5
148,2013.07.05,16:00:00,0.77085,0.77167,0.7693,0.77137,5586,0,5
149,2013.07.05,20:00:00,0.77134,0.7714,0.7704,0.77051,1042,0,6
150,2013.07.08,00:00:00,0.76991,0.77284,0.7699,0.7725,6553,0,5
151,2013.07.08,04:00:00,0.77249,0.7738,0.77203,0.77331,7215,0,5
152,2013.07.08,08:00:00,0.7733,0.77549,0.77293,0.77511,6940,0,5
153,2013.07.08,12:00:00,0.77511,0.78197,0.77488,0.7801,9659,0,5
154,2013.07.08,16:00:00,0.78012,0.78178,0.77967,0.78065,6626,0,5
155,2013.07.08,20:00:00,0.78067,0.78157,0.77854,0.77856,8653,0,5
156,2013.07.09,00:00:00,0.77856,0.78068,0.77619,0.78043,12257,0,5
157,2013.07.09,04:00:00,0.78044,0.78743,0.77985,0.78585,11171,0,5
158,2013.07.09,08:00:00,0.78585,0.78779,0.78379,0.78621,9619,0,5
159,2013.07.09,12:00:00,0.78627,0.78842,0.78402,0.7855,11081,0,5
160,2013.07.09,16:00:00,0.7855,0.78721,0.78459,0.78628,5328,0,5
161,2013.07.09,20:00:00,0.78628,0.78633,0.78248,0.7827,6502,0,5
162,2013.07.10,00:00:00,0.78267,0.78722,0.78231,0.78419,10156,0,5
163,2013.07.10,04:00:00,0.78419,0.78777,0.78405,0.78687,11774,0,5
164,2013.07.10,08:00:00,0.7869,0.78833,0.78407,0.78592,10263,0,5
165,2013.07.10,12:00:00,0.78593,0.78593,0.77907,0.77913,10218,0,5
166,2013.07.10,16:00:00,0.77913,0.78583,0.77791,0.77979,10693,0,5
167,2013.07.10,20:00:00,0.77981,0.79587,0.77937,0.79156,12321,0,5
168,2013.07.11,00:00:00,0.79156,0.79565,0.78956,0.79386,14658,0,5
169,2013.07.11,04:00:00,0.79384,0.79687,0.78933,0.78977,13439,0,5
170,2013.07.11,08:00:00,0.78977,0.79073,0.78578,0.78613,10411,0,5
171,2013.07.11,12:00:00,0.78613,0.78676,0.77647,0.77981,15484,0,5
172,2013.07.11,16:00:00,0.77986,0.78464,0.77818,0.78355,10791,0,5
173,2013.07.11,20:00:00,0.78353,0.78564,0.78268,0.78409,7474,0,5
174,2013.07.12,00:00:00,0.78409,0.78657,0.78233,0.78628,10404,0,5
175,2013.07.12,04:00:00,0.7863,0.78784,0.78479,0.78532,8979,0,5
176,2013.07.12,08:00:00,0.78531,0.78618,0.77775,0.77797,11294,0,5
177,2013.07.12,12:00:00,0.77797,0.78267,0.77525,0.7777,12703,0,5
178,2013.07.12,16:00:00,0.7776,0.77956,0.77693,0.77905,6075,0,5
179,2013.07.12,20:00:00,0.77886,0.77997,0.77619,0.77633,795,0,5
180,2013.07.15,00:00:00,0.78014,0.78134,0.77827,0.78048,8674,0,5
181,2013.07.15,04:00:00,0.78048,0.7826,0.77995,0.78151,8415,0,5
182,2013.07.15,08:00:00,0.78151,0.78215,0.7731,0.77428,9715,0,5
183,2013.07.15,12:00:00,0.77428,0.78151,0.77338,0.7802,12169,0,5
184,2013.07.15,16:00:00,0.78018,0.78175,0.78011,0.78134,6891,0,5
185,2013.07.15,20:00:00,0.78131,0.78219,0.77905,0.77997,7078,0,5
186,2013.07.16,00:00:00,0.77997,0.78363,0.77994,0.78195,10395,0,5
187,2013.07.16,04:00:00,0.78195,0.78502,0.78186,0.78345,9236,0,5
188,2013.07.16,08:00:00,0.78345,0.78899,0.78237,0.78743,10680,0,5
189,2013.07.16,12:00:00,0.78745,0.78836,0.78483,0.78773,12145,0,5
190,2013.07.16,16:00:00,0.78769,0.78997,0.78721,0.7894,6553,0,5
191,2013.07.16,20:00:00,0.78939,0.79012,0.78777,0.79006,7068,0,5
192,2013.07.17,00:00:00,0.79006,0.79008,0.78675,0.78781,10260,0,5
193,2013.07.17,04:00:00,0.78784,0.78813,0.78407,0.78525,10048,0,5
194,2013.07.17,08:00:00,0.78525,0.78695,0.78463,0.78611,9018,0,5
195,2013.07.17,12:00:00,0.78611,0.7939,0.78527,0.78918,16316,0,5
196,2013.07.17,16:00:00,0.78918,0.79169,0.78865,0.78991,9416,0,5
197,2013.07.17,20:00:00,0.78992,0.79241,0.7897,0.79047,6277,0,5
198,2013.07.18,00:00:00,0.79047,0.79108,0.78596,0.78662,10950,0,5
199,2013.07.18,04:00:00,0.78659,0.78796,0.78481,0.78594,9858,0,5
200,2013.07.18,08:00:00,0.78596,0.79007,0.78592,0.78833,8788,0,1
201,2013.07.18,12:00:00,0.78832,0.78985,0.7867,0.78803,11212,0,1
202,2013.07.18,16:00:00,0.78803,0.79057,0.78724,0.79034,7009,0,1
203,2013.07.18,20:00:00,0.79035,0.7908,0.78802,0.79057,7453,0,1
204,2013.07.19,00:00:00,0.79057,0.79212,0.78867,0.79056,9723,0,1
205,2013.07.19,04:00:00,0.79054,0.79295,0.78982,0.79264,9527,0,1
206,2013.07.19,08:00:00,0.79264,0.79897,0.79252,0.79562,9468,0,1
207,2013.07.19,12:00:00,0.79558,0.79676,0.79433,0.79454,8995,0,1
208,2013.07.19,16:00:00,0.79455,0.79519,0.79304,0.79414,6210,0,1
209,2013.07.19,20:00:00,0.79414,0.79424,0.78999,0.78999,824,0,1
210,2013.07.22,00:00:00,0.79344,0.79538,0.79252,0.79323,9404,0,1
211,2013.07.22,04:00:00,0.79323,0.79451,0.79208,0.79221,9008,0,1
212,2013.07.22,08:00:00,0.79222,0.79381,0.79055,0.79327,8043,0,1
213,2013.07.22,12:00:00,0.79326,0.79716,0.79236,0.79608,10700,0,1
214,2013.07.22,16:00:00,0.79609,0.79746,0.79518,0.79581,6864,0,2
215,2013.07.22,20:00:00,0.79582,0.79831,0.79572,0.79742,8051,0,1
216,2013.07.23,00:00:00,0.7974,0.80067,0.79734,0.79956,8331,0,1
217,2013.07.23,04:00:00,0.79957,0.80085,0.79857,0.79898,9004,0,1
218,2013.07.23,08:00:00,0.79899,0.79963,0.79622,0.79714,8853,0,1
219,2013.07.23,12:00:00,0.79715,0.79823,0.79542,0.79697,10596,0,1
220,2013.07.23,16:00:00,0.79697,0.80026,0.79667,0.79973,8869,0,2
221,2013.07.23,20:00:00,0.79972,0.80125,0.79888,0.79943,7875,0,1
222,2013.07.24,00:00:00,0.79941,0.80115,0.79487,0.79699,11549,0,1
223,2013.07.24,04:00:00,0.79699,0.79795,0.79427,0.79449,9854,0,1
224,2013.07.24,08:00:00,0.79451,0.79891,0.79371,0.79807,8308,0,1
225,2013.07.24,12:00:00,0.79807,0.79861,0.79368,0.79418,10571,0,1
226,2013.07.24,16:00:00,0.79408,0.79453,0.79048,0.79334,8892,0,1
227,2013.07.24,20:00:00,0.79334,0.79843,0.79232,0.79611,8316,0,1
228,2013.07.25,00:00:00,0.79612,0.79805,0.79611,0.79795,8842,0,1
229,2013.07.25,04:00:00,0.79795,0.80173,0.79724,0.80168,8406,0,1
230,2013.07.25,08:00:00,0.80173,0.80476,0.80027,0.80474,9407,0,1
231,2013.07.25,12:00:00,0.80475,0.80565,0.80331,0.80529,11528,0,1
232,2013.07.25,16:00:00,0.80529,0.80999,0.80495,0.80912,9756,0,1
233,2013.07.25,20:00:00,0.80912,0.81055,0.80539,0.8059,8828,0,1
234,2013.07.26,00:00:00,0.80594,0.8096,0.80589,0.80893,8973,0,1
235,2013.07.26,04:00:00,0.80893,0.8097,0.80672,0.8095,7281,0,1
236,2013.07.26,08:00:00,0.8095,0.81044,0.80628,0.80628,7927,0,1
237,2013.07.26,12:00:00,0.80628,0.80907,0.80542,0.80699,10977,0,1
238,2013.07.26,16:00:00,0.80697,0.80924,0.80671,0.80871,6816,0,1
239,2013.07.26,20:00:00,0.80873,0.80881,0.8069,0.8069,669,0,1
240,2013.07.29,00:00:00,0.80758,0.80988,0.80721,0.80836,8394,0,1
241,2013.07.29,04:00:00,0.80836,0.80909,0.80609,0.8071,8052,0,1
242,2013.07.29,08:00:00,0.80708,0.80933,0.80643,0.80771,8163,0,1
243,2013.07.29,12:00:00,0.80771,0.80771,0.80113,0.80237,9346,0,1
244,2013.07.29,16:00:00,0.80237,0.80315,0.80112,0.80285,7339,0,2
245,2013.07.29,20:00:00,0.80285,0.80379,0.80094,0.80257,5591,0,1
246,2013.07.30,00:00:00,0.80259,0.80352,0.79832,0.79888,11030,0,1
247,2013.07.30,04:00:00,0.79887,0.80005,0.79804,0.79966,8981,0,1
248,2013.07.30,08:00:00,0.79968,0.80024,0.79768,0.79967,7390,0,1
249,2013.07.30,12:00:00,0.79968,0.80145,0.7957,0.7972,8377,0,1
250,2013.07.30,16:00:00,0.79728,0.79821,0.79613,0.79773,6339,0,1
251,2013.07.30,20:00:00,0.79767,0.79979,0.79753,0.79917,8829,0,1
252,2013.07.31,00:00:00,0.79914,0.79936,0.79489,0.79729,10866,0,1
253,2013.07.31,04:00:00,0.7973,0.79929,0.79694,0.79896,9700,0,1
254,2013.07.31,08:00:00,0.79898,0.79992,0.79803,0.79836,8052,0,2
255,2013.07.31,12:00:00,0.79836,0.79846,0.79309,0.79501,12617,0,1
256,2013.07.31,16:00:00,0.79501,0.80152,0.79369,0.7986,10843,0,1
257,2013.07.31,20:00:00,0.79861,0.79918,0.79248,0.7962,7971,0,1
258,2013.08.01,00:00:00,0.79618,0.79824,0.79507,0.79614,8229,0,1
259,2013.08.01,04:00:00,0.79614,0.79729,0.79473,0.79533,7343,0,1
260,2013.08.01,08:00:00,0.79528,0.79596,0.7924,0.79457,7778,0,1
261,2013.08.01,12:00:00,0.79434,0.79548,0.7852,0.78662,11804,0,1
262,2013.08.01,16:00:00,0.78661,0.78881,0.78591,0.78758,7095,0,2
263,2013.08.01,20:00:00,0.78758,0.79029,0.78733,0.79001,6351,0,1
264,2013.08.02,00:00:00,0.79007,0.7908,0.78832,0.7901,8776,0,1
265,2013.08.02,04:00:00,0.79007,0.79023,0.7867,0.7872,8258,0,1
266,2013.08.02,08:00:00,0.7872,0.78799,0.78556,0.78793,7712,0,1
267,2013.08.02,12:00:00,0.78791,0.79348,0.78159,0.7822,13300,0,1
268,2013.08.02,16:00:00,0.78219,0.7853,0.78202,0.7832,5366,0,1
269,2013.08.02,20:00:00,0.7832,0.7851,0.7822,0.78239,1716,0,1
270,2013.08.05,00:00:00,0.77662,0.77727,0.77361,0.77578,9538,0,1
271,2013.08.05,04:00:00,0.77577,0.78168,0.77572,0.7807,10084,0,1
272,2013.08.05,08:00:00,0.7807,0.78076,0.77553,0.77617,7738,0,1
273,2013.08.05,12:00:00,0.77617,0.77971,0.77471,0.77962,8797,0,1
274,2013.08.05,16:00:00,0.77963,0.78141,0.77911,0.78062,6607,0,1
275,2013.08.05,20:00:00,0.78073,0.78631,0.78073,0.78355,6907,0,1
276,2013.08.06,00:00:00,0.78356,0.78523,0.78264,0.78338,9101,0,2
277,2013.08.06,04:00:00,0.78339,0.78661,0.78299,0.78602,10447,0,1
278,2013.08.06,08:00:00,0.78602,0.78917,0.78592,0.78676,8998,0,1
279,2013.08.06,12:00:00,0.78675,0.7897,0.78439,0.78841,9068,0,1
280,2013.08.06,16:00:00,0.7884,0.79175,0.78837,0.78983,6136,0,1
281,2013.08.06,20:00:00,0.78982,0.79158,0.78854,0.78956,7100,0,1
282,2013.08.07,00:00:00,0.78957,0.79041,0.78851,0.78949,8003,0,1
283,2013.08.07,04:00:00,0.78954,0.79149,0.78884,0.78939,9229,0,1
284,2013.08.07,08:00:00,0.7894,0.79071,0.78834,0.79037,11264,0,1
285,2013.08.07,12:00:00,0.79037,0.79976,0.7896,0.79754,11165,0,1
286,2013.08.07,16:00:00,0.79756,0.79824,0.79575,0.79594,7931,0,1
287,2013.08.07,20:00:00,0.79595,0.79724,0.79515,0.79614,7371,0,1
288,2013.08.08,00:00:00,0.79602,0.79702,0.79332,0.79512,11694,0,1
289,2013.08.08,04:00:00,0.79514,0.79825,0.79513,0.79626,9245,0,1
290,2013.08.08,08:00:00,0.79629,0.79855,0.79517,0.79793,7852,0,1
291,2013.08.08,12:00:00,0.79796,0.80444,0.7972,0.80345,10779,0,1
292,2013.08.08,16:00:00,0.80344,0.80467,0.80168,0.80178,7138,0,1
293,2013.08.08,20:00:00,0.80179,0.80202,0.79868,0.79939,5991,0,1
294,2013.08.09,00:00:00,0.79941,0.80098,0.79832,0.7988,9009,0,1
295,2013.08.09,04:00:00,0.79879,0.80215,0.79833,0.80023,7912,0,2
296,2013.08.09,08:00:00,0.80027,0.80298,0.80025,0.80199,7720,0,1
297,2013.08.09,12:00:00,0.80199,0.80525,0.80139,0.80347,9498,0,1
298,2013.08.09,16:00:00,0.80347,0.80564,0.80291,0.80404,6387,0,2
299,2013.08.09,20:00:00,0.80404,0.80489,0.80269,0.80342,975,0,8
300,2013.08.12,00:00:00,0.80235,0.80567,0.80229,0.80369,7372,0,1
301,2013.08.12,04:00:00,0.80369,0.80423,0.79923,0.80004,6743,0,1
302,2013.08.12,08:00:00,0.80005,0.80182,0.79946,0.8004,7043,0,1
303,2013.08.12,12:00:00,0.80039,0.80432,0.80032,0.80336,6809,0,1
304,2013.08.12,16:00:00,0.80337,0.80402,0.7999,0.80048,5517,0,1
305,2013.08.12,20:00:00,0.80048,0.8011,0.79708,0.79795,6699,0,1
306,2013.08.13,00:00:00,0.79795,0.80032,0.7975,0.79948,7938,0,2
307,2013.08.13,04:00:00,0.79948,0.80059,0.7985,0.79953,8741,0,1
308,2013.08.13,08:00:00,0.79953,0.8007,0.79805,0.79931,8340,0,1
309,2013.08.13,12:00:00,0.79931,0.79983,0.79341,0.79421,10564,0,1
310,2013.08.13,16:00:00,0.79421,0.79678,0.79408,0.79645,6575,0,1
311,2013.08.13,20:00:00,0.79645,0.79878,0.79579,0.79781,5486,0,1
312,2013.08.14,00:00:00,0.79781,0.79845,0.79583,0.79804,7641,0,1
313,2013.08.14,04:00:00,0.79804,0.7997,0.79736,0.79934,7504,0,1
314,2013.08.14,08:00:00,0.79935,0.80373,0.79849,0.80203,8098,0,1
315,2013.08.14,12:00:00,0.80203,0.80505,0.80169,0.80311,9523,0,1
316,2013.08.14,16:00:00,0.80311,0.80421,0.80287,0.80337,7259,0,2
317,2013.08.14,20:00:00,0.80337,0.80545,0.80202,0.80513,7021,0,1
318,2013.08.15,00:00:00,0.80513,0.80766,0.80393,0.8057,10064,0,1
319,2013.08.15,04:00:00,0.80571,0.80847,0.80516,0.80808,7868,0,1
320,2013.08.15,08:00:00,0.80809,0.81033,0.80711,0.80727,8614,0,1
321,2013.08.15,12:00:00,0.80724,0.80742,0.79942,0.80438,12134,0,1
322,2013.08.15,16:00:00,0.80438,0.80812,0.80371,0.80729,11897,0,1
323,2013.08.15,20:00:00,0.80729,0.80765,0.80581,0.80722,5569,0,2
324,2013.08.16,00:00:00,0.80722,0.81127,0.80535,0.80739,11406,0,1
325,2013.08.16,04:00:00,0.80738,0.80968,0.80607,0.80958,9776,0,1
326,2013.08.16,08:00:00,0.80967,0.80974,0.80617,0.80792,7745,0,1
327,2013.08.16,12:00:00,0.80795,0.81277,0.80714,0.81161,9895,0,1
328,2013.08.16,16:00:00,0.81161,0.8121,0.80858,0.81018,5445,0,1
329,2013.08.16,20:00:00,0.81018,0.81094,0.80902,0.80994,743,0,1
