,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
382,2014.11.20,1.56698,1.57367,1.56315,1.56895,81316,0,10
383,2014.11.21,1.56896,1.57132,1.56254,1.56553,73255,0,1
384,2014.11.24,1.56445,1.57143,1.56279,1.56976,62355,19750400000,1
385,2014.11.25,1.56976,1.57351,1.56483,1.57192,69174,272500000,1
386,2014.11.26,1.57192,1.58052,1.56787,1.57871,77133,78000000,1
387,2014.11.27,1.57873,1.58255,1.57162,1.57248,52876,0,1
388,2014.11.28,1.57248,1.57279,1.56137,1.56389,76731,0,10
389,2014.12.01,1.56112,1.57634,1.55846,1.57335,83285,0,10
390,2014.12.02,1.57332,1.57422,1.56314,1.56465,67321,0,1
391,2014.12.03,1.56461,1.57192,1.5619,1.56907,56105,0,1
392,2014.12.04,1.56906,1.57254,1.56428,1.56783,65313,0,1
393,2014.12.05,1.56783,1.56949,1.55685,1.55763,64945,0,1
394,2014.12.08,1.55655,1.56787,1.55411,1.56504,64745,68709780000,1
395,2014.12.09,1.56502,1.57167,1.56255,1.56836,67945,70732308000,1
396,2014.12.10,1.56836,1.57508,1.5647,1.5748,66385,71904596000,1
397,2014.12.11,1.57484,1.57566,1.5652,1.5718,67842,75250290000,1
398,2014.12.12,1.57178,1.57463,1.56942,1.57159,57709,51037872000,1
399,2014.12.15,1.57226,1.57464,1.56011,1.56418,63329,68384515000,1
400,2014.12.16,1.56417,1.57852,1.56079,1.57421,72858,77012863000,1
401,2014.12.17,1.5742,1.57428,1.55408,1.55717,70681,78025049000,1
402,2014.12.18,1.5572,1.56772,1.55488,1.56668,64702,72611660000,1
403,2014.12.19,1.56667,1.5682,1.5605,1.56167,57088,63791816000,1
404,2014.12.22,1.56271,1.56651,1.55725,1.55778,196135,234723031000,1
405,2014.12.23,1.55778,1.56078,1.54854,1.552,183928,225347009000,1
406,2014.12.24,1.552,1.55569,1.55037,1.555,137474,169794376000,1
407,2014.12.26,1.55576,1.55664,1.55365,1.55499,105236,109177598000,1
408,2014.12.29,1.55511,1.55853,1.55048,1.55134,64363,70765293000,1
409,2014.12.30,1.55136,1.55733,1.55004,1.5565,49809,57333638000,1
410,2014.12.31,1.5565,1.56202,1.5549,1.55801,35437,39885497000,1
411,2015.01.02,1.5544,1.55467,1.53242,1.53244,70780,0,12
412,2015.01.05,1.52833,1.53184,1.52024,1.5256,101935,0,12
413,2015.01.06,1.52561,1.52729,1.51079,1.51338,109957,0,12
414,2015.01.07,1.51339,1.51546,1.50543,1.51045,109210,0,12
415,2015.01.08,1.51044,1.51166,1.50336,1.50845,94834,0,11
416,2015.01.09,1.50847,1.51738,1.50827,1.51571,97935,0,10
417,2015.01.12,1.51882,1.51883,1.50982,1.51696,93208,0,12
418,2015.01.13,1.51697,1.51908,1.50769,1.51669,110367,0,12
419,2015.01.14,1.51668,1.52678,1.51443,1.5233,114078,0,12
420,2015.01.15,1.52331,1.52665,1.51494,1.51787,130312,0,11
421,2015.01.16,1.51788,1.52336,1.50745,1.5145,117128,0,9
422,2015.01.19,1.514,1.5178,1.5082,1.50878,48465,0,8
423,2015.01.20,1.50882,1.51985,1.50577,1.5144,40426,0,12
424,2015.01.21,1.51441,1.51779,1.50751,1.51417,50688,0,14
425,2015.01.22,1.51419,1.52114,1.49714,1.50051,57878,0,14
426,2015.01.23,1.50053,1.50346,1.49503,1.49876,57770,0,11
427,2015.01.26,1.49918,1.51026,1.4991,1.5084,45534,0,15
428,2015.01.27,1.50844,1.52227,1.5059,1.51874,72829,16414778000,1
429,2015.01.28,1.51874,1.52185,1.51302,1.51386,81316,0,1
430,2015.01.29,1.51386,1.51616,1.50176,1.50767,46140,8000000,7
431,2015.01.30,1.50766,1.5095,1.49882,1.50619,45597,0,13
432,2015.02.02,1.50827,1.50866,1.50048,1.50256,76004,0,8
433,2015.02.03,1.50255,1.51969,1.49883,1.51399,86071,0,8
434,2015.02.04,1.514,1.52499,1.51388,1.51772,75640,0,2
435,2015.02.05,1.51767,1.53427,1.51676,1.53181,79634,0,8
436,2015.02.06,1.5319,1.53516,1.52103,1.5225,65822,0,8
437,2015.02.09,1.52383,1.52662,1.52,1.52135,70909,0,6
438,2015.02.10,1.52136,1.52746,1.51959,1.52577,74470,0,8
439,2015.02.11,1.52577,1.52988,1.52184,1.52423,71690,0,6
440,2015.02.12,1.52421,1.54127,1.52088,1.53892,79009,0,8
441,2015.02.13,1.53891,1.54215,1.53705,1.53928,69304,0,8
442,2015.02.16,1.5401,1.54396,1.53385,1.53527,69771,0,8
443,2015.02.17,1.53526,1.54013,1.53156,1.53515,72770,0,10
444,2015.02.18,1.53513,1.54777,1.5341,1.54336,78095,0,8
445,2015.02.19,1.54339,1.54649,1.5404,1.54185,69044,0,8
446,2015.02.20,1.54183,1.54333,1.5343,1.53983,72673,0,1
447,2015.02.23,1.53866,1.54739,1.53321,1.54511,64297,0,8
448,2015.02.24,1.54511,1.54733,1.54038,1.54558,65551,0,8
449,2015.02.25,1.54556,1.5538,1.54526,1.55263,64413,0,8
450,2015.02.26,1.55263,1.55516,1.5394,1.54135,71104,0,8
451,2015.02.27,1.54137,1.5458,1.5384,1.54365,65917,0,7
452,2015.03.02,1.54045,1.54205,1.53513,1.53575,61388,0,8
453,2015.03.03,1.53573,1.5397,1.53442,1.5366,62004,0,7
454,2015.03.04,1.5366,1.53713,1.52515,1.52621,65525,0,6
455,2015.03.05,1.52621,1.5269,1.52149,1.5246,68391,0,8
456,2015.03.06,1.52462,1.52515,1.50314,1.50333,65730,0,8
457,2015.03.09,1.50572,1.51366,1.50506,1.51066,65938,0,5
458,2015.03.10,1.51071,1.51096,1.50284,1.50766,87485,0,6
459,2015.03.11,1.50768,1.50959,1.48928,1.49331,95010,0,8
460,2015.03.12,1.49339,1.5026,1.48495,1.48904,87662,0,8
461,2015.03.13,1.48906,1.48929,1.46988,1.47397,81709,0,6
462,2015.03.16,1.47532,1.48529,1.47476,1.48236,84069,0,2
463,2015.03.17,1.48237,1.48447,1.47236,1.47495,86725,0,1
464,2015.03.18,1.47497,1.51648,1.46347,1.49602,99738,0,1
465,2015.03.19,1.49602,1.50094,1.46876,1.47585,107615,0,2
466,2015.03.20,1.47581,1.4988,1.47215,1.4945,87410,0,10
467,2015.03.23,1.49412,1.49733,1.48377,1.49489,92445,0,6
468,2015.03.24,1.49515,1.49835,1.48303,1.48328,96784,0,10
469,2015.03.25,1.48335,1.49533,1.48335,1.48762,79901,0,10
470,2015.03.26,1.4876,1.49933,1.48062,1.48543,91480,0,6
471,2015.03.27,1.48543,1.4921,1.47959,1.487,82596,0,8
472,2015.03.30,1.48959,1.49003,1.47527,1.48073,78365,0,8
473,2015.03.31,1.48071,1.4871,1.47545,1.48277,79012,0,8
474,2015.04.01,1.48276,1.48707,1.4739,1.4828,78849,0,11
475,2015.04.02,1.48282,1.48678,1.47756,1.48338,77293,0,4
476,2015.04.03,1.48338,1.49445,1.48095,1.49179,51206,0,12
477,2015.04.06,1.4919,1.49806,1.48696,1.48865,43557,0,6
478,2015.04.07,1.48863,1.49197,1.48021,1.48216,78146,0,4
479,2015.04.08,1.48218,1.49727,1.48148,1.48755,77233,0,4
480,2015.04.09,1.48755,1.48855,1.46847,1.47106,75344,0,4
481,2015.04.10,1.4711,1.47241,1.45865,1.4631,70031,0,4
482,2015.04.13,1.46433,1.46809,1.4565,1.46695,72741,0,4
483,2015.04.14,1.46692,1.48011,1.46029,1.47738,80379,0,4
484,2015.04.15,1.47738,1.48533,1.47004,1.48272,81161,0,4
485,2015.04.16,1.4827,1.4969,1.48114,1.49294,100547,0,8
486,2015.04.17,1.49291,1.50527,1.49154,1.49595,84220,0,4
487,2015.04.20,1.49499,1.49831,1.48873,1.49005,77036,0,4
488,2015.04.21,1.49007,1.49724,1.48557,1.4926,95648,0,2
489,2015.04.22,1.4926,1.50792,1.49127,1.50355,105318,0,2
490,2015.04.23,1.50356,1.50696,1.49593,1.50515,101273,0,2
491,2015.04.24,1.50521,1.51868,1.50268,1.51855,98748,0,2
492,2015.04.27,1.51738,1.52614,1.51065,1.52253,96269,0,2
493,2015.04.28,1.52254,1.53424,1.51719,1.53369,107207,0,2
494,2015.04.29,1.53369,1.54977,1.53274,1.54279,127571,0,2
495,2015.04.30,1.54278,1.54918,1.53033,1.53483,150468,0,2
496,2015.05.01,1.5348,1.53965,1.51141,1.51473,101483,0,2
497,2015.05.04,1.51525,1.51742,1.50897,1.5116,67523,0,1
498,2015.05.05,1.51162,1.52172,1.50899,1.51691,24375,0,1
499,2015.05.06,1.5169,1.52898,1.51508,1.52404,43510,0,1
500,2015.05.07,1.52403,1.54451,1.51647,1.53902,21921,0,3
501,2015.05.08,1.53856,1.55207,1.53542,1.54426,30600,0,6
502,2015.05.11,1.54392,1.5612,1.53925,1.55738,73053,0,7
503,2015.05.12,1.55737,1.57096,1.55565,1.5667,106069,0,7
504,2015.05.13,1.56675,1.57683,1.56333,1.57409,81224,0,7
505,2015.05.14,1.57407,1.58139,1.57283,1.57735,93374,0,7
506,2015.05.15,1.57736,1.58076,1.57005,1.57271,80732,0,7
507,2015.05.18,1.57348,1.57446,1.56372,1.56563,86087,0,1
508,2015.05.19,1.56563,1.56689,1.54451,1.55105,116200,0,8
509,2015.05.20,1.55108,1.5587,1.54718,1.55385,130939,0,8
510,2015.05.21,1.55382,1.56991,1.55241,1.56588,118619,0,7
511,2015.05.22,1.56588,1.56888,1.54595,1.54957,109379,0,8
512,2015.05.25,1.54829,1.55069,1.54555,1.54732,74575,0,11
513,2015.05.26,1.54727,1.54745,1.53532,1.53912,120328,0,6
514,2015.05.27,1.53915,1.54364,1.53006,1.53507,116703,0,8
515,2015.05.28,1.53506,1.53847,1.52596,1.53201,119595,0,10
516,2015.05.29,1.53198,1.53413,1.52356,1.52842,102292,0,9
517,2015.06.01,1.52865,1.53038,1.51695,1.52008,137026,0,7
518,2015.06.02,1.52009,1.53666,1.51785,1.53406,174854,0,6
519,2015.06.03,1.53411,1.53743,1.52515,1.53279,92471,0,3
520,2015.06.04,1.53279,1.54405,1.53039,1.5353,63822,0,1
521,2015.06.05,1.53529,1.53688,1.51897,1.52711,169995,0,8
522,2015.06.08,1.52671,1.53632,1.52207,1.5341,150298,0,8
523,2015.06.09,1.5341,1.53884,1.52567,1.53773,166715,0,8
524,2015.06.10,1.53776,1.55529,1.53682,1.55069,193301,0,1
525,2015.06.11,1.55069,1.5533,1.54201,1.55077,143264,0,1
526,2015.06.12,1.55075,1.55975,1.54663,1.55571,118890,0,1
527,2015.06.15,1.5564,1.56133,1.5487,1.55981,112050,0,1
528,2015.06.16,1.55984,1.56536,1.55409,1.56447,136812,0,2
529,2015.06.17,1.56446,1.58464,1.56252,1.58281,176920,0,4
530,2015.06.18,1.58282,1.59292,1.58055,1.58782,161463,0,8
531,2015.06.19,1.58781,1.58959,1.58346,1.5876,118552,0,8
532,2015.06.22,1.58729,1.59093,1.58047,1.58236,128933,0,8
533,2015.06.23,1.58232,1.58309,1.57084,1.57292,147025,0,8
534,2015.06.24,1.57292,1.58021,1.56667,1.57065,138088,0,8
535,2015.06.25,1.57069,1.57698,1.56762,1.57479,131424,0,8
536,2015.06.26,1.57477,1.57663,1.57081,1.57455,113707,0,8
537,2015.06.29,1.57078,1.57878,1.56826,1.57281,172423,0,8
538,2015.06.30,1.57281,1.57755,1.56825,1.56826,161022,0,8
539,2015.07.01,1.56826,1.57322,1.5588,1.56077,143140,0,6
540,2015.07.02,1.56074,1.56394,1.55618,1.56081,124462,0,4
541,2015.07.03,1.5608,1.56433,1.55556,1.55773,106823,0,4
542,2015.07.06,1.55618,1.56278,1.55314,1.56032,129418,0,5
543,2015.07.07,1.56032,1.5609,1.54132,1.54591,163881,0,5
544,2015.07.08,1.54591,1.54666,1.53297,1.53699,152717,0,5
545,2015.07.09,1.53699,1.54199,1.53429,1.53737,132793,0,5
546,2015.07.10,1.53742,1.55501,1.53633,1.55129,134593,0,5
547,2015.07.13,1.54999,1.55884,1.54806,1.54874,140771,0,5
548,2015.07.14,1.54873,1.56392,1.54502,1.56338,139221,0,5
549,2015.07.15,1.56338,1.56744,1.55761,1.56356,145016,0,5
550,2015.07.16,1.56359,1.565,1.55596,1.5607,137221,0,5
551,2015.07.17,1.56066,1.56723,1.55527,1.56054,107423,0,8
552,2015.07.20,1.56048,1.56269,1.5538,1.55645,107769,0,8
553,2015.07.21,1.5564,1.559,1.55283,1.55569,167621,0,6
554,2015.07.22,1.55567,1.56459,1.55499,1.56155,245654,0,5
555,2015.07.23,1.56151,1.56701,1.55006,1.55156,171211,106484605000,8
556,2015.07.24,1.55156,1.55256,1.54663,1.55127,122130,99889339000,11
557,2015.07.27,1.55153,1.55948,1.54902,1.55592,148597,119053314000,8
558,2015.07.28,1.55591,1.56272,1.55277,1.56128,146016,129054285000,11
559,2015.07.29,1.56128,1.56891,1.55872,1.56057,154186,132251939000,8
560,2015.07.30,1.56055,1.56429,1.55622,1.55959,152667,138323159000,5
561,2015.07.31,1.55959,1.56778,1.55486,1.56201,158479,147003877000,5
562,2015.08.03,1.56263,1.56443,1.55649,1.55866,157005,155888386000,9
563,2015.08.04,1.55866,1.56333,1.55572,1.55652,167517,164913195000,11
564,2015.08.05,1.55651,1.56507,1.55253,1.56001,169678,152096388000,8
565,2015.08.06,1.56,1.56363,1.54666,1.55102,143943,132900564000,11
566,2015.08.07,1.55102,1.5545,1.54243,1.54958,135835,108389649000,11
567,2015.08.10,1.54946,1.56053,1.54579,1.55854,111288,92203311000,11
568,2015.08.11,1.55854,1.56162,1.55548,1.55799,131232,109677515000,5
569,2015.08.12,1.55798,1.56594,1.55336,1.56153,143852,121595798000,11
570,2015.08.13,1.56152,1.56363,1.55726,1.5608,112539,90553220000,4
571,2015.08.14,1.5608,1.56592,1.55881,1.56407,102561,89782610000,11
572,2015.08.17,1.56472,1.56875,1.55773,1.55833,131423,126246354000,11
573,2015.08.18,1.55832,1.57166,1.55617,1.56572,131384,123120368000,11
574,2015.08.19,1.56574,1.57,1.5635,1.56782,156187,144284296000,10
575,2015.08.20,1.56783,1.57011,1.56057,1.56886,154453,136870611000,11
576,2015.08.21,1.56886,1.57228,1.56574,1.56853,163946,146508091000,11
577,2015.08.24,1.56834,1.58028,1.56299,1.57534,217781,134233636000,10
578,2015.08.25,1.57534,1.58186,1.56808,1.5696,196493,160144339000,11
579,2015.08.26,1.5696,1.57195,1.5452,1.54751,187985,166259941000,11
580,2015.08.27,1.54751,1.55083,1.53696,1.54087,161821,145944323000,11
581,2015.08.28,1.54087,1.54425,1.53348,1.53897,145901,132245861000,11
582,2015.08.31,1.5414,1.54363,1.53383,1.53501,109325,103545295000,11
583,2015.09.01,1.53501,1.54074,1.52993,1.5302,142817,127317189000,8
584,2015.09.02,1.53019,1.53253,1.52637,1.53069,144964,132987817000,11
585,2015.09.03,1.53069,1.53129,1.52187,1.5254,124089,119451110000,11
586,2015.09.04,1.52539,1.52733,1.51643,1.51675,114648,112857865000,11
587,2015.09.07,1.51864,1.52878,1.51707,1.52738,117662,101193582000,11
588,2015.09.08,1.52738,1.54121,1.52695,1.53949,121168,112820980000,11
589,2015.09.09,1.53949,1.5404,1.53493,1.53553,128779,125693224000,11
590,2015.09.10,1.53553,1.54756,1.53383,1.54354,142321,133188439000,9
591,2015.09.11,1.54353,1.54612,1.53995,1.5427,115009,105769293000,10
592,2015.09.14,1.54417,1.54706,1.53723,1.54215,104450,93516870000,9
593,2015.09.15,1.54215,1.54566,1.53293,1.53443,104831,103959969000,11
594,2015.09.16,1.53444,1.55281,1.53296,1.54977,111591,110099277000,9
595,2015.09.17,1.54977,1.56275,1.54856,1.55729,133558,128441222000,4
596,2015.09.18,1.55728,1.56579,1.55139,1.55243,128958,134389144000,11
597,2015.09.21,1.55203,1.55674,1.54803,1.55124,123370,122126328000,10
598,2015.09.22,1.55124,1.55279,1.53399,1.53497,122367,120760378000,10
599,2015.09.23,1.53497,1.53635,1.52201,1.5247,126697,121138728000,11
600,2015.09.24,1.52471,1.52885,1.52002,1.52244,143220,137874641000,11
601,2015.09.25,1.52245,1.526,1.51349,1.51773,119953,117023780000,11
602,2015.09.28,1.51978,1.52406,1.51568,1.51642,118393,110691186000,10
603,2015.09.29,1.51642,1.52045,1.51285,1.51557,129794,122652758000,11
604,2015.09.30,1.51557,1.52132,1.51068,1.51229,125654,120866982000,6
605,2015.10.01,1.51229,1.51796,1.51064,1.51337,117061,108929851000,11
606,2015.10.02,1.51337,1.5237,1.51312,1.51768,125843,113972334000,11
607,2015.10.05,1.51835,1.5244,1.51361,1.51459,134703,134414392000,11
608,2015.10.06,1.51459,1.52429,1.51394,1.52298,110139,107455518000,9
609,2015.10.07,1.52297,1.53391,1.52231,1.53147,121096,120610393000,11
610,2015.10.08,1.53147,1.53717,1.52608,1.53489,126723,124926988000,5
611,2015.10.09,1.53489,1.53828,1.52996,1.53238,120312,116713115000,10
612,2015.10.12,1.53181,1.53728,1.53152,1.53418,97466,98129010000,4
613,2015.10.13,1.53416,1.53872,1.51998,1.52521,127834,124194620000,11
614,2015.10.14,1.52522,1.54939,1.52474,1.54716,130844,125747880000,11
615,2015.10.15,1.54716,1.55081,1.54143,1.54757,131530,131858866000,11
616,2015.10.16,1.54759,1.5486,1.54299,1.54357,114133,109472531000,11
617,2015.10.19,1.54344,1.54966,1.54271,1.54625,107835,105526733000,11
618,2015.10.20,1.54625,1.55058,1.54348,1.5444,107468,106466047000,11
619,2015.10.21,1.5444,1.54769,1.54117,1.54174,108595,111130044000,11
620,2015.10.22,1.54174,1.55088,1.53452,1.53906,138692,142315982000,11
621,2015.10.23,1.53906,1.54185,1.53056,1.5312,128714,131323330000,11
622,2015.10.26,1.53134,1.53814,1.53089,1.53523,114174,117164582000,11
623,2015.10.27,1.53523,1.53583,1.52822,1.53105,114201,104871691000,4
624,2015.10.28,1.53106,1.53467,1.52483,1.52686,121066,114400965000,11
625,2015.10.29,1.52685,1.53236,1.52418,1.532,115279,112662384000,11
626,2015.10.30,1.532,1.54673,1.53085,1.54275,118722,117901158000,11
627,2015.11.02,1.54385,1.54971,1.54037,1.54214,103958,104661007000,11
628,2015.11.03,1.54213,1.54447,1.53589,1.54175,120173,118977296000,11
629,2015.11.04,1.54176,1.54446,1.53603,1.53864,120136,113735308000,11
630,2015.11.05,1.53864,1.54011,1.52045,1.52086,129685,118096728000,11
631,2015.11.06,1.5209,1.52189,1.50268,1.5043,125337,118864996000,11
632,2015.11.09,1.50518,1.51278,1.50483,1.51183,121744,121624312000,9
633,2015.11.10,1.51183,1.51449,1.50909,1.51352,118254,120137028000,9
634,2015.11.11,1.51352,1.52285,1.5129,1.52217,121068,115344036000,11
635,2015.11.12,1.52215,1.5246,1.51735,1.52308,139094,147956383000,11
636,2015.11.13,1.52309,1.52648,1.5187,1.52299,112248,107983336000,11
637,2015.11.16,1.52176,1.52271,1.51809,1.51997,106568,102870860000,11
638,2015.11.17,1.51998,1.52381,1.5154,1.52153,116093,110812880000,11
639,2015.11.18,1.52157,1.52481,1.51873,1.52382,118786,109070964000,11
640,2015.11.19,1.52382,1.53351,1.52365,1.5285,132695,122385387000,11
641,2015.11.20,1.52849,1.53093,1.51822,1.51892,113230,108174944000,11
642,2015.11.23,1.51874,1.51897,1.51086,1.51248,129469,125119994000,11
643,2015.11.24,1.51247,1.51551,1.5053,1.50782,127503,126928746000,8
644,2015.11.25,1.50785,1.51356,1.50556,1.5122,132989,128757772000,11
645,2015.11.26,1.51219,1.51299,1.50654,1.51004,111665,102648891000,11
646,2015.11.27,1.51003,1.51092,1.50294,1.50331,104351,100435585000,11
647,2015.11.30,1.50367,1.5068,1.49932,1.50558,106460,107980127000,11
648,2015.12.01,1.50547,1.51251,1.50501,1.50756,118740,113654618000,11
649,2015.12.02,1.50755,1.50805,1.48945,1.49461,128646,131634416000,11
650,2015.12.03,1.49459,1.51586,1.4904,1.51329,163354,165178127000,11
651,2015.12.04,1.51327,1.51563,1.50773,1.51049,153416,151918118000,11
652,2015.12.07,1.51086,1.51141,1.50441,1.50474,111392,114245295000,11
653,2015.12.08,1.50474,1.50609,1.49562,1.5008,131686,138994284000,11
654,2015.12.09,1.50079,1.51913,1.5004,1.51787,148495,147376845000,11
655,2015.12.10,1.51788,1.52015,1.51105,1.51592,128507,113315634000,11
656,2015.12.11,1.51592,1.52391,1.51249,1.52226,120348,111535222000,11
657,2015.12.14,1.51946,1.52045,1.5107,1.51572,136363,133428059000,11
658,2015.12.15,1.5157,1.51839,1.50288,1.50441,129920,121671393000,11
659,2015.12.16,1.50437,1.50984,1.49588,1.49745,154759,141408390000,11
660,2015.12.17,1.49744,1.50084,1.48645,1.49283,133008,127240022000,11
661,2015.12.18,1.49283,1.49495,1.48851,1.48867,122349,114110041000,11
662,2015.12.21,1.49062,1.49289,1.4877,1.48916,117098,108374095000,11
663,2015.12.22,1.48916,1.49074,1.4805,1.48198,112461,104862370000,11
664,2015.12.23,1.48199,1.49,1.48199,1.48725,107574,96175025000,11
665,2015.12.24,1.48726,1.49438,1.48688,1.49406,64399,53914500000,7
666,2015.12.28,1.49227,1.49315,1.48726,1.48904,75022,67002672000,11
667,2015.12.29,1.48903,1.49127,1.47851,1.48197,89924,80977879000,11
668,2015.12.30,1.48197,1.48482,1.47922,1.4817,98926,92568437000,11
669,2015.12.31,1.48175,1.48438,1.47313,1.47317,76367,68852484000,11
670,2016.01.04,1.4735,1.48152,1.46626,1.47111,139435,122985072000,11
671,2016.01.05,1.47112,1.4725,1.46374,1.46731,126400,124661622000,11
672,2016.01.06,1.4673,1.46795,1.46016,1.46275,144096,131911272000,11
673,2016.01.07,1.46274,1.46398,1.45327,1.46214,155176,142476027000,11
674,2016.01.08,1.46214,1.46444,1.45056,1.45156,146902,132602023000,11
675,2016.01.11,1.45242,1.4604,1.45107,1.4542,121349,112811075000,2
676,2016.01.12,1.45423,1.45599,1.43516,1.4435,139350,133108845000,11
677,2016.01.13,1.4435,1.44755,1.43796,1.44092,143689,133949890000,11
678,2016.01.14,1.44089,1.44447,1.43596,1.44226,144828,135275147000,11
679,2016.01.15,1.44226,1.44272,1.42511,1.42543,135849,129045844000,11
680,2016.01.18,1.42718,1.43227,1.42365,1.42505,123971,117996665000,11
681,2016.01.19,1.42506,1.43396,1.41287,1.41787,152053,146797933000,11
682,2016.01.20,1.41782,1.42186,1.41248,1.41982,156418,159184500000,11
683,2016.01.21,1.41982,1.42485,1.4079,1.42249,167054,165433208000,4
684,2016.01.22,1.42249,1.4362,1.42041,1.42645,142874,139279128000,11
685,2016.01.25,1.42525,1.43092,1.42232,1.424,138365,137814572000,5
686,2016.01.26,1.424,1.43666,1.41727,1.4341,145066,145750829000,11
687,2016.01.27,1.4341,1.43547,1.42295,1.42432,161226,164580972000,11
688,2016.01.28,1.42432,1.44069,1.42382,1.43576,164698,152384580000,11
689,2016.01.29,1.43576,1.44128,1.4149,1.42422,180201,155449687000,11
690,2016.02.01,1.42435,1.44444,1.42346,1.44238,147799,124882573000,10
691,2016.02.02,1.44238,1.44453,1.43256,1.44056,144812,117042459000,11
692,2016.02.03,1.44056,1.46486,1.43832,1.45843,165003,132149156000,11
693,2016.02.04,1.45842,1.46679,1.45292,1.45776,177393,148383408000,11
694,2016.02.05,1.45777,1.45905,1.44515,1.45001,142171,154884573000,11
695,2016.02.08,1.45075,1.45463,1.43507,1.44332,181784,200014890000,11
696,2016.02.09,1.44332,1.45149,1.43777,1.44602,204100,209171938000,11
697,2016.02.10,1.44601,1.45778,1.44397,1.45214,191063,199691714000,11
698,2016.02.11,1.45214,1.45632,1.43823,1.44786,216059,209555891000,11
699,2016.02.12,1.44785,1.45696,1.44425,1.44921,178375,170662439000,11
700,2016.02.15,1.45183,1.45349,1.44126,1.44531,152262,148106346000,11
701,2016.02.16,1.44531,1.45154,1.42753,1.43022,158449,160710515000,11
702,2016.02.17,1.43021,1.43386,1.42348,1.42803,174557,173602702000,11
703,2016.02.18,1.42804,1.43939,1.42561,1.43285,177991,191738759000,11
704,2016.02.19,1.43284,1.44075,1.42464,1.44026,163181,151181734000,11
705,2016.02.22,1.42618,1.42971,1.40569,1.4148,187286,177215392000,11
706,2016.02.23,1.4148,1.41557,1.40051,1.40051,178464,172539316000,11
707,2016.02.24,1.40052,1.40166,1.38779,1.39286,192054,197866197000,11
708,2016.02.25,1.39286,1.39959,1.38994,1.39659,168060,180550356000,11
709,2016.02.26,1.39654,1.40421,1.38534,1.38594,167905,185622711000,11
710,2016.02.29,1.38607,1.39458,1.38351,1.39258,174484,179422379000,11
711,2016.03.01,1.39257,1.40184,1.39037,1.39593,180681,180407884000,4
712,2016.03.02,1.39586,1.40927,1.39141,1.40779,182004,194768931000,11
713,2016.03.03,1.40778,1.41935,1.40322,1.41711,179789,184728976000,11
714,2016.03.04,1.41712,1.42479,1.41075,1.42293,168916,155098226000,11
715,2016.03.07,1.42091,1.42833,1.41336,1.42588,141672,138341737000,11
716,2016.03.08,1.42588,1.42748,1.41728,1.42041,142180,134933483000,11
717,2016.03.09,1.42041,1.42404,1.41769,1.42054,136880,128745046000,11
718,2016.03.10,1.42054,1.43166,1.41173,1.42828,166123,147731118000,11
719,2016.03.11,1.42827,1.44361,1.42536,1.43791,126760,115535361000,11
720,2016.03.14,1.43777,1.43887,1.42717,1.42792,119299,123607816000,11
721,2016.03.15,1.42792,1.42834,1.41363,1.41549,136767,144101105000,11
722,2016.03.16,1.41547,1.42737,1.40526,1.42502,160458,158386132000,11
723,2016.03.17,1.42502,1.45028,1.42209,1.44736,154075,135918045000,11
724,2016.03.18,1.44735,1.45139,1.44097,1.44697,108374,98707416000,11
725,2016.03.21,1.44608,1.44658,1.43647,1.43652,117532,116209677000,11
726,2016.03.22,1.43653,1.43969,1.41898,1.42215,137434,131529131000,11
727,2016.03.23,1.42216,1.4227,1.40817,1.41134,115023,101417485000,11
728,2016.03.24,1.41135,1.41822,1.40567,1.41314,116699,110301997000,11
729,2016.03.25,1.41314,1.41569,1.41087,1.41238,28769,28867844000,11
730,2016.03.28,1.41332,1.42828,1.41197,1.42558,68300,82133852000,11
731,2016.03.29,1.42558,1.44035,1.41941,1.4384,152357,169477732000,11
732,2016.03.30,1.4384,1.44586,1.43602,1.43734,162271,167535867000,11
733,2016.03.31,1.43738,1.44256,1.43254,1.43677,152148,158274788000,11
734,2016.04.01,1.43677,1.43708,1.41703,1.42255,156759,167481163000,11
735,2016.04.04,1.42166,1.43211,1.41904,1.42618,136589,140969430000,11
736,2016.04.05,1.42619,1.42783,1.41211,1.41551,142435,169764345000,11
737,2016.04.06,1.41551,1.41707,1.40047,1.41259,160734,172961971000,11
738,2016.04.07,1.41258,1.41564,1.40476,1.40531,168830,189743489000,11
739,2016.04.08,1.40526,1.41404,1.404,1.41139,134771,145531996000,11
740,2016.04.11,1.41258,1.4286,1.41067,1.42278,141061,161498028000,11
741,2016.04.12,1.42278,1.43477,1.41958,1.42648,160395,186356687000,11
742,2016.04.13,1.42649,1.42786,1.41924,1.42045,160285,182190815000,11
743,2016.04.14,1.42044,1.42045,1.40899,1.41486,136240,156045247000,11
744,2016.04.15,1.41486,1.42415,1.41323,1.41981,116538,137896681000,11
745,2016.04.18,1.41725,1.42902,1.41306,1.42707,119225,109409273000,11
746,2016.04.19,1.42709,1.44186,1.42702,1.43871,140436,146618599000,11
747,2016.04.20,1.43873,1.44102,1.43252,1.43352,151906,150465706000,11
748,2016.04.21,1.43353,1.44395,1.42989,1.4316,154753,150986687000,11
749,2016.04.22,1.4316,1.44512,1.43159,1.43955,141952,129791996000,11
750,2016.04.25,1.44514,1.45189,1.44023,1.44821,148446,147934924000,11
