,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
124,2013.07.01,16:00:00,0.90024,0.90213,0.8997,0.90055,5343,0,2
125,2013.07.01,20:00:00,0.90057,0.90073,0.89906,0.89968,1942,0,2
126,2013.07.02,00:00:00,0.89968,0.90009,0.89854,0.89917,2344,0,5
127,2013.07.02,04:00:00,0.89904,0.90125,0.89859,0.90041,5743,0,1
128,2013.07.02,08:00:00,0.90039,0.9024,0.899,0.89909,8030,0,1
129,2013.07.02,12:00:00,0.89906,0.90243,0.89711,0.90141,13665,0,1
130,2013.07.02,16:00:00,0.90142,0.90299,0.90038,0.9014,8690,0,1
131,2013.07.02,20:00:00,0.90138,0.9018,0.90075,0.90156,2540,0,1
132,2013.07.03,00:00:00,0.90153,0.90318,0.90112,0.90142,3445,0,4
133,2013.07.03,04:00:00,0.90147,0.90194,0.89983,0.90105,6652,0,1
134,2013.07.03,08:00:00,0.90105,0.90333,0.90011,0.9007,10508,0,1
135,2013.07.03,12:00:00,0.90068,0.90105,0.89769,0.90054,14519,0,1
136,2013.07.03,16:00:00,0.90061,0.9011,0.89944,0.90097,5558,0,1
137,2013.07.03,20:00:00,0.90094,0.90151,0.90003,0.90082,2798,0,3
138,2013.07.04,00:00:00,0.90085,0.90251,0.90085,0.90197,2652,0,5
139,2013.07.04,04:00:00,0.90199,0.9029,0.90088,0.90262,4536,0,1
140,2013.07.04,08:00:00,0.9026,0.90275,0.89898,0.90093,8550,0,1
141,2013.07.04,12:00:00,0.90093,0.91343,0.89878,0.9102,14116,0,1
142,2013.07.04,16:00:00,0.9102,0.9119,0.90812,0.9089,4844,0,1
143,2013.07.04,20:00:00,0.9089,0.91049,0.90829,0.9104,2446,0,1
144,2013.07.05,00:00:00,0.91043,0.9106,0.90789,0.90845,2558,0,5
145,2013.07.05,04:00:00,0.9084,0.91108,0.90802,0.91089,5106,0,1
146,2013.07.05,08:00:00,0.91089,0.91187,0.90904,0.91103,8522,0,1
147,2013.07.05,12:00:00,0.91104,0.91308,0.90717,0.91078,17266,0,1
