,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
77,2013.09.18,1.37531,1.38381,1.37342,1.38253,51729,0,1
78,2013.09.19,1.38251,1.38977,1.37901,1.38947,56328,0,1
79,2013.09.20,1.3895,1.39479,1.38892,1.39288,43597,0,2
80,2013.09.23,1.39372,1.39449,1.38667,1.38816,41456,0,3
81,2013.09.24,1.38811,1.39018,1.38322,1.38871,41605,0,2
82,2013.09.25,1.38869,1.39571,1.38731,1.39517,44603,0,2
83,2013.09.26,1.39518,1.39582,1.3899,1.39072,41520,0,3
84,2013.09.27,1.3907,1.39939,1.38999,1.39306,38013,0,1
85,2013.09.30,1.39173,1.39625,1.3894,1.39597,45570,0,1
86,2013.10.01,1.39598,1.39911,1.39414,1.39789,50330,0,4
87,2013.10.02,1.39789,1.40695,1.39668,1.40326,48415,0,1
88,2013.10.03,1.40326,1.40843,1.40173,1.4069,47609,0,2
89,2013.10.04,1.4069,1.4083,1.39441,1.39526,40235,0,1
90,2013.10.07,1.39735,1.40283,1.39593,1.40082,40024,0,2
91,2013.10.08,1.40075,1.40909,1.39904,1.40823,44313,0,1
92,2013.10.09,1.40831,1.4088,1.40071,1.4051,48384,0,4
93,2013.10.10,1.4051,1.40819,1.4024,1.40794,43781,0,2
94,2013.10.11,1.40795,1.41112,1.40043,1.40043,40904,0,2
95,2013.10.14,1.40501,1.40763,1.40197,1.40321,32466,0,4
96,2013.10.15,1.40322,1.40552,1.3964,1.40191,48507,0,5
97,2013.10.16,1.40193,1.40718,1.39428,1.39665,48662,0,2
98,2013.10.17,1.39665,1.40863,1.39597,1.40782,53285,0,4
99,2013.10.18,1.40789,1.40993,1.40617,1.4074,40328,0,3
100,2013.10.21,1.40847,1.40988,1.40581,1.40944,35631,0,4
101,2013.10.22,1.40947,1.4191,1.40688,1.41793,40963,0,1
102,2013.10.23,1.41792,1.43291,1.41728,1.43036,52754,0,2
103,2013.10.24,1.43038,1.44072,1.42957,1.438,49992,0,1
104,2013.10.25,1.438,1.444,1.43665,1.44162,45892,0,3
105,2013.10.28,1.44243,1.44295,1.43842,1.43973,41863,0,5
106,2013.10.29,1.43975,1.44196,1.43467,1.43822,49862,0,1
107,2013.10.30,1.43824,1.44132,1.43623,1.43827,49926,0,1
108,2013.10.31,1.43831,1.43953,1.41469,1.41485,57090,0,1
109,2013.11.01,1.41484,1.41605,1.40466,1.40466,45773,0,1
110,2013.11.04,1.40552,1.40891,1.40171,1.40833,35365,0,5
111,2013.11.05,1.40833,1.41042,1.40523,1.40821,47228,0,2
112,2013.11.06,1.40821,1.41377,1.407,1.40771,42870,0,2
113,2013.11.07,1.4077,1.40949,1.38858,1.4015,55986,0,1
114,2013.11.08,1.40148,1.4053,1.3976,1.39979,47869,0,1
115,2013.11.11,1.39985,1.4058,1.39882,1.40311,37485,0,2
116,2013.11.12,1.40312,1.411,1.40225,1.40941,51294,0,5
117,2013.11.13,1.40943,1.41169,1.40416,1.40915,53039,0,1
118,2013.11.14,1.40915,1.41655,1.40742,1.40787,52881,0,2
119,2013.11.15,1.40792,1.41357,1.40684,1.40826,39668,0,3
120,2013.11.18,1.40692,1.41183,1.40633,1.40884,43856,0,3
121,2013.11.19,1.40883,1.41992,1.40811,1.41868,49854,0,1
122,2013.11.20,1.41872,1.41974,1.40145,1.40416,52988,0,1
123,2013.11.21,1.40414,1.41879,1.40309,1.41719,54677,0,2
124,2013.11.22,1.41718,1.42863,1.41699,1.42504,45122,0,1
125,2013.11.25,1.42885,1.43291,1.42284,1.42486,40784,0,1
126,2013.11.26,1.42486,1.43223,1.42458,1.43026,43822,0,1
127,2013.11.27,1.43026,1.44021,1.43015,1.4363,49031,0,1
128,2013.11.28,1.43632,1.44185,1.43529,1.44097,37536,0,2
129,2013.11.29,1.44097,1.44547,1.4367,1.44191,46622,0,2
130,2013.12.02,1.44401,1.44601,1.43831,1.44015,50678,0,4
131,2013.12.03,1.44015,1.4512,1.4397,1.44613,54338,0,4
132,2013.12.04,1.44608,1.45493,1.44194,1.44975,58219,0,1
133,2013.12.05,1.44976,1.46105,1.44473,1.4571,61310,0,1
134,2013.12.06,1.45708,1.46069,1.4494,1.4575,48385,0,1
135,2013.12.09,1.46066,1.46419,1.45799,1.46178,43704,0,1
136,2013.12.10,1.46176,1.46451,1.45855,1.45934,46483,0,4
137,2013.12.11,1.45934,1.46478,1.45687,1.45939,47517,0,2
138,2013.12.12,1.45945,1.46624,1.45448,1.46209,54218,0,3
139,2013.12.13,1.4621,1.46585,1.45316,1.45378,44132,0,1
140,2013.12.16,1.45553,1.46147,1.45328,1.4551,44003,0,2
141,2013.12.17,1.45511,1.46191,1.45404,1.45986,44929,0,3
142,2013.12.18,1.45987,1.47016,1.4585,1.46482,57974,0,1
143,2013.12.19,1.46481,1.46806,1.45437,1.45459,52344,0,1
144,2013.12.20,1.4546,1.46646,1.45318,1.4534,47745,0,1
145,2013.12.23,1.4569,1.45797,1.44989,1.45371,38640,0,2
146,2013.12.24,1.45374,1.45519,1.4494,1.4522,25286,0,1
147,2013.12.26,1.45615,1.45914,1.45267,1.4589,18398,0,1
148,2013.12.27,1.4589,1.48165,1.45875,1.47122,40986,0,1
149,2013.12.30,1.47287,1.47722,1.46776,1.47078,38894,0,1
150,2013.12.31,1.47078,1.4708,1.46198,1.46534,30480,0,2
151,2014.01.01,1.46394,1.46637,1.46209,1.46401,13891,0,12
152,2014.01.02,1.46402,1.46585,1.4444,1.45754,73500,0,1
153,2014.01.03,1.45752,1.45759,1.44194,1.44417,45411,0,2
154,2014.01.06,1.44391,1.45631,1.4409,1.4525,50124,0,3
155,2014.01.07,1.45251,1.46781,1.45223,1.46739,53587,0,3
156,2014.01.08,1.4674,1.47435,1.46515,1.46953,59671,0,1
157,2014.01.09,1.46951,1.48062,1.46889,1.47702,58021,0,3
158,2014.01.10,1.47703,1.49518,1.47471,1.48794,52070,0,1
159,2014.01.13,1.49117,1.49375,1.48215,1.48784,52417,0,2
160,2014.01.14,1.48784,1.49855,1.48609,1.49709,53113,0,1
161,2014.01.15,1.49708,1.499,1.48473,1.48931,55019,0,1
162,2014.01.16,1.4893,1.49136,1.48411,1.4886,50471,0,2
163,2014.01.17,1.4886,1.49084,1.48313,1.48379,44703,0,1
164,2014.01.20,1.47956,1.48817,1.47861,1.48478,38175,0,1
165,2014.01.21,1.4848,1.49152,1.48274,1.48825,51654,0,1
166,2014.01.22,1.48824,1.50459,1.48336,1.50384,53792,0,1
167,2014.01.23,1.50384,1.52744,1.50379,1.5213,68479,0,1
168,2014.01.24,1.5213,1.52474,1.51156,1.5154,58699,0,1
169,2014.01.27,1.51294,1.52038,1.50678,1.51865,51925,0,1
170,2014.01.28,1.51865,1.52928,1.51397,1.52116,50259,0,1
171,2014.01.29,1.52117,1.53059,1.51235,1.5276,56494,0,1
172,2014.01.30,1.52759,1.52838,1.51159,1.5127,54095,0,1
173,2014.01.31,1.5127,1.51955,1.49667,1.50054,55540,0,1
174,2014.02.03,1.49913,1.50399,1.49068,1.50124,53759,0,1
175,2014.02.04,1.50125,1.5034,1.49222,1.49862,53285,0,1
176,2014.02.05,1.49868,1.50529,1.49189,1.49788,69023,0,1
177,2014.02.06,1.49788,1.51439,1.49126,1.5048,64773,0,1
178,2014.02.07,1.5048,1.50662,1.49052,1.50384,59551,0,1
179,2014.02.10,1.50409,1.5148,1.50175,1.5143,39093,0,1
180,2014.02.11,1.51428,1.5166,1.50057,1.50294,44275,0,1
181,2014.02.12,1.50294,1.50334,1.49012,1.49697,47368,0,2
182,2014.02.13,1.49695,1.50806,1.49607,1.50129,45916,0,1
183,2014.02.14,1.50128,1.5054,1.49738,1.50289,40905,0,1
184,2014.02.17,1.50494,1.5056,1.49957,1.50059,32052,0,1
185,2014.02.18,1.50061,1.51019,1.49942,1.50806,43877,0,1
186,2014.02.19,1.50806,1.52342,1.50009,1.5213,45308,0,1
187,2014.02.20,1.5213,1.52581,1.51485,1.52519,49105,0,1
188,2014.02.21,1.52519,1.53467,1.52456,1.52586,42166,0,1
189,2014.02.24,1.52738,1.53176,1.51843,1.51949,41825,0,1
190,2014.02.25,1.51949,1.52561,1.5184,1.52443,40290,0,1
191,2014.02.26,1.52443,1.52481,1.51592,1.52352,46229,0,1
192,2014.02.27,1.5235,1.52908,1.51805,1.52534,48202,0,1
193,2014.02.28,1.52534,1.53929,1.52296,1.52642,53583,0,1
194,2014.03.03,1.52396,1.5293,1.52028,1.52114,46535,0,1
195,2014.03.04,1.52112,1.52706,1.52041,1.52213,44835,0,1
196,2014.03.05,1.52213,1.52452,1.51393,1.51527,45224,0,1
197,2014.03.06,1.51527,1.52462,1.51253,1.52456,50235,0,1
198,2014.03.07,1.52456,1.5403,1.5232,1.53833,64405,0,1
199,2014.03.10,1.54192,1.54637,1.53903,1.54209,72427,0,1
200,2014.03.11,1.5421,1.54292,1.53571,1.53923,75106,0,1
201,2014.03.12,1.53924,1.5501,1.53753,1.54469,86109,0,1
202,2014.03.13,1.54469,1.54695,1.5309,1.53621,122859,0,1
203,2014.03.14,1.53623,1.54588,1.53559,1.54459,89718,0,1
204,2014.03.17,1.54308,1.54457,1.53372,1.54003,74619,0,1
205,2014.03.18,1.54003,1.55269,1.53303,1.54988,89004,0,1
206,2014.03.19,1.54987,1.55856,1.54775,1.55541,104840,0,1
207,2014.03.20,1.55541,1.5582,1.54778,1.54936,89207,0,1
208,2014.03.21,1.54938,1.553,1.54063,1.54744,72383,0,1
209,2014.03.24,1.54964,1.55419,1.54245,1.54881,72906,0,1
210,2014.03.25,1.54882,1.55102,1.53635,1.54227,84654,0,1
211,2014.03.26,1.54231,1.54245,1.52842,1.52957,81647,0,1
212,2014.03.27,1.52956,1.53056,1.51345,1.51559,92433,0,1
213,2014.03.28,1.51559,1.52314,1.50784,1.52087,70036,0,1
214,2014.03.31,1.51979,1.52607,1.51696,1.5224,87851,0,1
215,2014.04.01,1.52239,1.52767,1.51962,1.52135,69524,0,1
216,2014.04.02,1.52131,1.52443,1.51574,1.51854,64016,0,1
217,2014.04.03,1.51856,1.52175,1.50795,1.51432,79140,0,1
218,2014.04.04,1.51432,1.51438,1.50039,1.50453,79213,0,1
219,2014.04.07,1.50468,1.51196,1.50259,1.50843,48209,0,2
220,2014.04.08,1.5084,1.5108,1.50336,1.50752,81705,0,1
221,2014.04.09,1.50752,1.51036,1.5023,1.50732,72919,0,1
222,2014.04.10,1.50736,1.51885,1.50585,1.51822,54769,0,1
223,2014.04.11,1.51812,1.5252,1.51633,1.52447,48149,0,1
224,2014.04.14,1.51972,1.5226,1.51213,1.51533,50248,0,1
225,2014.04.15,1.51538,1.521,1.51495,1.51742,52820,0,1
226,2014.04.16,1.51739,1.52462,1.51516,1.52206,53431,0,1
227,2014.04.17,1.52207,1.52693,1.51932,1.52029,40880,0,1
228,2014.04.18,1.5203,1.52368,1.51934,1.52211,14263,0,3
229,2014.04.21,1.52252,1.52453,1.51802,1.51978,21478,0,3
230,2014.04.22,1.5198,1.52309,1.51875,1.52258,38793,0,2
231,2014.04.23,1.52255,1.5293,1.52207,1.52426,50318,0,1
232,2014.04.24,1.52424,1.52782,1.52053,1.52443,41033,0,1
233,2014.04.25,1.52443,1.52863,1.52362,1.52696,33967,0,1
234,2014.04.28,1.52714,1.53053,1.524,1.52716,43327,0,1
235,2014.04.29,1.52716,1.52919,1.5113,1.51305,50414,0,1
236,2014.04.30,1.51305,1.52207,1.50855,1.52082,56179,0,1
237,2014.05.01,1.52084,1.52588,1.51864,1.5207,35367,0,5
238,2014.05.02,1.52068,1.52388,1.51644,1.52167,53743,0,1
239,2014.05.05,1.52264,1.52578,1.51934,1.52039,29492,0,1
240,2014.05.06,1.5204,1.52558,1.51471,1.51692,51731,0,1
241,2014.05.07,1.51684,1.51928,1.51374,1.51604,59319,0,1
242,2014.05.08,1.51599,1.52369,1.49794,1.49932,68639,0,1
243,2014.05.09,1.49932,1.50508,1.49102,1.49872,54169,0,1
244,2014.05.12,1.49981,1.50144,1.49689,1.4992,39218,0,1
245,2014.05.13,1.49919,1.50425,1.4912,1.49488,57697,0,1
246,2014.05.14,1.49486,1.4991,1.48969,1.49376,42048,0,1
247,2014.05.15,1.49375,1.49518,1.48322,1.49187,45608,0,1
248,2014.05.16,1.49189,1.49408,1.48693,1.48702,42242,0,4
249,2014.05.19,1.48875,1.49267,1.48761,1.49092,44083,0,8
250,2014.05.20,1.49089,1.49544,1.48781,1.49503,45687,0,14
251,2014.05.21,1.49507,1.49595,1.4893,1.49348,52297,0,5
252,2014.05.22,1.49343,1.49433,1.48576,1.48727,48364,0,1
253,2014.05.23,1.48727,1.48762,1.47991,1.47995,45701,0,1
254,2014.05.26,1.48138,1.48251,1.47917,1.48208,22752,0,4
255,2014.05.27,1.48206,1.48267,1.47787,1.47985,37316,0,12
256,2014.05.28,1.47987,1.48106,1.47579,1.47766,38321,0,11
257,2014.05.29,1.47769,1.48045,1.47366,1.47421,37714,0,8
258,2014.05.30,1.47431,1.48228,1.47257,1.4784,37231,0,10
259,2014.06.02,1.47776,1.48433,1.47579,1.48231,43730,0,2
260,2014.06.03,1.48233,1.48943,1.48123,1.4871,43691,0,2
261,2014.06.04,1.4871,1.4918,1.48652,1.48851,46953,0,2
262,2014.06.05,1.48849,1.49443,1.47648,1.49187,56234,0,1
263,2014.06.06,1.49189,1.49539,1.48664,1.49136,44164,0,1
264,2014.06.09,1.49238,1.49317,1.48174,1.48238,37747,0,1
265,2014.06.10,1.48241,1.48256,1.47534,1.47554,42346,0,2
266,2014.06.11,1.47556,1.47659,1.46937,1.47121,42356,0,1
267,2014.06.12,1.47124,1.47321,1.46708,1.47105,46146,0,6
268,2014.06.13,1.47101,1.47404,1.46784,1.46979,42404,0,8
269,2014.06.16,1.46977,1.47458,1.46697,1.47292,36949,0,3
270,2014.06.17,1.4729,1.47449,1.46905,1.47164,36684,0,4
271,2014.06.18,1.47165,1.47789,1.47126,1.47274,41477,0,1
272,2014.06.19,1.4727,1.47699,1.47102,1.47229,44014,0,1
273,2014.06.20,1.47228,1.47487,1.45942,1.46305,38152,0,4
274,2014.06.23,1.4614,1.4619,1.4558,1.45944,39330,0,5
275,2014.06.24,1.45945,1.46232,1.45717,1.46183,40680,0,1
276,2014.06.25,1.46184,1.46381,1.46042,1.46141,36089,0,1
277,2014.06.26,1.46141,1.46203,1.45392,1.45547,38372,0,2
278,2014.06.27,1.45548,1.4577,1.45422,1.45522,34496,0,5
279,2014.06.30,1.45523,1.46189,1.45473,1.46093,38996,0,8
280,2014.07.01,1.46092,1.46149,1.45367,1.45494,39976,0,22
281,2014.07.02,1.45493,1.45694,1.45161,1.45623,38027,0,21
282,2014.07.03,1.45622,1.45713,1.44463,1.44762,46973,0,4
283,2014.07.04,1.44761,1.44885,1.44394,1.44762,31144,0,4
284,2014.07.07,1.44754,1.45382,1.44508,1.45357,40909,0,4
285,2014.07.08,1.45357,1.45484,1.45022,1.45312,41902,0,4
286,2014.07.09,1.45314,1.45508,1.45028,1.45297,45153,0,4
287,2014.07.10,1.45296,1.45457,1.44791,1.44871,46722,0,4
288,2014.07.11,1.44873,1.46103,1.44623,1.46002,71016,0,4
289,2014.07.14,1.45936,1.46517,1.45782,1.45969,63657,0,6
290,2014.07.15,1.4597,1.46214,1.45817,1.4602,60303,0,1
291,2014.07.16,1.46019,1.46073,1.45069,1.4526,40090,0,1
292,2014.07.17,1.45273,1.45601,1.45065,1.45489,38982,0,8
293,2014.07.18,1.45485,1.45554,1.4479,1.45127,37381,0,1
294,2014.07.21,1.45294,1.45416,1.45012,1.45205,37961,0,10
295,2014.07.22,1.4521,1.45317,1.44509,1.44617,61872,0,1
296,2014.07.23,1.4462,1.44736,1.44175,1.44462,60427,0,8
297,2014.07.24,1.44459,1.44811,1.44296,1.44672,61829,0,7
298,2014.07.25,1.44673,1.45334,1.4446,1.45164,65094,0,4
299,2014.07.28,1.45184,1.45351,1.45042,1.45098,61328,0,8
300,2014.07.29,1.45103,1.45686,1.45068,1.45509,63786,0,5
301,2014.07.30,1.45513,1.4612,1.45487,1.46112,59545,0,6
302,2014.07.31,1.46117,1.46273,1.45569,1.46017,49125,0,3
303,2014.08.01,1.46017,1.46725,1.45996,1.46486,53130,0,4
304,2014.08.04,1.46673,1.46785,1.46343,1.46381,33537,0,16
305,2014.08.05,1.46381,1.46748,1.46223,1.46588,57375,0,16
306,2014.08.06,1.46588,1.46722,1.45874,1.46087,60805,0,16
307,2014.08.07,1.46088,1.46327,1.45587,1.46023,64076,0,16
308,2014.08.08,1.46022,1.47334,1.45868,1.47153,66372,0,16
309,2014.08.11,1.47065,1.47114,1.46134,1.46233,41350,0,16
310,2014.08.12,1.46231,1.46324,1.45886,1.4603,46614,0,16
311,2014.08.13,1.4603,1.46436,1.45687,1.45889,53834,0,16
312,2014.08.14,1.45886,1.46161,1.45622,1.45727,50141,0,16
313,2014.08.15,1.45727,1.46252,1.45466,1.46039,55306,0,16
314,2014.08.18,1.45853,1.45903,1.45391,1.45506,33661,0,16
315,2014.08.19,1.45506,1.45814,1.45267,1.45713,51811,0,16
316,2014.08.20,1.45715,1.45767,1.45257,1.45452,61220,0,16
317,2014.08.21,1.45452,1.45686,1.45244,1.45336,51257,0,16
318,2014.08.22,1.45337,1.45671,1.44725,1.44896,56239,0,9
319,2014.08.25,1.44754,1.45011,1.44322,1.44969,50181,0,14
320,2014.08.26,1.44972,1.45,1.4416,1.44217,60424,0,16
321,2014.08.27,1.44217,1.44242,1.42874,1.43375,74207,0,16
322,2014.08.28,1.43376,1.43481,1.42803,1.4313,59024,0,4
323,2014.08.29,1.4313,1.43208,1.42522,1.4283,49200,0,4
324,2014.09.01,1.42778,1.42833,1.42581,1.4273,34822,0,16
325,2014.09.02,1.42728,1.43556,1.42691,1.43522,59897,0,16
326,2014.09.03,1.43524,1.43647,1.42807,1.43187,67980,0,1
327,2014.09.04,1.43187,1.43428,1.40368,1.40779,87120,0,1
328,2014.09.05,1.40781,1.4147,1.40624,1.40904,68263,0,1
329,2014.09.08,1.41009,1.41841,1.40856,1.41581,73416,0,1
330,2014.09.09,1.41581,1.42333,1.41394,1.42019,91291,0,1
331,2014.09.10,1.42016,1.42489,1.4115,1.41467,76234,0,1
332,2014.09.11,1.41467,1.42954,1.41283,1.4263,59307,0,1
333,2014.09.12,1.42635,1.4381,1.42604,1.43779,147942,0,1
334,2014.09.15,1.43705,1.43882,1.42794,1.42989,60612,0,1
335,2014.09.16,1.4299,1.43356,1.4211,1.42218,76465,0,1
336,2014.09.17,1.42216,1.42298,1.41435,1.4148,78730,0,1
337,2014.09.18,1.41476,1.41913,1.41152,1.41395,73805,0,1
338,2014.09.19,1.41392,1.41637,1.40136,1.40647,72140,0,1
339,2014.09.22,1.40572,1.41905,1.40517,1.41875,109035,0,1
340,2014.09.23,1.41873,1.42473,1.41569,1.42259,68274,0,1
341,2014.09.24,1.42257,1.42478,1.41299,1.41534,65904,0,1
342,2014.09.25,1.41536,1.41765,1.40998,1.41668,79942,0,1
343,2014.09.26,1.41668,1.41862,1.41253,1.41501,62290,0,1
344,2014.09.29,1.41529,1.41819,1.41289,1.41619,69630,0,1
345,2014.09.30,1.41622,1.41654,1.40477,1.41535,79065,0,1
346,2014.10.01,1.41538,1.41576,1.40773,1.4078,80031,0,1
347,2014.10.02,1.40778,1.415,1.40114,1.41364,93393,0,1
348,2014.10.03,1.41362,1.41464,1.40561,1.40721,73397,0,1
349,2014.10.06,1.40902,1.41047,1.4042,1.40923,68719,0,1
350,2014.10.07,1.40923,1.41609,1.40535,1.41349,95618,0,1
351,2014.10.08,1.41352,1.42074,1.41134,1.41498,97529,0,1
352,2014.10.09,1.41498,1.4202,1.41172,1.41888,100701,0,1
353,2014.10.10,1.41885,1.42349,1.40927,1.41418,88105,0,1
354,2014.10.13,1.41414,1.42954,1.41394,1.42575,75335,0,1
355,2014.10.14,1.42577,1.43129,1.42004,1.43058,85160,0,1
356,2014.10.15,1.4306,1.44798,1.43029,1.44446,116987,0,1
357,2014.10.16,1.44449,1.45007,1.43853,1.44202,109547,0,1
358,2014.10.17,1.44202,1.44252,1.43226,1.43949,71522,0,1
359,2014.10.20,1.43915,1.44555,1.4349,1.44501,66362,0,26
360,2014.10.21,1.44502,1.44541,1.4262,1.42758,79211,0,26
361,2014.10.22,1.42758,1.43047,1.41599,1.42243,75080,0,26
362,2014.10.23,1.42243,1.42507,1.41906,1.41982,74227,0,11
363,2014.10.24,1.41981,1.42398,1.4172,1.42307,69427,0,3
364,2014.10.27,1.42463,1.42993,1.42329,1.42896,71890,0,17
365,2014.10.28,1.42889,1.43041,1.42152,1.42209,70519,0,1
366,2014.10.29,1.42207,1.42267,1.41207,1.41242,80644,0,24
367,2014.10.30,1.41245,1.4135,1.40586,1.41144,86785,0,14
368,2014.10.31,1.41149,1.41693,1.40577,1.41081,100233,0,24
369,2014.11.03,1.408,1.4213,1.40699,1.42002,97707,0,24
370,2014.11.04,1.42001,1.43417,1.41896,1.43076,95304,0,21
371,2014.11.05,1.43076,1.43331,1.41986,1.42298,108308,0,19
372,2014.11.06,1.42297,1.42968,1.41243,1.41445,116059,0,1
373,2014.11.07,1.41446,1.41888,1.40539,1.41092,104023,0,26
374,2014.11.10,1.41177,1.41426,1.40714,1.41398,78854,0,26
375,2014.11.11,1.41402,1.41541,1.40852,1.41339,78688,0,7
376,2014.11.12,1.41339,1.41711,1.40348,1.40753,98009,0,26
377,2014.11.13,1.40753,1.4213,1.4068,1.41873,90025,0,1
378,2014.11.14,1.41873,1.41881,1.40787,1.41354,106489,0,1
379,2014.11.17,1.41393,1.41762,1.40577,1.40699,89971,0,1
380,2014.11.18,1.407,1.41917,1.4046,1.41772,74068,0,1
381,2014.11.19,1.41777,1.42564,1.41702,1.42286,61415,0,1
382,2014.11.20,1.42283,1.42649,1.4154,1.41912,72325,0,24
383,2014.11.21,1.41914,1.42038,1.39042,1.39144,67381,0,4
384,2014.11.24,1.38951,1.40576,1.38928,1.40367,54116,17352300000,2
