,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
1615,2019.08.22,1.10911,1.11131,1.10635,1.10818,56815,0,2
1616,2019.08.23,1.10821,1.11531,1.10515,1.11386,72809,0,2
1617,2019.08.26,1.11539,1.11541,1.10942,1.10998,104512,0,2
1618,2019.08.27,1.10998,1.11158,1.10856,1.10918,68063,0,1
1619,2019.08.28,1.10918,1.10978,1.10732,1.1084,67951,0,1
1620,2019.08.29,1.1084,1.10932,1.1042,1.10579,67076,0,1
1621,2019.08.30,1.1058,1.10602,1.0963,1.09893,66670,0,1
1622,2019.09.02,1.09918,1.09943,1.09579,1.09664,46572,0,1
1623,2019.09.03,1.09664,1.09787,1.09257,1.0971,76273,0,1
1624,2019.09.04,1.0971,1.10383,1.09688,1.10341,63208,0,1
1625,2019.09.05,1.10341,1.10846,1.10167,1.10355,72258,0,1
1626,2019.09.06,1.10355,1.10571,1.10202,1.10245,61676,0,1
1627,2019.09.09,1.10246,1.1068,1.10154,1.10486,48592,0,1
1628,2019.09.10,1.10486,1.10593,1.10304,1.10489,41003,0,1
1629,2019.09.11,1.10489,1.10555,1.09851,1.10103,37857,0,1
1630,2019.09.12,1.10103,1.1087,1.09267,1.1058,67662,0,1
1631,2019.09.13,1.10581,1.11094,1.10553,1.10697,48612,0,1
1632,2019.09.16,1.10788,1.10863,1.09932,1.10049,48170,0,1
1633,2019.09.17,1.10049,1.10745,1.09902,1.1071,48184,0,1
1634,2019.09.18,1.1071,1.10756,1.10136,1.10314,48759,0,1
1635,2019.09.19,1.10314,1.10734,1.10227,1.10448,51184,0,1
1636,2019.09.20,1.10448,1.10675,1.09962,1.10187,45543,0,1
1637,2019.09.23,1.10176,1.10253,1.0966,1.09953,47684,0,1
1638,2019.09.24,1.09953,1.10239,1.09837,1.10189,48256,0,1
1639,2019.09.25,1.10189,1.10194,1.09373,1.09491,50172,0,1
1640,2019.09.26,1.09491,1.09673,1.09087,1.092,46139,0,1
1641,2019.09.27,1.09205,1.09586,1.09038,1.09411,43966,0,1
1642,2019.09.30,1.09444,1.09476,1.08846,1.08983,40674,0,1
1643,2019.10.01,1.08983,1.09427,1.0879,1.09313,50913,0,1
1644,2019.10.02,1.09313,1.09635,1.09042,1.09593,46057,0,1
1645,2019.10.03,1.09595,1.09992,1.09409,1.09718,54848,0,1
1646,2019.10.04,1.09719,1.09983,1.09569,1.09772,47143,0,1
1647,2019.10.07,1.09812,1.10006,1.09618,1.09718,38140,0,1
1648,2019.10.08,1.09718,1.09959,1.09411,1.09582,50785,0,1
1649,2019.10.09,1.09583,1.09901,1.09548,1.09842,39754,0,1
1650,2019.10.10,1.09843,1.10338,1.09798,1.10071,54621,0,1
1651,2019.10.11,1.10071,1.10627,1.10008,1.1036,60319,0,1
1652,2019.10.14,1.103,1.10427,1.10126,1.10275,35521,0,1
1653,2019.10.15,1.10275,1.1046,1.09912,1.10333,52025,0,1
