,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
178,2014.02.07,1.22394,1.225,1.22179,1.22438,30451,0,1
179,2014.02.10,1.22462,1.22504,1.22245,1.22309,20393,0,1
180,2014.02.11,1.22307,1.22569,1.22274,1.22496,23473,0,1
181,2014.02.12,1.22497,1.22604,1.22338,1.224,26444,0,1
182,2014.02.13,1.22401,1.22418,1.22065,1.22223,26241,0,1
183,2014.02.14,1.22222,1.22275,1.22057,1.22179,22583,0,1
184,2014.02.17,1.22188,1.22267,1.22116,1.22224,19795,0,1
185,2014.02.18,1.22225,1.22379,1.22112,1.22148,26288,0,1
186,2014.02.19,1.22147,1.22258,1.21902,1.22031,25434,0,1
187,2014.02.20,1.22033,1.22101,1.21866,1.22016,27500,0,1
188,2014.02.21,1.22014,1.22108,1.21887,1.21973,21570,0,1
189,2014.02.24,1.21901,1.22178,1.21859,1.22068,24151,0,1
190,2014.02.25,1.22067,1.22113,1.21872,1.21892,24865,0,1
191,2014.02.26,1.2189,1.22041,1.2185,1.21874,26392,0,1
192,2014.02.27,1.21874,1.21874,1.21567,1.21773,29351,0,1
193,2014.02.28,1.21774,1.21813,1.21327,1.2141,30586,0,1
194,2014.03.03,1.21155,1.21385,1.21136,1.21324,26342,0,1
195,2014.03.04,1.21322,1.21956,1.213,1.21858,24436,0,1
196,2014.03.05,1.21858,1.21995,1.21759,1.21857,25209,0,1
197,2014.03.06,1.21855,1.22146,1.21798,1.21972,29266,0,1
198,2014.03.07,1.21971,1.22141,1.21671,1.21798,34421,0,1
199,2014.03.10,1.21826,1.21925,1.21677,1.21842,34303,0,1
200,2014.03.11,1.21843,1.21924,1.21592,1.21602,39269,0,1
201,2014.03.12,1.21602,1.21681,1.21495,1.21574,43586,0,1
202,2014.03.13,1.21574,1.21673,1.21242,1.21351,60207,0,1
203,2014.03.14,1.21351,1.21452,1.21219,1.21347,43511,0,1
204,2014.03.17,1.21349,1.21644,1.21331,1.21637,38541,0,1
205,2014.03.18,1.21636,1.21779,1.21494,1.21662,42412,0,1
206,2014.03.19,1.21664,1.22018,1.21617,1.21826,51922,0,1
207,2014.03.20,1.21826,1.22031,1.21621,1.21745,52328,0,1
208,2014.03.21,1.21744,1.21857,1.2165,1.21767,35869,0,1
209,2014.03.24,1.21753,1.22024,1.21745,1.21847,46790,0,1
210,2014.03.25,1.21846,1.22173,1.21807,1.22042,56572,0,1
211,2014.03.26,1.22041,1.22348,1.2193,1.22003,50263,0,1
212,2014.03.27,1.22003,1.22062,1.2176,1.21843,49968,0,1
213,2014.03.28,1.21841,1.22014,1.2178,1.21936,39140,0,1
214,2014.03.31,1.21968,1.22052,1.21709,1.21809,44361,0,1
215,2014.04.01,1.2181,1.21894,1.21736,1.2184,35091,0,1
216,2014.04.02,1.2184,1.22088,1.21828,1.22057,33237,0,1
217,2014.04.03,1.22053,1.22328,1.21933,1.22246,47623,0,1
218,2014.04.04,1.22262,1.22498,1.22158,1.22228,47484,0,1
219,2014.04.07,1.22185,1.22235,1.21952,1.21995,27501,0,1
220,2014.04.08,1.21995,1.22031,1.21808,1.2191,42120,0,1
221,2014.04.09,1.21911,1.21961,1.21705,1.21903,44507,0,1
222,2014.04.10,1.21901,1.21905,1.21629,1.2166,31922,0,1
223,2014.04.11,1.21658,1.21784,1.21505,1.21607,27508,0,1
224,2014.04.14,1.21448,1.21631,1.21409,1.21631,27486,0,1
225,2014.04.15,1.21631,1.21662,1.21487,1.216,27123,0,1
226,2014.04.16,1.21597,1.22026,1.21586,1.2185,24876,0,1
227,2014.04.17,1.21843,1.22048,1.21688,1.21954,25013,0,1
228,2014.04.18,1.2195,1.22041,1.21932,1.22002,8698,0,1
229,2014.04.21,1.22021,1.22093,1.21927,1.22091,12007,0,1
230,2014.04.22,1.22089,1.22199,1.22043,1.22162,20734,0,1
231,2014.04.23,1.22162,1.22247,1.21924,1.22068,24761,0,1
232,2014.04.24,1.22066,1.22152,1.21853,1.21951,24292,0,1
233,2014.04.25,1.21951,1.21997,1.21853,1.21946,18335,0,1
234,2014.04.28,1.219,1.21973,1.21717,1.21942,25341,0,1
235,2014.04.29,1.21942,1.22134,1.21923,1.22011,26541,0,1
236,2014.04.30,1.22008,1.22102,1.21911,1.22056,31354,0,1
237,2014.05.01,1.22052,1.22091,1.21882,1.21936,18578,0,2
238,2014.05.02,1.21937,1.22138,1.21749,1.21775,34255,0,1
239,2014.05.05,1.21757,1.2183,1.217,1.21802,15759,0,1
240,2014.05.06,1.21802,1.21869,1.21627,1.21766,27202,0,1
241,2014.05.07,1.21766,1.2192,1.21646,1.21887,32437,0,1
242,2014.05.08,1.21887,1.21906,1.21718,1.21817,38217,0,1
243,2014.05.09,1.21817,1.21993,1.21808,1.21934,27461,0,1
244,2014.05.12,1.22009,1.22182,1.22003,1.22116,19782,0,1
245,2014.05.13,1.22114,1.22145,1.21918,1.21957,31631,0,1
246,2014.05.14,1.21957,1.22032,1.21904,1.22012,21770,0,1
247,2014.05.15,1.22013,1.223,1.21963,1.22159,28498,0,1
248,2014.05.16,1.22158,1.22241,1.22052,1.22232,27996,0,1
249,2014.05.19,1.22218,1.22352,1.22147,1.22301,29125,0,4
250,2014.05.20,1.22302,1.22367,1.22111,1.22189,30960,0,4
251,2014.05.21,1.2219,1.22272,1.22062,1.22227,34020,0,1
252,2014.05.22,1.22228,1.22262,1.22072,1.2213,26630,0,1
253,2014.05.23,1.22132,1.22164,1.22048,1.22056,25238,0,1
254,2014.05.26,1.22063,1.22145,1.22047,1.2212,14297,0,2
255,2014.05.27,1.22118,1.22282,1.22097,1.22243,20429,0,2
256,2014.05.28,1.22244,1.22336,1.22082,1.22091,22119,0,4
257,2014.05.29,1.22091,1.2216,1.21998,1.22145,19753,0,4
258,2014.05.30,1.22145,1.22157,1.21933,1.22035,19720,0,5
259,2014.06.02,1.22042,1.22247,1.22037,1.22185,24712,0,1
260,2014.06.03,1.22185,1.22256,1.2211,1.22147,25501,0,1
261,2014.06.04,1.22147,1.22233,1.21936,1.22,26692,0,1
262,2014.06.05,1.21999,1.22073,1.21723,1.21831,38387,0,1
263,2014.06.06,1.21831,1.21946,1.21659,1.21892,28088,0,1
264,2014.06.09,1.21915,1.21997,1.21883,1.21932,21842,0,2
265,2014.06.10,1.21932,1.21965,1.21796,1.21801,24622,0,2
266,2014.06.11,1.218,1.21877,1.217,1.2176,27026,0,1
267,2014.06.12,1.2176,1.21836,1.21701,1.21716,27517,0,3
268,2014.06.13,1.21714,1.21885,1.21649,1.2186,24642,0,8
269,2014.06.16,1.21852,1.21868,1.21727,1.21785,22734,0,2
270,2014.06.17,1.21785,1.21915,1.21783,1.21825,21950,0,1
271,2014.06.18,1.21826,1.21891,1.21755,1.21805,26372,0,1
272,2014.06.19,1.21805,1.21855,1.2152,1.21667,29165,0,1
273,2014.06.20,1.21666,1.21772,1.21613,1.21677,21476,0,1
274,2014.06.23,1.21733,1.2177,1.2162,1.21659,22173,0,1
275,2014.06.24,1.21659,1.21745,1.21583,1.21617,24734,0,3
276,2014.06.25,1.21617,1.21694,1.21591,1.21675,21740,0,1
277,2014.06.26,1.21675,1.21714,1.21563,1.21621,22985,0,1
278,2014.06.27,1.21621,1.21653,1.21505,1.21548,21465,0,2
279,2014.06.30,1.21575,1.21607,1.21382,1.21418,25840,0,1
280,2014.07.01,1.2142,1.21473,1.21325,1.21408,30376,0,4
281,2014.07.02,1.21408,1.2143,1.21339,1.21404,29099,0,4
282,2014.07.03,1.21404,1.21646,1.2139,1.21578,33394,0,4
283,2014.07.04,1.21578,1.21628,1.21519,1.21529,23489,0,4
284,2014.07.07,1.21601,1.21647,1.21506,1.21539,27706,0,4
285,2014.07.08,1.21538,1.21572,1.21468,1.21541,29127,0,4
286,2014.07.09,1.21542,1.21589,1.21515,1.21535,31347,0,1
287,2014.07.10,1.21534,1.21556,1.21367,1.21447,32627,0,4
288,2014.07.11,1.21448,1.21461,1.21363,1.21363,33448,0,4
289,2014.07.14,1.21408,1.21481,1.2136,1.21471,36225,0,4
290,2014.07.15,1.2147,1.21557,1.21397,1.21528,35917,0,1
291,2014.07.16,1.21529,1.21574,1.214,1.21477,19436,0,1
292,2014.07.17,1.2148,1.215,1.21351,1.2138,20091,0,6
293,2014.07.18,1.21385,1.21514,1.21362,1.21443,18322,0,1
294,2014.07.21,1.21491,1.21551,1.21339,1.21457,19677,0,9
295,2014.07.22,1.2145,1.21531,1.21439,1.2149,22494,0,1
296,2014.07.23,1.21489,1.21536,1.21443,1.21458,19974,0,6
297,2014.07.24,1.21459,1.21552,1.21434,1.21524,21773,0,5
298,2014.07.25,1.21523,1.21572,1.21409,1.21443,20331,0,5
299,2014.07.28,1.21503,1.2155,1.21449,1.21475,17902,0,6
300,2014.07.29,1.21478,1.21632,1.21467,1.2161,22431,0,5
301,2014.07.30,1.21611,1.21768,1.21591,1.21733,30227,0,2
302,2014.07.31,1.21729,1.2174,1.21603,1.21651,27154,0,3
303,2014.08.01,1.21651,1.21703,1.21495,1.21561,26420,0,2
304,2014.08.04,1.21664,1.217,1.21601,1.21694,23873,0,10
305,2014.08.05,1.21694,1.21767,1.21584,1.21587,33085,0,10
306,2014.08.06,1.21586,1.21615,1.21395,1.21465,39926,0,10
307,2014.08.07,1.21464,1.21536,1.2139,1.21423,33650,0,10
308,2014.08.08,1.21422,1.21442,1.21203,1.21394,37597,0,10
309,2014.08.11,1.21423,1.21437,1.21286,1.2135,24597,0,10
310,2014.08.12,1.2135,1.21415,1.21293,1.21304,26859,0,10
311,2014.08.13,1.21304,1.21401,1.21266,1.21285,29250,0,10
312,2014.08.14,1.21284,1.21315,1.21097,1.21161,28014,0,10
313,2014.08.15,1.21161,1.21201,1.20859,1.20921,32983,0,10
314,2014.08.18,1.20975,1.21149,1.20924,1.21143,24140,0,10
315,2014.08.19,1.21144,1.21153,1.20993,1.21116,30238,0,10
316,2014.08.20,1.21116,1.21137,1.21023,1.21117,34891,0,10
317,2014.08.21,1.21118,1.21155,1.21025,1.21056,31752,0,10
318,2014.08.22,1.21056,1.21065,1.20895,1.20956,30906,0,5
319,2014.08.25,1.20982,1.20994,1.20709,1.20805,23611,0,8
320,2014.08.26,1.20806,1.20924,1.20728,1.20836,31668,0,10
321,2014.08.27,1.20835,1.20845,1.20593,1.207,38196,0,10
322,2014.08.28,1.207,1.20712,1.20498,1.20645,38384,0,4
323,2014.08.29,1.20646,1.20666,1.2055,1.20614,31618,0,4
324,2014.09.01,1.20631,1.20752,1.20613,1.20727,20492,0,10
325,2014.09.02,1.20725,1.20806,1.20662,1.20716,35317,0,10
326,2014.09.03,1.20717,1.209,1.20641,1.20688,36027,0,1
327,2014.09.04,1.20688,1.20762,1.20448,1.20622,53844,0,1
328,2014.09.05,1.2062,1.20702,1.20533,1.20591,44880,0,1
329,2014.09.08,1.20614,1.20717,1.20552,1.20681,47150,0,1
330,2014.09.09,1.20679,1.20709,1.20568,1.20671,47912,0,1
331,2014.09.10,1.2067,1.21182,1.20666,1.2101,42349,0,1
332,2014.09.11,1.21017,1.21048,1.20885,1.20966,31417,0,1
333,2014.09.12,1.20967,1.21039,1.20834,1.20949,42847,0,1
334,2014.09.15,1.21014,1.2113,1.20945,1.21052,39630,0,1
335,2014.09.16,1.21052,1.21055,1.20805,1.20866,41851,0,1
336,2014.09.17,1.2087,1.21169,1.20822,1.21081,49958,0,1
337,2014.09.18,1.21082,1.21144,1.20643,1.20714,51107,0,1
338,2014.09.19,1.20715,1.20757,1.20644,1.2067,49328,0,1
339,2014.09.22,1.20735,1.20789,1.20638,1.20785,66520,0,1
340,2014.09.23,1.20784,1.20813,1.20655,1.20731,42862,0,1
341,2014.09.24,1.20732,1.20888,1.20719,1.20864,44694,0,1
342,2014.09.25,1.20864,1.20875,1.2067,1.20732,53682,0,1
343,2014.09.26,1.20732,1.20757,1.20655,1.20657,41230,0,1
344,2014.09.29,1.20663,1.20741,1.20618,1.20692,45589,0,1
345,2014.09.30,1.20692,1.20726,1.2053,1.20606,54830,0,1
346,2014.10.01,1.20605,1.20808,1.20533,1.20692,54365,0,1
347,2014.10.02,1.20692,1.20912,1.20677,1.20866,58252,0,1
348,2014.10.03,1.20866,1.21114,1.20836,1.21064,47660,0,1
349,2014.10.06,1.21094,1.21375,1.21068,1.21278,43192,0,1
350,2014.10.07,1.21279,1.21395,1.21044,1.21223,59871,0,1
351,2014.10.08,1.21223,1.21351,1.21142,1.21244,60666,0,1
352,2014.10.09,1.21246,1.2128,1.20887,1.21077,66456,0,1
353,2014.10.10,1.21077,1.21165,1.20811,1.20833,53431,0,1
354,2014.10.13,1.20866,1.20925,1.20745,1.20857,51492,0,1
355,2014.10.14,1.20857,1.20905,1.20703,1.20712,52007,0,1
356,2014.10.15,1.20712,1.20802,1.2061,1.20721,74927,0,1
357,2014.10.16,1.20723,1.20778,1.20568,1.20729,66002,0,1
358,2014.10.17,1.20729,1.20776,1.20682,1.20735,36120,0,1
359,2014.10.20,1.20731,1.20784,1.20594,1.2067,39045,0,9
360,2014.10.21,1.2067,1.20731,1.20623,1.20711,50030,0,9
361,2014.10.22,1.20713,1.20713,1.20583,1.20614,47618,0,9
362,2014.10.23,1.20614,1.20693,1.20553,1.20659,44149,0,8
363,2014.10.24,1.20659,1.20664,1.20562,1.20583,35601,0,6
364,2014.10.27,1.2063,1.2067,1.20524,1.20582,43526,0,8
365,2014.10.28,1.20581,1.20661,1.20549,1.20598,45111,0,1
366,2014.10.29,1.20598,1.20631,1.20545,1.20606,49664,0,8
367,2014.10.30,1.20608,1.20642,1.20531,1.20545,60746,0,7
368,2014.10.31,1.20546,1.20686,1.20533,1.20539,67897,0,8
369,2014.11.03,1.20592,1.20607,1.20516,1.20556,61241,0,8
370,2014.11.04,1.20556,1.20611,1.20402,1.20407,58854,0,8
371,2014.11.05,1.20407,1.20457,1.20326,1.20353,66538,0,4
372,2014.11.06,1.20352,1.20572,1.20309,1.20446,64980,0,1
373,2014.11.07,1.20446,1.20448,1.20292,1.20323,55705,0,9
374,2014.11.10,1.20287,1.20361,1.20211,1.2028,45715,0,9
375,2014.11.11,1.20282,1.20341,1.20207,1.20322,46969,0,3
376,2014.11.12,1.20322,1.2038,1.20171,1.20213,58957,0,9
377,2014.11.13,1.20213,1.20241,1.20155,1.20203,43946,0,1
378,2014.11.14,1.20203,1.20229,1.20109,1.20109,34069,0,1
379,2014.11.17,1.20113,1.20174,1.20101,1.20132,34634,0,1
380,2014.11.18,1.20132,1.20164,1.20091,1.20127,29615,0,1
381,2014.11.19,1.20127,1.20259,1.20085,1.20118,25214,0,1
382,2014.11.20,1.20117,1.20242,1.20104,1.202,31250,0,8
383,2014.11.21,1.202,1.20323,1.20137,1.20144,32330,0,5
384,2014.11.24,1.20223,1.20308,1.20219,1.20254,31262,9644000000,4
385,2014.11.25,1.20251,1.20329,1.20226,1.20244,28952,1405000000,5
