,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
74,2013.06.19,08:00:00,0.91991,0.92151,0.91918,0.9198,8151,0,5
75,2013.06.19,12:00:00,0.91979,0.92058,0.91864,0.91927,9387,0,5
76,2013.06.19,16:00:00,0.9193,0.93215,0.91802,0.92957,13611,0,5
77,2013.06.19,20:00:00,0.92963,0.93027,0.92727,0.92918,6558,0,5
78,2013.06.20,00:00:00,0.9292,0.92966,0.92508,0.92956,9021,0,5
79,2013.06.20,04:00:00,0.92955,0.93338,0.92728,0.93196,11799,0,5
80,2013.06.20,08:00:00,0.93198,0.9361,0.93147,0.9323,14841,0,5
81,2013.06.20,12:00:00,0.93234,0.93439,0.92851,0.92965,18644,0,5
82,2013.06.20,16:00:00,0.92962,0.92983,0.92645,0.92773,11375,0,5
83,2013.06.20,20:00:00,0.92771,0.92774,0.92514,0.92623,5028,0,5
84,2013.06.21,00:00:00,0.9263,0.92804,0.92419,0.92536,5686,0,5
85,2013.06.21,04:00:00,0.92534,0.92959,0.92517,0.9286,8066,0,5
86,2013.06.21,08:00:00,0.92862,0.92921,0.92694,0.92879,9637,0,5
87,2013.06.21,12:00:00,0.92879,0.93655,0.92876,0.93541,17377,0,5
88,2013.06.21,16:00:00,0.93543,0.93678,0.93192,0.9344,8811,0,5
89,2013.06.21,20:00:00,0.93439,0.93493,0.93357,0.93357,1219,0,5
90,2013.06.24,00:00:00,0.93676,0.93807,0.93561,0.93682,5115,0,5
91,2013.06.24,04:00:00,0.93683,0.93765,0.93444,0.93489,8077,0,5
92,2013.06.24,08:00:00,0.93489,0.9365,0.93316,0.93484,12567,0,5
93,2013.06.24,12:00:00,0.93485,0.93709,0.93273,0.93455,17590,0,5
94,2013.06.24,16:00:00,0.93456,0.93467,0.93122,0.93292,9937,0,5
95,2013.06.24,20:00:00,0.93297,0.93354,0.93101,0.93235,4179,0,5
96,2013.06.25,00:00:00,0.93235,0.93461,0.93235,0.93297,5760,0,5
97,2013.06.25,04:00:00,0.93296,0.93413,0.93188,0.9333,8393,0,5
98,2013.06.25,08:00:00,0.93323,0.93551,0.93217,0.93345,10549,0,5
99,2013.06.25,12:00:00,0.9334,0.94074,0.93328,0.93882,16386,0,5
100,2013.06.25,16:00:00,0.93879,0.93902,0.93706,0.93715,6101,0,5
101,2013.06.25,20:00:00,0.93713,0.93958,0.9371,0.93917,4083,0,5
102,2013.06.26,00:00:00,0.93917,0.93922,0.93749,0.93819,5292,0,5
103,2013.06.26,04:00:00,0.93827,0.93893,0.93723,0.93846,8173,0,5
104,2013.06.26,08:00:00,0.93846,0.94247,0.93799,0.94165,10564,0,5
105,2013.06.26,12:00:00,0.94164,0.94431,0.93826,0.9433,14957,0,5
106,2013.06.26,16:00:00,0.94329,0.94406,0.94227,0.94279,6899,0,5
107,2013.06.26,20:00:00,0.9428,0.94351,0.9421,0.94219,4734,0,5
108,2013.06.27,00:00:00,0.94222,0.94265,0.94109,0.94161,7215,0,18
109,2013.06.27,04:00:00,0.94161,0.94267,0.94058,0.94253,9932,0,3
110,2013.06.27,08:00:00,0.94253,0.9463,0.94215,0.94556,16204,0,3
111,2013.06.27,12:00:00,0.94555,0.94865,0.94387,0.94862,19400,0,3
112,2013.06.27,16:00:00,0.94863,0.94873,0.94369,0.94468,13094,0,3
113,2013.06.27,20:00:00,0.94469,0.94554,0.94389,0.94491,6387,0,18
114,2013.06.28,00:00:00,0.94492,0.94572,0.94278,0.9433,7986,0,18
115,2013.06.28,04:00:00,0.94332,0.94652,0.94313,0.94607,10605,0,3
116,2013.06.28,08:00:00,0.9461,0.94698,0.94417,0.94461,15831,0,3
117,2013.06.28,12:00:00,0.9446,0.94646,0.9411,0.94606,20440,0,3
118,2013.06.28,16:00:00,0.94611,0.94748,0.94337,0.94362,13363,0,3
119,2013.06.28,20:00:00,0.94366,0.94528,0.94366,0.94435,4207,0,18
120,2013.07.01,00:00:00,0.9455,0.94563,0.9443,0.94474,3743,0,5
121,2013.07.01,04:00:00,0.9447,0.94582,0.94385,0.94511,6519,0,5
122,2013.07.01,08:00:00,0.94511,0.94645,0.94443,0.94635,8406,0,5
123,2013.07.01,12:00:00,0.94634,0.95033,0.94477,0.94522,12111,0,5
124,2013.07.01,16:00:00,0.94521,0.94681,0.9449,0.94518,6093,0,5
125,2013.07.01,20:00:00,0.94518,0.94541,0.94446,0.9448,3117,0,5
126,2013.07.02,00:00:00,0.94481,0.94601,0.94464,0.94527,3275,0,5
127,2013.07.02,04:00:00,0.94519,0.94705,0.94468,0.94652,6805,0,5
128,2013.07.02,08:00:00,0.94652,0.94893,0.94608,0.94809,8333,0,5
129,2013.07.02,12:00:00,0.94809,0.95292,0.94759,0.94925,13386,0,5
130,2013.07.02,16:00:00,0.94924,0.95115,0.9489,0.95093,8362,0,5
131,2013.07.02,20:00:00,0.95092,0.95154,0.9503,0.95128,3260,0,5
132,2013.07.03,00:00:00,0.9513,0.95217,0.95008,0.95031,5209,0,5
133,2013.07.03,04:00:00,0.95031,0.95145,0.94968,0.95105,8259,0,5
134,2013.07.03,08:00:00,0.95104,0.95229,0.94865,0.94934,10272,0,5
135,2013.07.03,12:00:00,0.94933,0.95029,0.94463,0.94753,15112,0,5
136,2013.07.03,16:00:00,0.94755,0.94794,0.94622,0.94699,5366,0,5
137,2013.07.03,20:00:00,0.94699,0.94718,0.94589,0.94601,4357,0,5
138,2013.07.04,00:00:00,0.94607,0.94839,0.94607,0.94813,4133,0,5
139,2013.07.04,04:00:00,0.94812,0.94977,0.94712,0.94943,6171,0,5
140,2013.07.04,08:00:00,0.94942,0.94975,0.94717,0.94946,8886,0,5
141,2013.07.04,12:00:00,0.94947,0.95839,0.94871,0.95704,13476,0,5
142,2013.07.04,16:00:00,0.95701,0.9581,0.95503,0.95656,3804,0,5
143,2013.07.04,20:00:00,0.95655,0.95834,0.95582,0.95815,3838,0,5
144,2013.07.05,00:00:00,0.95816,0.95825,0.95649,0.95705,4762,0,5
145,2013.07.05,04:00:00,0.95702,0.95936,0.95675,0.95896,6667,0,5
146,2013.07.05,08:00:00,0.95896,0.95998,0.95822,0.95858,9104,0,5
147,2013.07.05,12:00:00,0.95859,0.96603,0.95661,0.96251,17663,0,5
148,2013.07.05,16:00:00,0.96253,0.9638,0.96177,0.96307,4488,0,5
149,2013.07.05,20:00:00,0.96306,0.96428,0.96306,0.96327,921,0,5
150,2013.07.08,00:00:00,0.96604,0.96657,0.96489,0.96621,4086,0,5
151,2013.07.08,04:00:00,0.9662,0.96664,0.96427,0.96492,6252,0,5
152,2013.07.08,08:00:00,0.96492,0.96557,0.96324,0.96513,7997,0,5
153,2013.07.08,12:00:00,0.96514,0.96618,0.96313,0.96434,11663,0,5
154,2013.07.08,16:00:00,0.96433,0.96466,0.96251,0.96338,4645,0,5
155,2013.07.08,20:00:00,0.96337,0.96447,0.96319,0.96443,3328,0,5
156,2013.07.09,00:00:00,0.96442,0.9655,0.96438,0.96456,5097,0,5
157,2013.07.09,04:00:00,0.96456,0.96763,0.96372,0.96712,7880,0,5
158,2013.07.09,08:00:00,0.96716,0.96849,0.96577,0.96738,9723,0,5
159,2013.07.09,12:00:00,0.96739,0.9751,0.96728,0.97364,14518,0,5
160,2013.07.09,16:00:00,0.97361,0.97479,0.9716,0.9726,6665,0,5
161,2013.07.09,20:00:00,0.97261,0.97377,0.97223,0.97367,3255,0,5
162,2013.07.10,00:00:00,0.97366,0.97448,0.97292,0.97331,4541,0,5
163,2013.07.10,04:00:00,0.97332,0.97344,0.96864,0.96904,8223,0,5
164,2013.07.10,08:00:00,0.96904,0.97015,0.96753,0.96988,9015,0,5
165,2013.07.10,12:00:00,0.96998,0.97159,0.96706,0.96824,11779,0,5
166,2013.07.10,16:00:00,0.96823,0.96835,0.95958,0.96587,11817,0,5
167,2013.07.10,20:00:00,0.96588,0.96605,0.94044,0.94729,12755,0,5
168,2013.07.11,00:00:00,0.94728,0.9507,0.94303,0.94336,9452,0,5
169,2013.07.11,04:00:00,0.9433,0.95258,0.94109,0.95251,13431,0,5
170,2013.07.11,08:00:00,0.95264,0.95268,0.94754,0.95021,9975,0,5
171,2013.07.11,12:00:00,0.95019,0.95351,0.94827,0.94971,15633,0,5
172,2013.07.11,16:00:00,0.9497,0.95153,0.94449,0.94594,8998,0,5
173,2013.07.11,20:00:00,0.94597,0.94758,0.94572,0.94758,4635,0,5
174,2013.07.12,00:00:00,0.94756,0.9481,0.94632,0.94714,5276,0,5
175,2013.07.12,04:00:00,0.94713,0.95075,0.94699,0.95041,5096,0,1
176,2013.07.12,08:00:00,0.95042,0.95137,0.94855,0.95117,8663,0,1
177,2013.07.12,12:00:00,0.95117,0.9513,0.94632,0.94691,13502,0,1
178,2013.07.12,16:00:00,0.94693,0.94784,0.94379,0.94586,6402,0,1
179,2013.07.12,20:00:00,0.94586,0.9464,0.94538,0.94573,1109,0,1
180,2013.07.15,00:00:00,0.94674,0.94724,0.94555,0.94635,3865,0,1
181,2013.07.15,04:00:00,0.94634,0.94879,0.94556,0.94782,4893,0,1
182,2013.07.15,08:00:00,0.94782,0.95341,0.94775,0.95282,8505,0,1
183,2013.07.15,12:00:00,0.95281,0.95302,0.94853,0.95081,12050,0,1
184,2013.07.15,16:00:00,0.95079,0.95139,0.9476,0.94777,5992,0,1
185,2013.07.15,20:00:00,0.94777,0.94918,0.94772,0.94835,4427,0,1
186,2013.07.16,00:00:00,0.94843,0.94872,0.94742,0.94821,4584,0,2
187,2013.07.16,04:00:00,0.94815,0.94851,0.94541,0.94705,6731,0,1
188,2013.07.16,08:00:00,0.94704,0.94936,0.94185,0.94302,11181,0,1
189,2013.07.16,12:00:00,0.94301,0.94519,0.94001,0.94089,13426,0,1
190,2013.07.16,16:00:00,0.94087,0.94166,0.93786,0.93886,6747,0,1
191,2013.07.16,20:00:00,0.93885,0.9406,0.93885,0.94036,4202,0,1
192,2013.07.17,00:00:00,0.94035,0.942,0.94011,0.9417,4254,0,1
193,2013.07.17,04:00:00,0.9417,0.94234,0.94036,0.94057,5982,0,1
194,2013.07.17,08:00:00,0.94059,0.94104,0.93767,0.93967,9707,0,1
195,2013.07.17,12:00:00,0.93968,0.94454,0.93586,0.9429,17433,0,1
196,2013.07.17,16:00:00,0.94289,0.94321,0.93832,0.94098,7896,0,1
197,2013.07.17,20:00:00,0.941,0.94187,0.9406,0.94123,3030,0,1
198,2013.07.18,00:00:00,0.94119,0.94294,0.94053,0.94275,3957,0,1
199,2013.07.18,04:00:00,0.94276,0.9452,0.9426,0.94408,6848,0,1
200,2013.07.18,08:00:00,0.9441,0.94426,0.94215,0.94382,7886,0,1
201,2013.07.18,12:00:00,0.94383,0.94716,0.94362,0.94685,13509,0,1
202,2013.07.18,16:00:00,0.94684,0.94775,0.94408,0.94482,6204,0,1
203,2013.07.18,20:00:00,0.94483,0.94519,0.94398,0.94444,3879,0,1
204,2013.07.19,00:00:00,0.94442,0.94613,0.9407,0.94185,5925,0,1
205,2013.07.19,04:00:00,0.94184,0.94303,0.94096,0.94248,6164,0,1
206,2013.07.19,08:00:00,0.94248,0.94424,0.94108,0.9419,8654,0,1
207,2013.07.19,12:00:00,0.9419,0.94292,0.93968,0.94011,9962,0,1
208,2013.07.19,16:00:00,0.9401,0.94166,0.93975,0.94059,4562,0,1
209,2013.07.19,20:00:00,0.94056,0.94152,0.94047,0.94048,1066,0,2
210,2013.07.22,00:00:00,0.9395,0.93993,0.93842,0.93936,4498,0,1
211,2013.07.22,04:00:00,0.93936,0.94075,0.93893,0.93946,5249,0,2
212,2013.07.22,08:00:00,0.93946,0.93986,0.93719,0.93986,7929,0,1
213,2013.07.22,12:00:00,0.93987,0.9399,0.93222,0.9357,11837,0,1
214,2013.07.22,16:00:00,0.93568,0.93676,0.93463,0.93633,4311,0,1
215,2013.07.22,20:00:00,0.93628,0.93637,0.9355,0.93589,2803,0,1
216,2013.07.23,00:00:00,0.93589,0.93643,0.93517,0.93564,4536,0,3
217,2013.07.23,04:00:00,0.93562,0.93692,0.93498,0.93586,5882,0,3
218,2013.07.23,08:00:00,0.93586,0.94063,0.93552,0.9398,8923,0,2
219,2013.07.23,12:00:00,0.93982,0.94027,0.93541,0.93674,11267,0,1
220,2013.07.23,16:00:00,0.93674,0.93702,0.93421,0.93481,5986,0,1
221,2013.07.23,20:00:00,0.93474,0.93513,0.93439,0.93498,2746,0,2
222,2013.07.24,00:00:00,0.93495,0.93647,0.93444,0.93577,4574,0,2
223,2013.07.24,04:00:00,0.93576,0.93733,0.93401,0.935,6822,0,1
224,2013.07.24,08:00:00,0.93502,0.93702,0.93467,0.93467,7958,0,1
225,2013.07.24,12:00:00,0.93466,0.93816,0.93422,0.93545,12381,0,1
226,2013.07.24,16:00:00,0.93553,0.93882,0.93553,0.93771,7510,0,1
227,2013.07.24,20:00:00,0.9377,0.93824,0.93696,0.93803,3748,0,2
228,2013.07.25,00:00:00,0.938,0.93801,0.9367,0.93695,3572,0,1
229,2013.07.25,04:00:00,0.93696,0.93726,0.9353,0.93543,5733,0,1
230,2013.07.25,08:00:00,0.93554,0.93948,0.93502,0.93528,9010,0,1
231,2013.07.25,12:00:00,0.93524,0.93745,0.93248,0.93358,13395,0,1
232,2013.07.25,16:00:00,0.93354,0.93441,0.92871,0.9293,8088,0,1
233,2013.07.25,20:00:00,0.92925,0.93025,0.92831,0.9299,3915,0,1
234,2013.07.26,00:00:00,0.9299,0.9305,0.92841,0.92886,4771,0,1
235,2013.07.26,04:00:00,0.92886,0.92997,0.9281,0.92841,5849,0,1
236,2013.07.26,08:00:00,0.92841,0.92984,0.92697,0.92842,8240,0,1
237,2013.07.26,12:00:00,0.92852,0.93024,0.92638,0.92889,11517,0,1
238,2013.07.26,16:00:00,0.92891,0.92897,0.92684,0.92821,5248,0,1
239,2013.07.26,20:00:00,0.92821,0.9288,0.92782,0.92784,974,0,2
240,2013.07.29,00:00:00,0.92815,0.92846,0.92701,0.92803,3856,0,2
241,2013.07.29,04:00:00,0.92803,0.93068,0.92766,0.92972,6106,0,1
242,2013.07.29,08:00:00,0.92977,0.93,0.92696,0.92881,7317,0,1
243,2013.07.29,12:00:00,0.92881,0.9322,0.92873,0.93084,11109,0,1
244,2013.07.29,16:00:00,0.93084,0.93167,0.92989,0.93051,4378,0,1
245,2013.07.29,20:00:00,0.93053,0.93144,0.93031,0.93103,2543,0,1
246,2013.07.30,00:00:00,0.93103,0.93245,0.931,0.93194,5101,0,2
247,2013.07.30,04:00:00,0.93194,0.93202,0.92965,0.93011,6150,0,1
248,2013.07.30,08:00:00,0.93008,0.93061,0.92754,0.92821,7459,0,1
249,2013.07.30,12:00:00,0.9282,0.93238,0.92731,0.92978,11102,0,1
250,2013.07.30,16:00:00,0.92972,0.93065,0.92883,0.92974,4604,0,1
251,2013.07.30,20:00:00,0.92974,0.93024,0.92947,0.92952,2571,0,1
252,2013.07.31,00:00:00,0.92952,0.93016,0.92884,0.92972,4068,0,2
253,2013.07.31,04:00:00,0.92972,0.93036,0.92697,0.92759,6459,0,1
254,2013.07.31,08:00:00,0.9276,0.92913,0.92537,0.92795,8850,0,1
255,2013.07.31,12:00:00,0.92799,0.93367,0.92726,0.9275,15190,0,1
256,2013.07.31,16:00:00,0.9275,0.92857,0.92281,0.92531,11369,0,1
257,2013.07.31,20:00:00,0.92529,0.92682,0.92529,0.92615,3631,0,1
258,2013.08.01,00:00:00,0.92615,0.92823,0.9253,0.92774,4952,0,1
259,2013.08.01,04:00:00,0.92774,0.93071,0.92744,0.93013,5569,0,1
260,2013.08.01,08:00:00,0.9302,0.93148,0.92958,0.93049,7584,0,1
261,2013.08.01,12:00:00,0.93057,0.93535,0.92978,0.93527,15691,0,1
262,2013.08.01,16:00:00,0.93527,0.9372,0.9348,0.93678,6130,0,1
263,2013.08.01,20:00:00,0.93678,0.9371,0.9363,0.93653,3581,0,1
264,2013.08.02,00:00:00,0.93652,0.93857,0.93608,0.93635,4926,0,2
265,2013.08.02,04:00:00,0.93643,0.93894,0.93635,0.93703,6162,0,2
266,2013.08.02,08:00:00,0.93702,0.93816,0.93608,0.93729,7880,0,1
267,2013.08.02,12:00:00,0.9373,0.93858,0.92741,0.92936,16707,0,1
268,2013.08.02,16:00:00,0.92936,0.92969,0.92753,0.92938,4817,0,2
269,2013.08.02,20:00:00,0.92938,0.92962,0.92885,0.92885,1127,0,1
270,2013.08.05,00:00:00,0.92919,0.93031,0.92877,0.92981,4236,0,1
271,2013.08.05,04:00:00,0.92973,0.93021,0.92734,0.92821,6630,0,2
272,2013.08.05,08:00:00,0.9282,0.93167,0.92726,0.93164,7686,0,1
273,2013.08.05,12:00:00,0.93165,0.93326,0.9299,0.93026,10990,0,1
274,2013.08.05,16:00:00,0.93026,0.93047,0.92732,0.92766,5156,0,1
275,2013.08.05,20:00:00,0.92764,0.92809,0.92682,0.92741,3357,0,1
276,2013.08.06,00:00:00,0.92741,0.92759,0.92459,0.92715,5086,0,1
277,2013.08.06,04:00:00,0.92714,0.9296,0.92706,0.92835,6356,0,1
278,2013.08.06,08:00:00,0.92835,0.92837,0.92549,0.9275,7949,0,1
279,2013.08.06,12:00:00,0.92749,0.92782,0.92381,0.92682,13397,0,1
280,2013.08.06,16:00:00,0.92684,0.92761,0.92464,0.92582,5483,0,1
281,2013.08.06,20:00:00,0.92582,0.92615,0.92422,0.92509,4094,0,2
282,2013.08.07,00:00:00,0.92513,0.92618,0.92508,0.92569,5026,0,2
283,2013.08.07,04:00:00,0.92566,0.92817,0.92485,0.92784,7714,0,1
284,2013.08.07,08:00:00,0.92787,0.92884,0.92428,0.92587,12235,0,1
285,2013.08.07,12:00:00,0.92589,0.92681,0.92165,0.9223,12640,0,1
286,2013.08.07,16:00:00,0.9223,0.92293,0.92072,0.92179,5944,0,2
287,2013.08.07,20:00:00,0.9218,0.92186,0.92094,0.92122,3458,0,1
288,2013.08.08,00:00:00,0.92123,0.92292,0.92122,0.92246,6246,0,1
289,2013.08.08,04:00:00,0.92244,0.92278,0.91898,0.92068,8139,0,1
290,2013.08.08,08:00:00,0.92068,0.9218,0.92003,0.92086,6782,0,2
291,2013.08.08,12:00:00,0.92086,0.92203,0.91847,0.91948,12306,0,1
292,2013.08.08,16:00:00,0.91948,0.92015,0.9175,0.91983,5633,0,2
293,2013.08.08,20:00:00,0.91985,0.92031,0.91951,0.92011,3105,0,2
294,2013.08.09,00:00:00,0.9201,0.92057,0.91951,0.91977,4582,0,1
295,2013.08.09,04:00:00,0.91969,0.92069,0.91904,0.92036,5691,0,1
296,2013.08.09,08:00:00,0.92036,0.92117,0.91951,0.92079,7343,0,1
297,2013.08.09,12:00:00,0.9208,0.92222,0.91953,0.92204,9880,0,1
298,2013.08.09,16:00:00,0.92205,0.92292,0.92147,0.92193,4674,0,1
299,2013.08.09,20:00:00,0.92191,0.92248,0.92165,0.92165,768,0,6
300,2013.08.12,00:00:00,0.92211,0.92419,0.92188,0.92402,5166,0,2
301,2013.08.12,04:00:00,0.92402,0.92577,0.92348,0.9254,5530,0,1
302,2013.08.12,08:00:00,0.92541,0.9277,0.92527,0.9277,7516,0,1
303,2013.08.12,12:00:00,0.92769,0.92846,0.92471,0.92473,8965,0,1
304,2013.08.12,16:00:00,0.92475,0.926,0.9245,0.92542,4302,0,2
305,2013.08.12,20:00:00,0.92543,0.92671,0.92536,0.92646,2996,0,4
306,2013.08.13,00:00:00,0.92644,0.92701,0.92574,0.926,3983,0,2
307,2013.08.13,04:00:00,0.926,0.92896,0.92576,0.92772,7146,0,1
308,2013.08.13,08:00:00,0.92772,0.93016,0.92665,0.9301,9287,0,1
309,2013.08.13,12:00:00,0.93012,0.93484,0.92958,0.93404,15050,0,1
310,2013.08.13,16:00:00,0.93408,0.93412,0.9322,0.93281,5154,0,1
311,2013.08.13,20:00:00,0.93282,0.93321,0.93244,0.93276,2838,0,1
312,2013.08.14,00:00:00,0.93274,0.93334,0.93233,0.93288,4923,0,1
313,2013.08.14,04:00:00,0.93287,0.93671,0.93245,0.93534,9269,0,1
314,2013.08.14,08:00:00,0.93534,0.93773,0.93534,0.93652,8681,0,1
315,2013.08.14,12:00:00,0.93654,0.93772,0.93326,0.93541,11053,0,1
316,2013.08.14,16:00:00,0.93542,0.93585,0.93461,0.93474,4495,0,2
317,2013.08.14,20:00:00,0.93475,0.93555,0.9338,0.9338,2964,0,1
318,2013.08.15,00:00:00,0.93382,0.93556,0.93127,0.93255,8141,0,1
319,2013.08.15,04:00:00,0.93256,0.93333,0.93189,0.93263,6083,0,1
320,2013.08.15,08:00:00,0.93262,0.93584,0.93224,0.93439,8407,0,1
321,2013.08.15,12:00:00,0.9344,0.93957,0.93301,0.93344,15711,0,1
322,2013.08.15,16:00:00,0.93344,0.9343,0.92469,0.92559,11543,0,1
323,2013.08.15,20:00:00,0.92559,0.92654,0.92508,0.9254,3974,0,1
324,2013.08.16,00:00:00,0.92541,0.9274,0.92541,0.92713,5970,0,2
325,2013.08.16,04:00:00,0.92713,0.92876,0.92531,0.9263,8000,0,1
326,2013.08.16,08:00:00,0.9263,0.92795,0.92568,0.92637,6706,0,1
327,2013.08.16,12:00:00,0.92636,0.92715,0.92168,0.92697,14099,0,1
328,2013.08.16,16:00:00,0.92697,0.92813,0.92562,0.92603,6488,0,1
329,2013.08.16,20:00:00,0.92604,0.92666,0.92583,0.92622,944,0,4
