,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
31,2013.07.16,1.43641,1.43649,1.41869,1.42186,90666,0,5
32,2013.07.17,1.42185,1.42962,1.4166,1.42012,86262,0,5
33,2013.07.18,1.42014,1.43308,1.41982,1.42794,82861,0,1
34,2013.07.19,1.42793,1.43326,1.42117,1.43229,73711,0,1
35,2013.07.22,1.42707,1.43446,1.42274,1.42491,74390,0,1
36,2013.07.23,1.42491,1.42938,1.42121,1.4236,83873,0,1
37,2013.07.24,1.42361,1.44479,1.41868,1.44425,95019,0,1
38,2013.07.25,1.44425,1.44556,1.4319,1.43702,93770,0,1
39,2013.07.26,1.43702,1.4374,1.42915,1.43265,78013,0,1
40,2013.07.29,1.43571,1.44509,1.43108,1.44147,81252,0,1
41,2013.07.30,1.44148,1.4655,1.44009,1.46229,84578,0,1
42,2013.07.31,1.46229,1.49044,1.46225,1.48579,98503,0,1
43,2013.08.01,1.4857,1.48634,1.47119,1.47805,84594,0,1
44,2013.08.02,1.47799,1.49394,1.47775,1.49106,77470,0,1
45,2013.08.05,1.49101,1.4994,1.48305,1.48749,74199,0,1
46,2013.08.06,1.48748,1.4886,1.47367,1.48084,82085,0,1
47,2013.08.07,1.48082,1.48988,1.47709,1.48136,82707,0,1
48,2013.08.08,1.48128,1.48559,1.46669,1.46897,84520,0,1
49,2013.08.09,1.46898,1.47265,1.44787,1.44922,64096,0,1
50,2013.08.12,1.45343,1.45876,1.44497,1.45854,68868,0,1
51,2013.08.13,1.45854,1.46063,1.45323,1.45804,78557,0,1
52,2013.08.14,1.45799,1.46006,1.44801,1.4503,71965,0,1
53,2013.08.15,1.4503,1.46282,1.44616,1.46178,86356,0,1
54,2013.08.16,1.46177,1.46194,1.44745,1.45072,70117,0,1
55,2013.08.19,1.44919,1.46514,1.4443,1.46288,74620,0,1
56,2013.08.20,1.46289,1.48399,1.46181,1.4817,84728,0,1
57,2013.08.21,1.48166,1.48859,1.47883,1.48767,87621,0,1
58,2013.08.22,1.48769,1.49285,1.47528,1.4813,81117,0,1
59,2013.08.23,1.48128,1.48842,1.47678,1.48126,67519,0,1
60,2013.08.26,1.4829,1.48544,1.47613,1.48473,55697,0,1
61,2013.08.27,1.48473,1.49983,1.48464,1.49714,80416,0,1
62,2013.08.28,1.49718,1.50304,1.48871,1.49052,81920,0,1
63,2013.08.29,1.49057,1.49088,1.47894,1.48317,76785,0,1
64,2013.08.30,1.48317,1.48571,1.47654,1.48491,64128,0,1
65,2013.09.02,1.47774,1.47786,1.46399,1.46582,59206,0,1
66,2013.09.03,1.46582,1.46993,1.45087,1.45482,70561,0,1
67,2013.09.04,1.45482,1.45684,1.43458,1.43964,66792,0,1
68,2013.09.05,1.43957,1.44686,1.43548,1.43847,65816,0,1
69,2013.09.06,1.43845,1.43894,1.42602,1.43445,53636,0,1
70,2013.09.09,1.43312,1.43859,1.43016,1.43604,58893,0,1
71,2013.09.10,1.43608,1.43615,1.42371,1.42667,65636,0,1
72,2013.09.11,1.42667,1.43013,1.42402,1.42648,66181,0,1
73,2013.09.12,1.42648,1.44018,1.42355,1.43544,68819,0,1
74,2013.09.13,1.43544,1.43929,1.4321,1.43752,55530,0,1
75,2013.09.16,1.43274,1.43358,1.42186,1.43091,57294,0,1
76,2013.09.17,1.43091,1.43569,1.42588,1.42802,53775,0,1
77,2013.09.18,1.42803,1.42995,1.41929,1.42424,63785,0,1
78,2013.09.19,1.42427,1.43454,1.4211,1.4329,68807,0,1
79,2013.09.20,1.4329,1.43978,1.43046,1.43907,53412,0,1
80,2013.09.23,1.43963,1.44229,1.4273,1.43275,55028,0,1
81,2013.09.24,1.43274,1.43925,1.43266,1.4358,56921,0,1
82,2013.09.25,1.43591,1.44509,1.43497,1.44377,55187,0,1
83,2013.09.26,1.44381,1.44565,1.43648,1.44131,53951,0,1
84,2013.09.27,1.44133,1.45597,1.43861,1.45081,50996,0,1
85,2013.09.30,1.45124,1.45391,1.44537,1.45051,60067,0,1
86,2013.10.01,1.45051,1.45518,1.43588,1.43955,64806,0,1
87,2013.10.02,1.43956,1.45432,1.43645,1.44802,61205,0,1
88,2013.10.03,1.44804,1.45464,1.44609,1.44906,62093,0,1
89,2013.10.04,1.44911,1.44912,1.43356,1.43614,50460,0,1
90,2013.10.07,1.43712,1.44658,1.43549,1.43977,51208,0,1
91,2013.10.08,1.43977,1.44129,1.43075,1.43883,56967,0,1
92,2013.10.09,1.43887,1.4411,1.42747,1.4306,60306,0,1
93,2013.10.10,1.43062,1.43687,1.42703,1.43048,58163,0,1
94,2013.10.11,1.43049,1.43547,1.42734,1.42982,48121,0,1
95,2013.10.14,1.43486,1.43676,1.42481,1.42502,44350,0,1
96,2013.10.15,1.42502,1.42585,1.41424,1.41725,59629,0,1
97,2013.10.16,1.41724,1.42326,1.41413,1.41695,58309,0,1
98,2013.10.17,1.41695,1.42383,1.41567,1.42121,63548,0,1
99,2013.10.18,1.42125,1.42232,1.41342,1.41385,49702,0,1
100,2013.10.21,1.4161,1.41792,1.41259,1.41653,46983,0,1
101,2013.10.22,1.41653,1.42113,1.41342,1.42012,49149,0,1
102,2013.10.23,1.42012,1.43409,1.41238,1.42896,65721,0,1
103,2013.10.24,1.42898,1.44117,1.42653,1.43503,59503,0,1
104,2013.10.25,1.43504,1.44191,1.43362,1.43954,52911,0,1
105,2013.10.28,1.43845,1.44766,1.43501,1.44729,51186,0,1
106,2013.10.29,1.44734,1.45298,1.44409,1.4507,63203,0,1
107,2013.10.30,1.45068,1.45255,1.44458,1.44585,62146,0,1
108,2013.10.31,1.44585,1.44654,1.43188,1.43193,67784,0,1
109,2013.11.01,1.43189,1.4333,1.42513,1.4282,52106,0,1
110,2013.11.04,1.42262,1.42345,1.4193,1.42041,44406,0,1
111,2013.11.05,1.42043,1.42645,1.4146,1.41827,58240,0,1
112,2013.11.06,1.41825,1.42585,1.41611,1.42582,51303,0,1
113,2013.11.07,1.42581,1.42741,1.40507,1.42047,65309,0,1
114,2013.11.08,1.42043,1.42643,1.41439,1.42351,52930,0,1
115,2013.11.11,1.42404,1.4351,1.42287,1.43373,44186,0,1
116,2013.11.12,1.43373,1.44757,1.4319,1.44417,55448,0,1
117,2013.11.13,1.44417,1.4479,1.43692,1.43803,55589,0,1
118,2013.11.14,1.43804,1.44778,1.43693,1.44332,54917,0,1
119,2013.11.15,1.44332,1.44382,1.43797,1.43985,41053,0,1
120,2013.11.18,1.43931,1.44342,1.43297,1.44071,49435,0,1
121,2013.11.19,1.44071,1.4425,1.43181,1.43812,54052,0,1
122,2013.11.20,1.43812,1.4449,1.43245,1.43959,58325,0,1
123,2013.11.21,1.43955,1.4622,1.43901,1.45857,62509,0,1
124,2013.11.22,1.45857,1.48065,1.45698,1.47781,47319,0,1
125,2013.11.25,1.47562,1.48428,1.47083,1.47223,44404,0,1
126,2013.11.26,1.47234,1.48884,1.47122,1.48787,46875,0,1
127,2013.11.27,1.48785,1.49896,1.48592,1.48802,51527,0,1
128,2013.11.28,1.4881,1.50053,1.48488,1.49856,44635,0,1
129,2013.11.29,1.49858,1.50306,1.48942,1.49176,46739,0,1
130,2013.12.02,1.49018,1.49068,1.47993,1.48512,54445,0,1
131,2013.12.03,1.48512,1.4985,1.48454,1.49728,59181,0,1
132,2013.12.04,1.4973,1.50878,1.49546,1.50424,62151,0,1
133,2013.12.05,1.50425,1.51464,1.50057,1.51108,62106,0,1
134,2013.12.06,1.51101,1.51622,1.50171,1.50439,51871,0,1
135,2013.12.09,1.5056,1.51318,1.50162,1.51165,49542,0,1
136,2013.12.10,1.51167,1.51384,1.50194,1.50509,51791,0,1
137,2013.12.11,1.50505,1.52655,1.50282,1.52625,56005,0,1
138,2013.12.12,1.52623,1.54319,1.51889,1.53818,62874,0,1
139,2013.12.13,1.53818,1.54132,1.53115,1.53221,51571,0,1
140,2013.12.16,1.53654,1.54419,1.53326,1.53671,54295,0,2
141,2013.12.17,1.53668,1.54802,1.53647,1.54366,54953,0,1
142,2013.12.18,1.54377,1.55741,1.54188,1.54449,62651,0,1
143,2013.12.19,1.54442,1.54768,1.53771,1.53791,60042,0,1
144,2013.12.20,1.53791,1.54106,1.53052,1.53178,53232,0,1
145,2013.12.23,1.53303,1.53489,1.52873,1.53453,42523,0,3
146,2013.12.24,1.53454,1.53644,1.53097,1.53294,25551,0,3
147,2013.12.26,1.54038,1.54298,1.53742,1.54179,23847,0,1
148,2013.12.27,1.54182,1.55966,1.5414,1.54975,51661,0,1
149,2013.12.30,1.55429,1.55523,1.54665,1.54938,52672,0,1
150,2013.12.31,1.54942,1.54942,1.53815,1.54446,33779,0,1
151,2014.01.01,1.54707,1.54869,1.5446,1.54548,12067,0,16
152,2014.01.02,1.54536,1.54881,1.52573,1.536,72480,0,1
153,2014.01.03,1.53609,1.53674,1.51157,1.5184,66420,0,1
154,2014.01.06,1.51461,1.52578,1.51274,1.52358,61398,0,1
155,2014.01.07,1.52365,1.53095,1.52228,1.52569,61657,0,1
156,2014.01.08,1.52567,1.52844,1.51976,1.52448,65054,0,1
157,2014.01.09,1.52448,1.53546,1.52265,1.53205,63743,0,1
158,2014.01.10,1.53205,1.53278,1.51732,1.51874,55741,0,1
159,2014.01.13,1.52022,1.52027,1.50297,1.51215,62710,0,1
160,2014.01.14,1.51228,1.52753,1.51073,1.52419,59980,0,1
161,2014.01.15,1.52416,1.54354,1.52153,1.54222,63245,0,1
162,2014.01.16,1.54219,1.55074,1.54205,1.54398,61841,0,1
163,2014.01.17,1.54395,1.54831,1.54089,1.54117,50446,0,1
164,2014.01.20,1.54199,1.54214,1.53621,1.53685,46219,0,1
165,2014.01.21,1.53685,1.54255,1.53001,1.531,59680,0,1
166,2014.01.22,1.53099,1.53431,1.52366,1.53183,57936,0,1
167,2014.01.23,1.53183,1.56664,1.53083,1.56349,72883,0,1
168,2014.01.24,1.56349,1.58312,1.5596,1.57462,67298,0,1
169,2014.01.27,1.57294,1.57649,1.55904,1.56007,61595,0,1
170,2014.01.28,1.56007,1.56178,1.54877,1.55033,61731,0,1
171,2014.01.29,1.55036,1.56536,1.54739,1.56273,67802,0,1
172,2014.01.30,1.56273,1.56731,1.5361,1.53732,66466,0,1
173,2014.01.31,1.53732,1.55878,1.53731,1.53948,62281,0,1
174,2014.02.03,1.53891,1.54808,1.53031,1.54708,64326,0,1
175,2014.02.04,1.54707,1.54822,1.51115,1.51738,73111,0,1
176,2014.02.05,1.51768,1.5225,1.50696,1.50732,84807,0,1
177,2014.02.06,1.50732,1.51968,1.50221,1.51738,79880,0,1
178,2014.02.07,1.51743,1.52319,1.51162,1.52145,71475,0,1
179,2014.02.10,1.52206,1.53188,1.52068,1.52084,47206,0,1
180,2014.02.11,1.52096,1.52101,1.50818,1.51208,55991,0,1
181,2014.02.12,1.51208,1.5208,1.49852,1.51852,56489,0,1
182,2014.02.13,1.51852,1.52785,1.51834,1.52232,55479,0,1
183,2014.02.14,1.52233,1.52444,1.51409,1.51474,47097,0,1
184,2014.02.17,1.5154,1.51949,1.50887,1.51139,43844,0,1
185,2014.02.18,1.51141,1.53028,1.50849,1.53007,56197,0,1
186,2014.02.19,1.53007,1.53093,1.52025,1.52486,52225,0,1
187,2014.02.20,1.52501,1.53864,1.52058,1.52447,59445,0,1
188,2014.02.21,1.52452,1.53435,1.52192,1.52927,45056,0,1
189,2014.02.24,1.53297,1.53653,1.51813,1.52026,53251,0,1
190,2014.02.25,1.52025,1.53206,1.51874,1.52836,52402,0,1
191,2014.02.26,1.52837,1.53443,1.52248,1.53292,56429,0,1
192,2014.02.27,1.53293,1.53558,1.5266,1.52943,55772,0,1
193,2014.02.28,1.52941,1.54929,1.52485,1.54505,56134,0,1
194,2014.03.03,1.54862,1.54909,1.5338,1.53534,52695,0,1
195,2014.03.04,1.53545,1.54056,1.5271,1.52933,53659,0,1
196,2014.03.05,1.52933,1.53647,1.52017,1.52203,50336,0,1
197,2014.03.06,1.52201,1.52863,1.51479,1.5272,59543,0,1
198,2014.03.07,1.52727,1.53099,1.52017,1.52913,65598,0,1
199,2014.03.10,1.53342,1.53979,1.53323,1.53907,84840,0,1
200,2014.03.11,1.53906,1.54799,1.53104,1.54582,97101,0,1
201,2014.03.12,1.54583,1.55369,1.53175,1.53468,112132,0,1
202,2014.03.13,1.53469,1.54136,1.53105,1.53404,150070,0,1
203,2014.03.14,1.53404,1.54356,1.53361,1.54019,102695,0,1
204,2014.03.17,1.54237,1.54264,1.52813,1.53365,91057,0,1
205,2014.03.18,1.53365,1.53689,1.52108,1.52674,97390,0,1
206,2014.03.19,1.52673,1.53301,1.52502,1.53256,109873,0,1
207,2014.03.20,1.53256,1.53576,1.52219,1.5235,104791,0,1
208,2014.03.21,1.5235,1.52374,1.51577,1.51823,75782,0,1
209,2014.03.24,1.51772,1.52396,1.50862,1.51281,94897,0,1
210,2014.03.25,1.51281,1.51615,1.50345,1.50888,99593,0,1
211,2014.03.26,1.50889,1.50915,1.49171,1.49578,102346,0,1
212,2014.03.27,1.49581,1.49581,1.47849,1.48034,102726,0,1
213,2014.03.28,1.48033,1.48977,1.47792,1.48661,80505,0,1
214,2014.03.31,1.48532,1.49576,1.48474,1.48603,94871,0,1
215,2014.04.01,1.48591,1.49482,1.48029,1.49309,83574,0,1
216,2014.04.02,1.49302,1.49645,1.48724,1.48878,79522,0,1
217,2014.04.03,1.48855,1.49484,1.48414,1.48622,100109,0,1
218,2014.04.04,1.48617,1.48617,1.46949,1.47454,90707,0,1
219,2014.04.07,1.47536,1.48513,1.47375,1.483,55976,0,1
220,2014.04.08,1.48302,1.48303,1.47316,1.47532,90770,0,1
221,2014.04.09,1.4753,1.47834,1.46899,1.47722,98381,0,1
222,2014.04.10,1.47722,1.47786,1.46532,1.47769,67497,0,1
223,2014.04.11,1.4776,1.48358,1.47364,1.47744,55600,0,1
224,2014.04.14,1.4755,1.47594,1.46602,1.46786,54828,0,1
225,2014.04.15,1.46774,1.47981,1.467,1.4782,61950,0,1
226,2014.04.16,1.47816,1.48191,1.47175,1.47489,59840,0,1
227,2014.04.17,1.47492,1.4837,1.47293,1.48016,47754,0,1
228,2014.04.18,1.48015,1.48148,1.47866,1.47866,16629,0,1
229,2014.04.21,1.48029,1.48234,1.47666,1.4771,24120,0,1
230,2014.04.22,1.47712,1.47771,1.47185,1.47341,44766,0,1
231,2014.04.23,1.47341,1.49285,1.47172,1.48754,60605,0,1
232,2014.04.24,1.4875,1.49443,1.48564,1.49218,51946,0,1
233,2014.04.25,1.49218,1.49421,1.48781,1.49124,39588,0,1
234,2014.04.28,1.49238,1.4985,1.48546,1.49708,55839,0,1
235,2014.04.29,1.49708,1.50221,1.48868,1.48977,57221,0,1
236,2014.04.30,1.48984,1.498,1.48281,1.49399,67447,0,1
237,2014.05.01,1.49373,1.49812,1.49107,1.49538,39426,0,1
238,2014.05.02,1.49539,1.50175,1.49284,1.49495,59357,0,1
239,2014.05.05,1.4957,1.49956,1.49339,1.49449,38985,0,1
240,2014.05.06,1.49449,1.49751,1.48621,1.48977,62577,0,1
241,2014.05.07,1.48972,1.49406,1.48898,1.492,76043,0,1
242,2014.05.08,1.49202,1.49218,1.47582,1.47745,83919,0,1
243,2014.05.09,1.47749,1.47991,1.46878,1.4691,55768,0,1
244,2014.05.12,1.47048,1.47123,1.46683,1.46962,43866,0,1
245,2014.05.13,1.46963,1.47498,1.46213,1.46389,61367,0,1
246,2014.05.14,1.46387,1.46427,1.45737,1.46418,49580,0,1
247,2014.05.15,1.46414,1.46925,1.45642,1.4661,51595,0,1
248,2014.05.16,1.46621,1.4701,1.46156,1.46193,42718,0,1
249,2014.05.19,1.46308,1.47048,1.46274,1.46913,39546,0,15
250,2014.05.20,1.46914,1.48414,1.4686,1.48405,46350,0,12
251,2014.05.21,1.48406,1.48723,1.47879,1.48149,48496,0,2
252,2014.05.22,1.48148,1.48346,1.47384,1.47981,52116,0,1
253,2014.05.23,1.47979,1.48089,1.4744,1.47593,47926,0,1
254,2014.05.26,1.47487,1.4775,1.47376,1.47454,26082,0,5
255,2014.05.27,1.47442,1.47685,1.47107,1.4714,39676,0,4
256,2014.05.28,1.4714,1.47607,1.47023,1.47361,40320,0,14
257,2014.05.29,1.47356,1.47587,1.45968,1.46103,44754,0,12
258,2014.05.30,1.46103,1.46765,1.45805,1.46414,39693,0,15
259,2014.06.02,1.46575,1.47512,1.4635,1.47214,49828,0,1
260,2014.06.03,1.47216,1.47444,1.46411,1.47124,54022,0,1
261,2014.06.04,1.47125,1.47158,1.46396,1.4669,50383,0,1
262,2014.06.05,1.4669,1.46848,1.45109,1.46459,62102,0,1
263,2014.06.06,1.46461,1.465,1.4563,1.46141,47387,0,1
264,2014.06.09,1.46178,1.4619,1.45257,1.45473,39971,0,2
265,2014.06.10,1.45473,1.45482,1.44395,1.44495,48780,0,1
266,2014.06.11,1.44495,1.44502,1.4378,1.44283,49763,0,1
267,2014.06.12,1.44286,1.44781,1.43584,1.43806,55275,0,1
268,2014.06.13,1.43804,1.44621,1.43775,1.44008,45855,0,7
269,2014.06.16,1.4414,1.44649,1.43853,1.44541,42026,0,1
270,2014.06.17,1.44541,1.45255,1.44532,1.451,45606,0,1
271,2014.06.18,1.45104,1.45361,1.44436,1.44564,46710,0,1
272,2014.06.19,1.44565,1.44946,1.44438,1.44812,50076,0,1
273,2014.06.20,1.44812,1.44923,1.44476,1.44777,37931,0,3
274,2014.06.23,1.44818,1.44825,1.43812,1.44343,40712,0,2
275,2014.06.24,1.44344,1.45358,1.44165,1.45295,44078,0,1
276,2014.06.25,1.45294,1.45513,1.44844,1.44911,42663,0,1
277,2014.06.26,1.44914,1.45118,1.44357,1.44706,41791,0,2
278,2014.06.27,1.44706,1.44955,1.44332,1.44726,37237,0,1
279,2014.06.30,1.44919,1.45466,1.44718,1.45178,40750,0,4
280,2014.07.01,1.45178,1.45372,1.43976,1.44112,39175,0,21
281,2014.07.02,1.44117,1.44776,1.4406,1.44703,37507,0,23
282,2014.07.03,1.44718,1.46016,1.44625,1.45578,42303,0,4
283,2014.07.04,1.45581,1.45587,1.45066,1.45137,27435,0,4
284,2014.07.07,1.45184,1.45377,1.45046,1.45175,32082,0,4
285,2014.07.08,1.45176,1.45178,1.44476,1.44702,32989,0,4
286,2014.07.09,1.447,1.4518,1.44595,1.44789,36160,0,4
287,2014.07.10,1.44789,1.45597,1.44419,1.44962,38557,0,4
288,2014.07.11,1.44963,1.45056,1.44518,1.44813,55247,0,4
289,2014.07.14,1.44972,1.45176,1.44658,1.45038,66116,0,4
290,2014.07.15,1.45038,1.45456,1.44666,1.44949,82467,0,2
291,2014.07.16,1.44955,1.45314,1.44334,1.44445,47550,0,2
292,2014.07.17,1.44387,1.44828,1.44087,1.44634,51440,0,4
293,2014.07.18,1.44609,1.44804,1.43732,1.43902,45765,0,4
294,2014.07.21,1.44011,1.44423,1.43973,1.44391,44279,0,9
295,2014.07.22,1.44385,1.44453,1.43112,1.43431,70891,0,1
296,2014.07.23,1.43445,1.43564,1.42262,1.42579,77279,0,7
297,2014.07.24,1.42571,1.43089,1.42026,1.42979,76984,0,1
298,2014.07.25,1.42974,1.4322,1.42634,1.42914,63633,0,1
299,2014.07.28,1.42851,1.43113,1.42711,1.42802,57628,0,7
300,2014.07.29,1.42801,1.43134,1.4271,1.42895,72256,0,7
301,2014.07.30,1.42886,1.43699,1.42847,1.43642,74548,0,1
302,2014.07.31,1.43641,1.44192,1.43592,1.43941,55561,0,5
303,2014.08.01,1.43947,1.44455,1.4367,1.4401,55031,0,6
304,2014.08.04,1.44212,1.44214,1.43717,1.43833,41189,0,12
305,2014.08.05,1.43831,1.44023,1.43375,1.43747,59886,0,12
306,2014.08.06,1.43748,1.43842,1.4271,1.43161,65739,0,12
307,2014.08.07,1.43161,1.44467,1.43036,1.44193,77004,0,12
308,2014.08.08,1.44193,1.44774,1.43999,1.44563,72396,0,12
309,2014.08.11,1.4447,1.44596,1.44295,1.44487,42660,0,12
310,2014.08.12,1.44487,1.44627,1.4398,1.44205,52982,0,12
311,2014.08.13,1.44205,1.44246,1.43547,1.4363,61666,0,12
312,2014.08.14,1.43635,1.43834,1.43353,1.43443,55879,0,12
313,2014.08.15,1.43446,1.44051,1.43194,1.43726,55691,0,12
314,2014.08.18,1.43748,1.43868,1.43078,1.43324,38885,0,12
315,2014.08.19,1.43324,1.43422,1.42703,1.43292,61401,0,12
316,2014.08.20,1.43292,1.43349,1.42598,1.42774,72422,0,12
317,2014.08.21,1.42771,1.43372,1.42646,1.42745,64193,0,6
318,2014.08.22,1.42746,1.42754,1.41992,1.42085,63905,0,8
319,2014.08.25,1.41935,1.42147,1.41484,1.42117,55473,0,10
320,2014.08.26,1.42118,1.42206,1.41339,1.41352,70396,0,12
321,2014.08.27,1.41364,1.41464,1.40954,1.41303,73499,0,12
322,2014.08.28,1.41304,1.41457,1.40653,1.4101,62591,0,4
323,2014.08.29,1.41015,1.41332,1.40547,1.40558,40187,0,4
324,2014.09.01,1.40699,1.40757,1.404,1.40679,44346,0,12
325,2014.09.02,1.40678,1.41614,1.40638,1.41553,75575,0,12
326,2014.09.03,1.41553,1.41722,1.40508,1.40793,79194,0,1
327,2014.09.04,1.40796,1.40854,1.38043,1.3854,96967,0,1
328,2014.09.05,1.3854,1.38544,1.38013,1.3808,76141,0,1
329,2014.09.08,1.38325,1.39266,1.38026,1.38972,81305,0,1
330,2014.09.09,1.38973,1.40677,1.38773,1.40569,105726,0,1
331,2014.09.10,1.4057,1.41891,1.40439,1.41084,95270,0,1
332,2014.09.11,1.41081,1.42177,1.40107,1.42068,85051,0,1
333,2014.09.12,1.42066,1.43469,1.42037,1.43443,91697,0,1
334,2014.09.15,1.4381,1.44191,1.43007,1.43227,70244,0,1
335,2014.09.16,1.43228,1.43835,1.42383,1.42693,86256,0,1
336,2014.09.17,1.42695,1.43814,1.42586,1.43425,94537,0,1
337,2014.09.18,1.43427,1.44035,1.43352,1.43835,85482,0,1
338,2014.09.19,1.43835,1.44397,1.43009,1.437,91954,0,1
339,2014.09.22,1.43642,1.45087,1.43607,1.44764,146970,0,1
340,2014.09.23,1.44764,1.45568,1.44024,1.45142,88496,0,1
341,2014.09.24,1.45142,1.45346,1.43793,1.44223,84704,0,1
342,2014.09.25,1.44223,1.45243,1.44098,1.4489,106064,0,1
343,2014.09.26,1.449,1.45627,1.44547,1.44658,84253,0,1
344,2014.09.29,1.45099,1.45851,1.44988,1.45635,96004,0,1
345,2014.09.30,1.45638,1.45877,1.44146,1.44521,107691,0,1
346,2014.10.01,1.44521,1.45614,1.44302,1.44361,110256,0,1
347,2014.10.02,1.44361,1.44408,1.43461,1.44061,120433,0,1
348,2014.10.03,1.4406,1.44664,1.43583,1.4426,89318,0,1
349,2014.10.06,1.44449,1.4453,1.4353,1.44157,86459,0,1
350,2014.10.07,1.44156,1.44572,1.43138,1.43768,121509,0,1
351,2014.10.08,1.43766,1.45004,1.43506,1.44163,118792,0,1
352,2014.10.09,1.4416,1.44879,1.43465,1.44773,122215,0,1
353,2014.10.10,1.44773,1.45469,1.44614,1.45378,100946,0,1
354,2014.10.13,1.45656,1.46038,1.44456,1.45323,100024,0,1
355,2014.10.14,1.45326,1.45552,1.44426,1.45152,98074,0,1
356,2014.10.15,1.45153,1.46634,1.44579,1.45816,134732,0,1
357,2014.10.16,1.45814,1.47059,1.45619,1.4599,134488,0,1
358,2014.10.17,1.4599,1.46533,1.45488,1.45827,82862,0,1
359,2014.10.20,1.45588,1.45947,1.45141,1.45757,71769,0,18
360,2014.10.21,1.45759,1.45979,1.4422,1.44983,92921,0,18
361,2014.10.22,1.44986,1.4533,1.4362,1.44188,81664,0,18
362,2014.10.23,1.44186,1.44555,1.43772,1.44482,85139,0,12
363,2014.10.24,1.4448,1.4513,1.43708,1.4404,75061,0,9
364,2014.10.27,1.439,1.44485,1.43825,1.44193,78076,0,8
365,2014.10.28,1.44193,1.4421,1.43601,1.43694,75254,0,1
366,2014.10.29,1.43694,1.44119,1.43176,1.43833,92534,0,19
367,2014.10.30,1.43835,1.44002,1.42468,1.42916,105011,0,14
368,2014.10.31,1.4292,1.43136,1.42216,1.4231,112481,0,19
369,2014.11.03,1.43065,1.44485,1.42701,1.4408,109631,0,19
370,2014.11.04,1.44084,1.44137,1.43074,1.43614,109986,0,17
371,2014.11.05,1.43614,1.45812,1.43398,1.45691,130811,0,18
372,2014.11.06,1.45689,1.4592,1.44284,1.44528,131017,0,1
373,2014.11.07,1.44529,1.44856,1.43739,1.44214,115704,0,18
374,2014.11.10,1.4405,1.44303,1.43757,1.43895,89197,0,18
375,2014.11.11,1.43897,1.44395,1.4327,1.43488,106829,0,8
376,2014.11.12,1.4349,1.43793,1.4247,1.42713,116308,0,18
377,2014.11.13,1.42712,1.4342,1.4226,1.43298,98807,0,1
378,2014.11.14,1.43297,1.43455,1.4288,1.43157,103249,0,1
379,2014.11.17,1.42972,1.43458,1.42701,1.4287,97057,0,1
380,2014.11.18,1.4287,1.44143,1.42833,1.44015,92624,0,1
381,2014.11.19,1.44022,1.45894,1.44018,1.45685,86238,0,1
382,2014.11.20,1.45685,1.46316,1.4524,1.45513,81742,0,19
383,2014.11.21,1.45514,1.45514,1.42454,1.42956,77205,0,3
384,2014.11.24,1.42528,1.44698,1.42362,1.44546,68255,19624000000,2
385,2014.11.25,1.44533,1.46406,1.44271,1.45807,77105,76000000,2
