,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
332,2014.09.11,173.046,174.244,172.769,174.055,98293,0,1
333,2014.09.12,174.053,174.665,173.698,174.549,98675,0,1
334,2014.09.15,174.507,174.529,173.791,173.851,74290,0,1
335,2014.09.16,173.851,174.485,172.989,174.275,98743,0,1
336,2014.09.17,174.275,176.714,174.247,176.566,109411,0,1
337,2014.09.18,176.569,178.96,176.222,178.714,135082,0,1
338,2014.09.19,178.699,180.713,177.457,177.557,356377,0,1
339,2014.09.22,177.687,178.355,177.633,178.006,164954,0,1
340,2014.09.23,178.001,178.742,176.647,177.967,96574,0,1
341,2014.09.24,177.964,178.502,177.641,178.48,92988,0,1
342,2014.09.25,178.483,178.491,177.138,177.398,110594,0,1
343,2014.09.26,177.399,178.109,177.149,177.555,93281,0,1
344,2014.09.29,177.653,178.185,177.366,177.688,98913,0,1
345,2014.09.30,177.688,178.113,177.365,177.817,106884,0,1
346,2014.10.01,177.815,178.128,176.177,176.468,118109,0,1
347,2014.10.02,176.466,176.63,174.319,175.325,133373,0,1
348,2014.10.03,175.323,175.911,174.983,175.277,97958,0,1
349,2014.10.06,175.284,175.328,174.469,174.997,86608,0,1
350,2014.10.07,175.0,175.149,173.545,173.844,126409,0,1
351,2014.10.08,173.844,174.971,173.44,174.794,128685,0,1
352,2014.10.09,174.794,175.007,173.582,173.834,129021,0,1
353,2014.10.10,173.836,174.004,172.74,173.059,104468,0,1
354,2014.10.13,172.729,173.021,171.731,171.981,107975,0,1
355,2014.10.14,171.978,172.484,169.928,170.528,118849,0,1
356,2014.10.15,170.528,171.15,168.017,169.481,160889,0,1
357,2014.10.16,169.481,171.547,168.463,171.32,153543,0,1
358,2014.10.17,171.321,172.045,170.201,171.994,107536,0,1
359,2014.10.20,172.412,172.99,172.26,172.682,102766,0,28
360,2014.10.21,172.682,172.735,171.783,172.414,113283,0,28
361,2014.10.22,172.41,172.594,171.057,171.897,100559,0,28
362,2014.10.23,171.9,173.647,171.692,173.329,106113,0,17
363,2014.10.24,173.328,174.004,172.955,173.957,95988,0,10
364,2014.10.27,173.814,174.045,173.378,173.973,106537,0,16
365,2014.10.28,173.974,174.731,173.681,174.558,92578,0,1
366,2014.10.29,174.565,174.678,173.91,174.04,99527,0,29
367,2014.10.30,174.04,175.15,174.022,174.82,113176,0,15
368,2014.10.31,174.823,179.804,174.748,179.645,135022,0,29
369,2014.11.03,179.792,182.51,179.669,181.533,130266,0,29
370,2014.11.04,181.529,182.028,181.108,181.824,135874,0,19
371,2014.11.05,181.824,183.427,181.655,182.866,148948,0,19
372,2014.11.06,182.86,184.316,181.854,182.371,164937,0,2
