,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
95,2013.10.14,1.65455,1.65788,1.65048,1.65366,33004,0,62
96,2013.10.15,1.65369,1.66186,1.64854,1.65947,48188,0,62
97,2013.10.16,1.65948,1.66522,1.64423,1.6469,51508,0,62
98,2013.10.17,1.64689,1.66393,1.64619,1.66376,55786,0,62
99,2013.10.18,1.66375,1.66861,1.66151,1.66211,38242,0,62
100,2013.10.21,1.66433,1.66563,1.66074,1.66301,34359,0,62
101,2013.10.22,1.663,1.67143,1.65917,1.67024,39911,0,62
102,2013.10.23,1.67025,1.68102,1.66378,1.67787,50795,0,62
103,2013.10.24,1.67788,1.68981,1.6775,1.68723,51012,0,62
104,2013.10.25,1.68722,1.69567,1.68645,1.68813,47093,0,62
105,2013.10.28,1.68841,1.69239,1.68392,1.68535,41200,0,62
106,2013.10.29,1.68534,1.68588,1.67563,1.6799,50605,0,62
107,2013.10.30,1.67989,1.68221,1.67647,1.679,49108,0,62
108,2013.10.31,1.67898,1.68061,1.67068,1.67295,55921,0,62
109,2013.11.01,1.67296,1.67323,1.65815,1.65824,48410,0,62
110,2013.11.04,1.6582,1.66468,1.65764,1.66409,40173,0,62
111,2013.11.05,1.66406,1.67889,1.66385,1.67639,48366,0,62
112,2013.11.06,1.67643,1.6833,1.67381,1.67572,46216,0,62
113,2013.11.07,1.67571,1.6838,1.66844,1.68128,55797,0,62
114,2013.11.08,1.68127,1.68393,1.6742,1.67747,49962,0,62
115,2013.11.11,1.67738,1.67828,1.67224,1.67343,38937,0,62
116,2013.11.12,1.67342,1.67573,1.66316,1.66683,49912,0,62
117,2013.11.13,1.66684,1.68054,1.66459,1.67624,53317,0,62
118,2013.11.14,1.67623,1.69203,1.67518,1.68045,53244,0,62
119,2013.11.15,1.68044,1.68858,1.67979,1.68171,40610,0,62
120,2013.11.18,1.68164,1.68343,1.67637,1.68059,41412,0,62
121,2013.11.19,1.68058,1.68949,1.67717,1.68672,49094,0,62
122,2013.11.20,1.68671,1.69034,1.68141,1.6831,54829,0,62
123,2013.11.21,1.68315,1.70419,1.68199,1.70163,56833,0,62
124,2013.11.22,1.70164,1.7116,1.70164,1.70523,46293,0,62
125,2013.11.25,1.71176,1.71551,1.70142,1.70163,45468,0,62
126,2013.11.26,1.70161,1.7105,1.6985,1.70836,45585,0,62
127,2013.11.27,1.70835,1.72752,1.70781,1.72445,50197,0,62
128,2013.11.28,1.72443,1.73305,1.72285,1.72964,42315,0,62
129,2013.11.29,1.72963,1.73936,1.72452,1.73596,48861,0,62
130,2013.12.02,1.73951,1.74763,1.73763,1.74079,50604,0,62
131,2013.12.03,1.7408,1.75122,1.73967,1.74342,49025,0,62
132,2013.12.04,1.74341,1.75448,1.74035,1.74856,60263,0,62
133,2013.12.05,1.74858,1.75034,1.73248,1.73851,61132,0,62
134,2013.12.06,1.73852,1.74584,1.73413,1.73841,53210,0,62
135,2013.12.09,1.73927,1.74838,1.73872,1.74648,42917,0,62
136,2013.12.10,1.74649,1.75073,1.74298,1.74503,44072,0,62
137,2013.12.11,1.74508,1.74514,1.73268,1.73432,45655,0,62
138,2013.12.12,1.73433,1.74228,1.73156,1.7387,51347,0,62
139,2013.12.13,1.73869,1.74088,1.72352,1.72416,44488,0,62
140,2013.12.16,1.72552,1.73141,1.72258,1.72611,41855,0,62
141,2013.12.17,1.72612,1.72885,1.7192,1.72539,45193,0,62
142,2013.12.18,1.72537,1.75556,1.725,1.75551,60272,0,62
143,2013.12.19,1.75556,1.75697,1.74474,1.7463,50484,0,62
144,2013.12.20,1.7463,1.75418,1.73449,1.73618,49134,0,62
145,2013.12.23,1.73759,1.74364,1.72938,1.73543,43327,0,62
146,2013.12.24,1.73542,1.74009,1.73384,1.73792,26476,0,62
147,2013.12.26,1.74251,1.74889,1.74005,1.74763,27237,0,62
148,2013.12.27,1.74764,1.76695,1.74705,1.76352,46182,0,62
149,2013.12.30,1.76423,1.76785,1.75467,1.75536,43089,0,62
150,2013.12.31,1.75538,1.76266,1.75321,1.76266,32457,0,62
151,2014.01.02,1.7639,1.76604,1.73825,1.75467,50540,0,62
152,2014.01.03,1.75469,1.7555,1.73898,1.7452,47213,0,62
153,2014.01.06,1.74445,1.75316,1.73532,1.7495,49658,0,62
154,2014.01.07,1.74955,1.76847,1.74752,1.76668,51608,0,62
155,2014.01.08,1.76667,1.7809,1.76528,1.77976,58009,0,62
156,2014.01.09,1.77975,1.79082,1.77932,1.7868,53638,0,62
157,2014.01.10,1.78678,1.80322,1.7794,1.79441,52732,0,62
158,2014.01.13,1.79854,1.79962,1.77643,1.78313,53253,0,19
159,2014.01.14,1.78309,1.8017,1.78202,1.79884,53795,0,62
160,2014.01.15,1.79886,1.80393,1.78616,1.79121,53765,0,62
161,2014.01.16,1.7912,1.79287,1.78266,1.78686,53092,0,62
162,2014.01.17,1.78687,1.80494,1.78284,1.79975,47430,0,62
163,2014.01.20,1.80012,1.8017,1.79378,1.79903,38511,0,62
164,2014.01.21,1.79902,1.81114,1.79775,1.80702,49381,0,62
165,2014.01.22,1.80704,1.83868,1.803,1.83867,57465,0,62
166,2014.01.23,1.83868,1.85549,1.83834,1.84805,70456,0,62
167,2014.01.24,1.84804,1.85505,1.82331,1.82622,65530,0,62
168,2014.01.27,1.82406,1.84329,1.82228,1.84193,55705,0,62
169,2014.01.28,1.84193,1.85596,1.83726,1.84621,55709,0,62
170,2014.01.29,1.84619,1.85574,1.83481,1.85131,52997,0,62
171,2014.01.30,1.8513,1.85427,1.83818,1.84032,58081,0,62
172,2014.01.31,1.84031,1.84837,1.82418,1.82834,61406,0,62
173,2014.02.03,1.82803,1.82905,1.80343,1.81144,59850,0,62
174,2014.02.04,1.81143,1.81731,1.7982,1.80973,56233,0,62
175,2014.02.05,1.8097,1.81227,1.79553,1.80827,56696,0,62
176,2014.02.06,1.80828,1.81433,1.79844,1.8063,52413,0,62
177,2014.02.07,1.80628,1.8124,1.79641,1.80978,50904,0,62
178,2014.02.10,1.81095,1.81441,1.80574,1.81377,41590,0,62
179,2014.02.11,1.81376,1.8206,1.80954,1.81081,53858,0,62
180,2014.02.12,1.8108,1.82722,1.80348,1.82616,55811,0,62
181,2014.02.13,1.82615,1.83676,1.82329,1.82817,53888,0,62
182,2014.02.14,1.82815,1.84051,1.82224,1.83792,48993,0,62
183,2014.02.17,1.83923,1.84344,1.82967,1.83146,41194,0,62
184,2014.02.18,1.83144,1.83574,1.82396,1.82691,51968,0,62
185,2014.02.19,1.8269,1.85134,1.81825,1.84645,56055,0,62
186,2014.02.20,1.84644,1.85182,1.84127,1.84965,55546,0,62
187,2014.02.21,1.84963,1.86603,1.84491,1.84509,54530,0,62
188,2014.02.24,1.84794,1.8548,1.83657,1.84169,50214,0,62
189,2014.02.25,1.8417,1.85344,1.84081,1.84817,51181,0,62
190,2014.02.26,1.84818,1.85659,1.84402,1.8559,54795,0,62
191,2014.02.27,1.85589,1.86026,1.84918,1.85621,55561,0,62
192,2014.02.28,1.85622,1.8649,1.8476,1.85105,58685,0,62
193,2014.03.03,1.85116,1.85867,1.84412,1.84625,56518,0,62
194,2014.03.04,1.84624,1.85362,1.84372,1.84745,51335,0,62
