,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
241,2013.07.29,04:00:00,1.43265,1.4372,1.43202,1.43665,14994,0,1
242,2013.07.29,08:00:00,1.43676,1.43872,1.43558,1.43594,15353,0,1
243,2013.07.29,12:00:00,1.43594,1.44116,1.43402,1.44006,19544,0,1
244,2013.07.29,16:00:00,1.44006,1.44276,1.43996,1.44151,10149,0,1
245,2013.07.29,20:00:00,1.44151,1.44509,1.43982,1.44147,8397,0,1
246,2013.07.30,00:00:00,1.44148,1.46137,1.44009,1.4589,15149,0,1
247,2013.07.30,04:00:00,1.45894,1.46505,1.45867,1.46355,16726,0,1
248,2013.07.30,08:00:00,1.46355,1.4655,1.46057,1.46276,16652,0,1
249,2013.07.30,12:00:00,1.46276,1.46548,1.45987,1.46429,19050,0,1
250,2013.07.30,16:00:00,1.46426,1.46489,1.46243,1.46286,9343,0,1
251,2013.07.30,20:00:00,1.46301,1.46386,1.46123,1.46229,7658,0,1
252,2013.07.31,00:00:00,1.46229,1.47132,1.46225,1.46927,13521,0,1
253,2013.07.31,04:00:00,1.46926,1.47155,1.46508,1.46921,14574,0,1
254,2013.07.31,08:00:00,1.46922,1.47123,1.46682,1.47121,16865,0,1
255,2013.07.31,12:00:00,1.47124,1.48408,1.47023,1.48406,24123,0,1
256,2013.07.31,16:00:00,1.484,1.48484,1.47868,1.47995,18988,0,1
257,2013.07.31,20:00:00,1.47998,1.49044,1.47883,1.48579,10432,0,1
258,2013.08.01,00:00:00,1.4857,1.48634,1.47923,1.48176,14249,0,1
259,2013.08.01,04:00:00,1.48177,1.48223,1.47507,1.47544,13246,0,1
260,2013.08.01,08:00:00,1.47537,1.47753,1.47253,1.47331,15118,0,1
261,2013.08.01,12:00:00,1.473,1.48455,1.47119,1.48192,23129,0,1
262,2013.08.01,16:00:00,1.48195,1.48254,1.47768,1.48064,11347,0,1
263,2013.08.01,20:00:00,1.48064,1.48075,1.47657,1.47805,7505,0,1
264,2013.08.02,00:00:00,1.47799,1.48488,1.47775,1.48249,12366,0,1
265,2013.08.02,04:00:00,1.48248,1.48557,1.48153,1.48451,13177,0,1
266,2013.08.02,08:00:00,1.48448,1.48874,1.48241,1.48328,14875,0,1
267,2013.08.02,12:00:00,1.48326,1.49375,1.47943,1.49061,24476,0,1
268,2013.08.02,16:00:00,1.49061,1.49266,1.4889,1.49265,10264,0,1
269,2013.08.02,20:00:00,1.49266,1.49394,1.49084,1.49106,2312,0,1
270,2013.08.05,00:00:00,1.49101,1.4994,1.49027,1.49719,12350,0,1
271,2013.08.05,04:00:00,1.4972,1.49737,1.48898,1.4921,13898,0,1
272,2013.08.05,08:00:00,1.49213,1.4929,1.48878,1.49089,14033,0,1
273,2013.08.05,12:00:00,1.4909,1.49177,1.48554,1.48715,16810,0,1
274,2013.08.05,16:00:00,1.48716,1.4898,1.48456,1.48494,8948,0,1
275,2013.08.05,20:00:00,1.48444,1.48772,1.48305,1.48749,8160,0,1
276,2013.08.06,00:00:00,1.48748,1.4886,1.48434,1.48492,11512,0,1
277,2013.08.06,04:00:00,1.48496,1.48618,1.47367,1.476,16855,0,1
278,2013.08.06,08:00:00,1.47597,1.48171,1.47409,1.48058,15412,0,1
279,2013.08.06,12:00:00,1.48055,1.4862,1.47937,1.48199,19516,0,1
280,2013.08.06,16:00:00,1.48198,1.48208,1.47838,1.48082,9906,0,1
281,2013.08.06,20:00:00,1.48082,1.48175,1.47875,1.48084,8884,0,1
282,2013.08.07,00:00:00,1.48082,1.4852,1.48031,1.48333,11535,0,1
283,2013.08.07,04:00:00,1.48333,1.48704,1.48296,1.48534,13998,0,1
284,2013.08.07,08:00:00,1.48534,1.48988,1.48401,1.48824,19113,0,1
285,2013.08.07,12:00:00,1.48824,1.48864,1.47709,1.47889,19853,0,1
286,2013.08.07,16:00:00,1.47889,1.48383,1.47802,1.48349,10234,0,1
287,2013.08.07,20:00:00,1.48349,1.48371,1.4808,1.48136,7974,0,1
288,2013.08.08,00:00:00,1.48128,1.48559,1.46996,1.47281,15932,0,1
289,2013.08.08,04:00:00,1.47279,1.476,1.46791,1.47428,16250,0,1
290,2013.08.08,08:00:00,1.47426,1.4755,1.47078,1.47229,13238,0,1
291,2013.08.08,12:00:00,1.47217,1.4731,1.46712,1.4698,19602,0,1
292,2013.08.08,16:00:00,1.4698,1.47004,1.46669,1.46923,10544,0,1
293,2013.08.08,20:00:00,1.46921,1.47183,1.46864,1.46897,8954,0,1
294,2013.08.09,00:00:00,1.46898,1.47265,1.46575,1.46917,10928,0,1
295,2013.08.09,04:00:00,1.46918,1.47025,1.46221,1.46259,11903,0,1
296,2013.08.09,08:00:00,1.46256,1.46315,1.45858,1.45868,12942,0,1
297,2013.08.09,12:00:00,1.45868,1.46065,1.45053,1.45203,17249,0,1
298,2013.08.09,16:00:00,1.45201,1.45242,1.44787,1.45194,8826,0,1
299,2013.08.09,20:00:00,1.45191,1.45204,1.44922,1.44922,2248,0,2
300,2013.08.12,00:00:00,1.45343,1.45404,1.44497,1.44815,12182,0,1
301,2013.08.12,04:00:00,1.44818,1.45404,1.44709,1.4534,11791,0,1
302,2013.08.12,08:00:00,1.4534,1.45535,1.44971,1.4505,13614,0,1
303,2013.08.12,12:00:00,1.45051,1.45114,1.44618,1.45067,14525,0,1
304,2013.08.12,16:00:00,1.45066,1.45565,1.44965,1.45486,8748,0,1
305,2013.08.12,20:00:00,1.45486,1.45876,1.45329,1.45854,8008,0,1
306,2013.08.13,00:00:00,1.45854,1.46063,1.45671,1.458,11449,0,1
307,2013.08.13,04:00:00,1.45798,1.45938,1.45323,1.45493,14116,0,1
308,2013.08.13,08:00:00,1.45489,1.45848,1.45454,1.45497,15314,0,1
309,2013.08.13,12:00:00,1.45496,1.45886,1.45373,1.45668,20795,0,1
310,2013.08.13,16:00:00,1.45674,1.45828,1.45407,1.45618,9907,0,1
311,2013.08.13,20:00:00,1.45618,1.45851,1.45489,1.45804,6976,0,1
312,2013.08.14,00:00:00,1.45799,1.46006,1.45614,1.45675,10279,0,1
313,2013.08.14,04:00:00,1.45675,1.45982,1.45618,1.45689,13160,0,1
314,2013.08.14,08:00:00,1.45688,1.45971,1.45058,1.45311,15343,0,1
315,2013.08.14,12:00:00,1.45311,1.45353,1.44801,1.45023,16961,0,1
316,2013.08.14,16:00:00,1.45024,1.45186,1.44923,1.45106,8574,0,1
317,2013.08.14,20:00:00,1.45108,1.45353,1.45011,1.4503,7648,0,1
318,2013.08.15,00:00:00,1.4503,1.45105,1.44721,1.44909,14235,0,1
319,2013.08.15,04:00:00,1.44914,1.45037,1.44789,1.44844,10763,0,1
320,2013.08.15,08:00:00,1.44846,1.45255,1.44616,1.45206,14160,0,1
321,2013.08.15,12:00:00,1.45211,1.45969,1.45167,1.45678,22599,0,1
322,2013.08.15,16:00:00,1.45676,1.46238,1.4546,1.46134,16860,0,1
323,2013.08.15,20:00:00,1.46134,1.46282,1.45918,1.46178,7739,0,1
324,2013.08.16,00:00:00,1.46177,1.46194,1.45401,1.45561,12123,0,1
325,2013.08.16,04:00:00,1.45557,1.45904,1.45265,1.45308,13498,0,1
