,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
84,2013.06.21,00:00:00,89.204,89.956,89.146,89.773,17593,0,5
85,2013.06.21,04:00:00,89.766,90.521,89.628,90.418,19365,0,5
86,2013.06.21,08:00:00,90.418,90.471,89.963,90.179,15828,0,5
87,2013.06.21,12:00:00,90.177,90.177,89.527,89.585,22775,0,5
88,2013.06.21,16:00:00,89.586,90.533,89.586,90.28,16375,0,5
89,2013.06.21,20:00:00,90.28,90.338,90.105,90.214,2255,0,5
90,2013.06.24,00:00:00,90.934,91.0,90.404,90.745,19037,0,5
91,2013.06.24,04:00:00,90.739,90.863,90.145,90.208,17743,0,5
92,2013.06.24,08:00:00,90.2,90.399,89.599,90.39,18474,0,5
93,2013.06.24,12:00:00,90.389,90.481,89.784,90.224,25294,0,5
94,2013.06.24,16:00:00,90.224,90.842,90.133,90.46,18350,0,5
95,2013.06.24,20:00:00,90.465,90.57,90.243,90.544,9014,0,5
96,2013.06.25,00:00:00,90.545,90.76,89.578,89.61,18930,0,5
97,2013.06.25,04:00:00,89.612,90.445,89.569,90.378,20545,0,5
98,2013.06.25,08:00:00,90.385,90.585,89.921,90.29,17573,0,5
99,2013.06.25,12:00:00,90.29,90.56,90.192,90.496,21757,0,5
100,2013.06.25,16:00:00,90.496,90.751,90.417,90.594,11396,0,5
101,2013.06.25,20:00:00,90.596,90.969,90.359,90.765,8728,0,5
102,2013.06.26,00:00:00,90.766,91.006,90.301,90.468,17912,0,5
103,2013.06.26,04:00:00,90.472,90.726,90.207,90.687,18243,0,5
104,2013.06.26,08:00:00,90.691,90.8,90.493,90.709,17191,0,5
105,2013.06.26,12:00:00,90.709,91.142,90.474,90.511,21274,0,5
106,2013.06.26,16:00:00,90.511,90.849,90.365,90.732,13272,0,5
107,2013.06.26,20:00:00,90.731,90.829,90.616,90.785,5867,0,5
108,2013.06.27,00:00:00,90.782,91.253,90.588,91.091,11830,0,4600
109,2013.06.27,04:00:00,91.086,91.352,90.959,91.298,14904,0,1400
110,2013.06.27,08:00:00,91.293,91.532,91.036,91.216,18416,0,1400
111,2013.06.27,12:00:00,91.216,91.637,91.08,91.381,22697,0,1400
112,2013.06.27,16:00:00,91.382,91.425,91.051,91.267,16140,0,1400
113,2013.06.27,20:00:00,91.264,91.426,91.154,91.398,7041,0,4600
114,2013.06.28,00:00:00,91.397,91.668,90.864,91.49,15358,0,4600
115,2013.06.28,04:00:00,91.489,91.66,91.321,91.579,16590,0,1400
116,2013.06.28,08:00:00,91.579,91.647,91.36,91.455,17816,0,1400
117,2013.06.28,12:00:00,91.449,91.494,90.557,90.903,23766,0,1400
118,2013.06.28,16:00:00,90.905,91.026,90.456,90.805,17805,0,1400
119,2013.06.28,20:00:00,90.803,90.851,90.494,90.494,4944,0,4600
120,2013.07.01,00:00:00,90.911,91.194,90.73,91.132,14742,0,5
121,2013.07.01,04:00:00,91.134,91.622,91.128,91.191,13817,0,5
122,2013.07.01,08:00:00,91.182,91.678,91.165,91.524,12884,0,5
123,2013.07.01,12:00:00,91.523,92.131,91.482,92.105,16823,0,5
124,2013.07.01,16:00:00,92.103,92.233,91.864,91.917,9571,0,5
125,2013.07.01,20:00:00,91.919,92.16,91.91,92.069,5695,0,5
126,2013.07.02,00:00:00,92.069,92.104,91.666,91.801,13265,0,5
127,2013.07.02,04:00:00,91.801,91.991,91.301,91.578,17008,0,5
128,2013.07.02,08:00:00,91.577,91.839,91.469,91.494,14105,0,5
129,2013.07.02,12:00:00,91.497,92.093,91.372,91.969,19817,0,5
130,2013.07.02,16:00:00,91.967,92.149,91.776,92.006,14328,0,5
131,2013.07.02,20:00:00,92.004,92.182,91.956,92.082,7525,0,5
132,2013.07.03,00:00:00,92.084,92.414,91.544,91.64,18024,0,5
133,2013.07.03,04:00:00,91.642,91.791,90.663,90.758,18212,0,5
134,2013.07.03,08:00:00,90.755,90.886,90.217,90.309,19076,0,5
135,2013.07.03,12:00:00,90.309,90.7,90.151,90.695,20675,0,5
136,2013.07.03,16:00:00,90.694,91.019,90.213,90.523,10338,0,5
137,2013.07.03,20:00:00,90.524,91.137,90.477,90.981,9071,0,5
138,2013.07.04,00:00:00,90.992,91.181,90.527,90.943,14725,0,5
139,2013.07.04,04:00:00,90.944,91.118,90.552,90.781,13494,0,5
140,2013.07.04,08:00:00,90.776,91.17,90.746,91.046,12317,0,5
141,2013.07.04,12:00:00,91.048,91.823,90.992,91.652,16447,0,5
142,2013.07.04,16:00:00,91.652,91.841,91.242,91.429,8115,0,5
143,2013.07.04,20:00:00,91.429,91.766,91.325,91.726,8955,0,5
144,2013.07.05,00:00:00,91.724,91.831,91.433,91.507,12188,0,5
145,2013.07.05,04:00:00,91.507,91.892,91.498,91.859,11540,0,5
146,2013.07.05,08:00:00,91.861,91.914,91.474,91.711,13270,0,5
147,2013.07.05,12:00:00,91.709,92.195,91.239,91.542,23352,0,5
148,2013.07.05,16:00:00,91.539,91.738,91.411,91.688,10757,0,5
149,2013.07.05,20:00:00,91.688,91.767,91.639,91.659,1647,0,5
150,2013.07.08,00:00:00,91.771,91.885,91.434,91.662,12249,0,5
151,2013.07.08,04:00:00,91.669,91.738,91.382,91.67,13080,0,5
152,2013.07.08,08:00:00,91.674,92.029,91.608,91.91,12472,0,5
153,2013.07.08,12:00:00,91.91,92.341,91.896,92.1,16485,0,5
154,2013.07.08,16:00:00,92.1,92.323,91.951,92.291,9491,0,5
155,2013.07.08,20:00:00,92.294,92.346,92.052,92.056,7389,0,5
156,2013.07.09,00:00:00,92.056,92.268,91.772,92.206,15292,0,5
157,2013.07.09,04:00:00,92.205,92.988,92.119,92.8,15829,0,5
158,2013.07.09,08:00:00,92.799,92.947,92.547,92.765,13846,0,5
159,2013.07.09,12:00:00,92.765,93.07,92.381,92.585,17931,0,5
160,2013.07.09,16:00:00,92.584,92.913,92.521,92.879,10326,0,5
161,2013.07.09,20:00:00,92.878,92.878,92.599,92.628,6515,0,5
162,2013.07.10,00:00:00,92.624,92.916,92.287,92.542,14932,0,5
163,2013.07.10,04:00:00,92.542,92.713,92.305,92.527,18282,0,5
164,2013.07.10,08:00:00,92.527,92.538,92.026,92.228,15898,0,5
165,2013.07.10,12:00:00,92.228,92.239,91.507,91.526,17445,0,5
166,2013.07.10,16:00:00,91.529,92.105,91.163,91.265,16863,0,5
167,2013.07.10,20:00:00,91.268,92.029,91.075,91.483,20074,0,5
168,2013.07.11,00:00:00,91.472,92.029,91.419,91.553,23292,0,5
169,2013.07.11,04:00:00,91.553,91.871,91.419,91.647,21890,0,5
170,2013.07.11,08:00:00,91.647,91.716,91.303,91.403,16103,0,5
171,2013.07.11,12:00:00,91.403,91.539,90.094,90.367,21127,0,5
172,2013.07.11,16:00:00,90.369,90.912,90.252,90.766,14933,0,5
173,2013.07.11,20:00:00,90.765,90.949,90.558,90.568,10416,0,5
174,2013.07.12,00:00:00,90.564,90.909,90.458,90.853,14390,0,5
175,2013.07.12,04:00:00,90.86,91.023,90.655,90.699,12508,0,1
176,2013.07.12,08:00:00,90.696,90.778,89.766,89.88,15559,0,1
177,2013.07.12,12:00:00,89.878,90.119,89.69,89.938,19283,0,1
178,2013.07.12,16:00:00,89.937,90.082,89.825,90.01,9054,0,1
179,2013.07.12,20:00:00,90.007,90.015,89.72,89.721,2186,0,4
180,2013.07.15,00:00:00,90.132,90.365,89.909,90.236,10328,0,1
181,2013.07.15,04:00:00,90.236,90.717,90.232,90.632,9798,0,1
182,2013.07.15,08:00:00,90.632,90.83,90.378,90.778,14899,0,1
183,2013.07.15,12:00:00,90.779,90.957,90.676,90.888,17946,0,1
184,2013.07.15,16:00:00,90.888,90.911,90.732,90.829,8498,0,1
185,2013.07.15,20:00:00,90.829,91.006,90.748,90.861,7416,0,1
186,2013.07.16,00:00:00,90.858,91.506,90.848,91.304,14876,0,1
187,2013.07.16,04:00:00,91.303,91.782,91.303,91.379,12886,0,1
188,2013.07.16,08:00:00,91.383,91.891,91.345,91.697,15353,0,1
189,2013.07.16,12:00:00,91.7,91.852,91.534,91.666,17854,0,1
190,2013.07.16,16:00:00,91.666,91.772,91.474,91.557,10382,0,1
191,2013.07.16,20:00:00,91.559,91.756,91.548,91.643,7362,0,1
192,2013.07.17,00:00:00,91.64,91.86,91.553,91.715,12687,0,1
193,2013.07.17,04:00:00,91.712,91.82,91.444,91.748,12218,0,1
194,2013.07.17,08:00:00,91.752,92.059,91.618,91.862,12006,0,1
195,2013.07.17,12:00:00,91.865,92.185,91.613,91.799,23596,0,1
196,2013.07.17,16:00:00,91.797,91.997,91.78,91.951,11806,0,1
197,2013.07.17,20:00:00,91.951,92.102,91.902,91.962,5914,0,1
198,2013.07.18,00:00:00,91.958,92.005,91.588,91.719,13986,0,1
199,2013.07.18,04:00:00,91.718,91.912,91.641,91.787,14881,0,1
200,2013.07.18,08:00:00,91.786,91.923,91.702,91.805,13706,0,1
201,2013.07.18,12:00:00,91.806,92.19,91.742,92.051,18785,0,1
202,2013.07.18,16:00:00,92.051,92.198,91.951,92.188,9156,0,1
203,2013.07.18,20:00:00,92.196,92.398,92.004,92.311,7939,0,1
204,2013.07.19,00:00:00,92.309,92.414,91.775,91.838,18940,0,1
205,2013.07.19,04:00:00,91.84,92.062,91.601,92.007,14983,0,1
206,2013.07.19,08:00:00,92.008,92.555,91.934,92.413,14810,0,1
207,2013.07.19,12:00:00,92.412,92.535,92.229,92.269,15608,0,1
208,2013.07.19,16:00:00,92.269,92.323,92.111,92.213,7466,0,1
209,2013.07.19,20:00:00,92.216,92.37,92.205,92.252,2082,0,1
210,2013.07.22,00:00:00,92.545,92.545,91.908,92.112,15951,0,1
211,2013.07.22,04:00:00,92.113,92.299,92.004,92.045,12050,0,1
212,2013.07.22,08:00:00,92.045,92.221,91.865,92.184,11705,0,1
213,2013.07.22,12:00:00,92.184,92.404,91.905,92.134,16324,0,1
214,2013.07.22,16:00:00,92.134,92.201,91.985,91.992,6934,0,2
215,2013.07.22,20:00:00,91.992,92.199,91.872,91.931,8151,0,1
216,2013.07.23,00:00:00,91.936,92.441,91.795,92.294,13810,0,1
217,2013.07.23,04:00:00,92.295,92.311,92.024,92.073,13084,0,1
218,2013.07.23,08:00:00,92.073,92.465,92.023,92.447,15647,0,1
219,2013.07.23,12:00:00,92.447,92.502,92.22,92.366,15966,0,1
220,2013.07.23,16:00:00,92.37,92.574,92.293,92.416,10854,0,1
221,2013.07.23,20:00:00,92.416,92.505,92.342,92.412,7077,0,1
222,2013.07.24,00:00:00,92.409,92.733,92.044,92.387,15002,0,1
223,2013.07.24,04:00:00,92.387,92.472,91.982,92.088,14303,0,1
224,2013.07.24,08:00:00,92.088,92.417,91.919,92.34,14260,0,1
225,2013.07.24,12:00:00,92.336,92.483,92.042,92.042,17117,0,1
226,2013.07.24,16:00:00,92.046,92.116,91.672,91.853,12810,0,1
227,2013.07.24,20:00:00,91.852,91.987,91.635,91.687,8867,0,1
228,2013.07.25,00:00:00,91.686,91.808,91.432,91.667,13542,0,1
229,2013.07.25,04:00:00,91.669,91.676,91.419,91.536,14166,0,1
230,2013.07.25,08:00:00,91.541,91.62,91.338,91.58,15939,0,1
231,2013.07.25,12:00:00,91.583,91.717,91.348,91.496,18743,0,1
232,2013.07.25,16:00:00,91.496,91.909,91.492,91.805,13664,0,1
233,2013.07.25,20:00:00,91.796,91.922,91.579,91.671,11337,0,1
234,2013.07.26,00:00:00,91.671,91.921,91.494,91.591,15526,0,1
235,2013.07.26,04:00:00,91.594,91.647,91.378,91.638,13788,0,1
236,2013.07.26,08:00:00,91.637,91.723,91.296,91.346,14431,0,1
237,2013.07.26,12:00:00,91.347,91.347,90.569,90.772,19908,0,1
238,2013.07.26,16:00:00,90.771,91.126,90.709,91.011,9091,0,2
239,2013.07.26,20:00:00,91.01,91.103,90.905,91.002,1785,0,1
240,2013.07.29,00:00:00,90.643,90.952,90.529,90.733,15235,0,1
241,2013.07.29,04:00:00,90.732,90.849,90.404,90.486,15302,0,1
242,2013.07.29,08:00:00,90.485,90.652,90.273,90.45,14075,0,1
243,2013.07.29,12:00:00,90.452,90.575,90.056,90.063,17357,0,1
244,2013.07.29,16:00:00,90.066,90.195,89.822,90.048,9178,0,1
245,2013.07.29,20:00:00,90.047,90.22,89.856,90.199,6996,0,1
246,2013.07.30,00:00:00,90.194,90.301,89.238,89.31,16606,0,1
247,2013.07.30,04:00:00,89.306,89.397,88.897,88.996,15784,0,1
248,2013.07.30,08:00:00,88.992,89.052,88.777,88.899,15228,0,1
249,2013.07.30,12:00:00,88.896,89.162,88.682,88.798,16700,0,1
250,2013.07.30,16:00:00,88.806,88.89,88.723,88.83,7819,0,1
251,2013.07.30,20:00:00,88.825,89.035,88.792,88.904,6855,0,1
252,2013.07.31,00:00:00,88.906,88.912,88.315,88.481,15437,0,1
253,2013.07.31,04:00:00,88.482,88.612,88.194,88.436,14797,0,1
254,2013.07.31,08:00:00,88.436,88.444,88.06,88.188,14457,0,1
255,2013.07.31,12:00:00,88.189,88.379,87.969,88.082,19840,0,1
256,2013.07.31,16:00:00,88.086,88.189,87.83,88.008,15500,0,1
257,2013.07.31,20:00:00,88.001,88.055,87.24,87.58,8868,0,1
258,2013.08.01,00:00:00,87.585,88.162,87.481,88.093,14083,0,1
259,2013.08.01,04:00:00,88.09,88.561,87.975,88.45,12354,0,1
260,2013.08.01,08:00:00,88.449,88.767,88.325,88.681,11209,0,1
261,2013.08.01,12:00:00,88.642,88.747,88.148,88.559,20999,0,1
262,2013.08.01,16:00:00,88.558,88.938,88.478,88.748,10427,0,1
263,2013.08.01,20:00:00,88.746,89.011,88.719,88.865,7163,0,1
264,2013.08.02,00:00:00,88.865,88.938,88.473,88.547,13592,0,1
265,2013.08.02,04:00:00,88.545,88.888,88.515,88.657,13176,0,1
266,2013.08.02,08:00:00,88.655,88.892,88.489,88.89,12970,0,1
267,2013.08.02,12:00:00,88.889,89.093,87.923,88.149,22991,0,1
268,2013.08.02,16:00:00,88.151,88.296,87.948,87.967,8200,0,1
269,2013.08.02,20:00:00,87.967,88.144,87.906,88.04,2386,0,1
270,2013.08.05,00:00:00,88.085,88.121,87.474,87.572,12804,0,1
271,2013.08.05,04:00:00,87.573,87.821,87.48,87.636,13186,0,1
272,2013.08.05,08:00:00,87.642,87.793,87.509,87.605,11130,0,1
273,2013.08.05,12:00:00,87.605,87.937,87.571,87.834,13107,0,1
274,2013.08.05,16:00:00,87.832,87.967,87.573,87.75,8085,0,3
275,2013.08.05,20:00:00,87.76,87.878,87.543,87.554,6964,0,1
276,2013.08.06,00:00:00,87.556,87.655,87.286,87.634,13781,0,1
277,2013.08.06,04:00:00,87.634,88.57,87.576,88.357,16543,0,1
278,2013.08.06,08:00:00,88.356,88.525,87.838,87.971,12115,0,1
279,2013.08.06,12:00:00,87.972,88.105,87.482,87.767,16682,0,1
280,2013.08.06,16:00:00,87.77,87.905,87.719,87.806,8420,0,1
281,2013.08.06,20:00:00,87.806,87.92,87.342,87.465,9050,0,1
282,2013.08.07,00:00:00,87.462,87.53,87.093,87.155,13640,0,1
283,2013.08.07,04:00:00,87.155,87.257,86.498,86.618,15979,0,1
284,2013.08.07,08:00:00,86.619,86.964,86.405,86.947,16315,0,1
285,2013.08.07,12:00:00,86.95,87.223,86.601,87.169,18844,0,1
286,2013.08.07,16:00:00,87.171,87.175,86.627,86.701,8762,0,1
287,2013.08.07,20:00:00,86.703,86.961,86.631,86.952,7586,0,1
288,2013.08.08,00:00:00,86.952,87.781,86.862,87.588,17382,0,1
289,2013.08.08,04:00:00,87.585,87.849,87.032,87.103,17171,0,1
290,2013.08.08,08:00:00,87.105,87.477,87.044,87.381,12297,0,1
291,2013.08.08,12:00:00,87.378,87.507,87.274,87.483,18500,0,1
292,2013.08.08,16:00:00,87.483,88.158,87.478,88.091,10565,0,1
293,2013.08.08,20:00:00,88.091,88.142,87.85,88.12,8256,0,1
294,2013.08.09,00:00:00,88.12,88.332,87.783,87.816,14830,0,1
295,2013.08.09,04:00:00,87.816,88.517,87.791,88.381,13088,0,2
296,2013.08.09,08:00:00,88.381,88.539,88.283,88.424,11572,0,1
297,2013.08.09,12:00:00,88.426,88.577,88.2,88.404,16343,0,1
298,2013.08.09,16:00:00,88.406,88.767,88.353,88.401,8837,0,1
299,2013.08.09,20:00:00,88.403,88.549,88.375,88.482,1937,0,2
300,2013.08.12,00:00:00,88.144,89.033,88.053,88.82,15042,0,1
301,2013.08.12,04:00:00,88.82,88.866,88.56,88.58,11656,0,1
302,2013.08.12,08:00:00,88.585,88.723,88.417,88.62,11467,0,1
303,2013.08.12,12:00:00,88.619,88.773,88.416,88.5,13806,0,1
304,2013.08.12,16:00:00,88.501,88.559,88.234,88.507,7589,0,1
305,2013.08.12,20:00:00,88.506,88.817,88.453,88.566,9015,0,1
306,2013.08.13,00:00:00,88.565,88.914,88.51,88.821,12892,0,1
307,2013.08.13,04:00:00,88.827,89.328,88.712,89.278,14341,0,1
308,2013.08.13,08:00:00,89.28,89.646,89.193,89.51,14087,0,1
309,2013.08.13,12:00:00,89.503,89.604,89.034,89.172,18600,0,1
310,2013.08.13,16:00:00,89.172,89.506,89.123,89.389,8521,0,2
311,2013.08.13,20:00:00,89.396,89.515,89.27,89.271,5557,0,1
312,2013.08.14,00:00:00,89.273,89.336,89.152,89.17,11773,0,1
313,2013.08.14,04:00:00,89.169,89.567,89.079,89.419,14290,0,1
314,2013.08.14,08:00:00,89.418,89.655,89.234,89.613,13156,0,2
315,2013.08.14,12:00:00,89.612,89.814,89.543,89.701,15661,0,1
316,2013.08.14,16:00:00,89.699,89.765,89.556,89.609,7664,0,1
317,2013.08.14,20:00:00,89.611,89.636,89.284,89.42,8165,0,1
318,2013.08.15,00:00:00,89.42,89.99,89.398,89.652,16726,0,1
319,2013.08.15,04:00:00,89.655,89.841,89.483,89.819,11671,0,2
320,2013.08.15,08:00:00,89.822,90.07,89.768,89.807,12578,0,1
321,2013.08.15,12:00:00,89.806,89.922,88.765,89.045,21663,0,1
322,2013.08.15,16:00:00,89.045,89.216,88.82,88.852,16186,0,1
323,2013.08.15,20:00:00,88.852,89.045,88.62,88.647,8085,0,1
324,2013.08.16,00:00:00,88.646,89.627,88.632,89.462,13756,0,1
325,2013.08.16,04:00:00,89.465,89.574,89.183,89.387,13128,0,1
326,2013.08.16,08:00:00,89.385,89.518,89.224,89.518,12014,0,1
327,2013.08.16,12:00:00,89.512,89.889,89.4,89.718,17249,0,1
328,2013.08.16,16:00:00,89.719,89.786,89.491,89.564,9996,0,2
329,2013.08.16,20:00:00,89.564,89.683,89.534,89.553,1261,0,3
330,2013.08.19,00:00:00,89.824,90.034,89.584,89.901,13668,0,1
331,2013.08.19,04:00:00,89.902,90.024,89.758,89.904,11581,0,1
332,2013.08.19,08:00:00,89.902,90.124,89.536,89.594,14741,0,1
333,2013.08.19,12:00:00,89.594,89.79,89.408,89.442,14522,0,1
334,2013.08.19,16:00:00,89.441,89.451,88.838,88.838,9152,0,2
335,2013.08.19,20:00:00,88.838,89.196,88.836,88.957,5722,0,1
336,2013.08.20,00:00:00,88.955,89.218,88.334,88.423,14760,0,1
337,2013.08.20,04:00:00,88.423,88.494,87.595,87.777,16446,0,1
338,2013.08.20,08:00:00,87.783,88.281,87.751,88.114,15602,0,1
339,2013.08.20,12:00:00,88.113,88.411,88.014,88.309,17757,0,1
340,2013.08.20,16:00:00,88.31,88.51,88.28,88.342,7577,0,1
341,2013.08.20,20:00:00,88.341,88.354,88.139,88.142,7284,0,1
342,2013.08.21,00:00:00,88.142,88.27,87.616,87.825,14715,0,2
343,2013.08.21,04:00:00,87.823,88.277,87.793,87.836,14028,0,1
344,2013.08.21,08:00:00,87.841,88.194,87.672,88.054,13817,0,1
345,2013.08.21,12:00:00,88.054,88.155,87.884,88.009,15969,0,1
346,2013.08.21,16:00:00,88.009,88.46,87.813,87.822,16186,0,1
347,2013.08.21,20:00:00,87.822,87.878,87.54,87.698,9151,0,1
348,2013.08.22,00:00:00,87.693,88.403,87.408,88.205,15833,0,1
349,2013.08.22,04:00:00,88.203,88.621,88.163,88.513,12830,0,1
350,2013.08.22,08:00:00,88.509,88.784,88.501,88.712,15758,0,1
351,2013.08.22,12:00:00,88.713,89.2,88.632,88.914,17044,0,1
352,2013.08.22,16:00:00,88.915,89.085,88.682,88.937,9942,0,1
353,2013.08.22,20:00:00,88.939,89.258,88.866,89.135,7595,0,1
354,2013.08.23,00:00:00,89.136,89.408,89.05,89.286,12309,0,1
355,2013.08.23,04:00:00,89.283,89.401,88.94,88.975,13105,0,1
356,2013.08.23,08:00:00,88.978,89.099,88.914,89.037,13966,0,2
357,2013.08.23,12:00:00,89.037,89.224,88.896,89.078,18676,0,1
358,2013.08.23,16:00:00,89.077,89.189,89.035,89.13,7229,0,1
359,2013.08.23,20:00:00,89.131,89.166,89.032,89.032,1717,0,1
360,2013.08.26,00:00:00,89.112,89.236,88.914,89.209,10107,0,1
361,2013.08.26,04:00:00,89.215,89.248,88.908,88.915,8993,0,1
362,2013.08.26,08:00:00,88.916,89.023,88.82,88.835,7962,0,1
