,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
106,2013.06.26,16:00:00,93.018,93.354,92.956,93.284,11478,0,28
107,2013.06.26,20:00:00,93.285,93.405,93.191,93.352,6352,0,74
108,2013.06.27,00:00:00,93.35,93.724,93.194,93.63,8876,0,74
109,2013.06.27,04:00:00,93.631,93.981,93.587,93.931,10807,0,28
110,2013.06.27,08:00:00,93.929,94.204,93.704,93.791,13468,0,28
111,2013.06.27,12:00:00,93.794,94.117,93.683,93.884,16851,0,28
112,2013.06.27,16:00:00,93.883,93.904,93.62,93.828,11050,0,28
113,2013.06.27,20:00:00,93.836,93.989,93.741,93.954,5816,0,74
114,2013.06.28,00:00:00,93.955,94.439,93.82,94.332,10843,0,74
115,2013.06.28,04:00:00,94.333,94.518,94.153,94.394,11581,0,28
116,2013.06.28,08:00:00,94.394,94.577,94.235,94.478,11011,0,28
117,2013.06.28,12:00:00,94.477,94.535,94.085,94.145,16969,0,28
118,2013.06.28,16:00:00,94.146,94.566,94.082,94.391,13406,0,28
119,2013.06.28,20:00:00,94.39,94.483,94.183,94.185,4419,0,74
120,2013.07.01,00:00:00,94.491,94.571,94.276,94.415,9754,0,74
121,2013.07.01,04:00:00,94.416,94.815,94.338,94.702,10199,0,28
122,2013.07.01,08:00:00,94.701,94.847,94.541,94.674,11205,0,28
123,2013.07.01,12:00:00,94.678,95.091,94.619,94.942,11980,0,28
124,2013.07.01,16:00:00,94.94,95.037,94.794,94.919,8153,0,28
125,2013.07.01,20:00:00,94.92,94.986,94.784,94.885,4306,0,74
126,2013.07.02,00:00:00,94.884,94.89,94.57,94.684,7463,0,74
127,2013.07.02,04:00:00,94.687,95.06,94.648,95.029,10092,0,28
128,2013.07.02,08:00:00,95.03,95.033,94.742,94.777,11037,0,28
129,2013.07.02,12:00:00,94.774,95.206,94.431,95.16,14345,0,28
130,2013.07.02,16:00:00,95.157,95.656,95.145,95.387,10784,0,28
131,2013.07.02,20:00:00,95.389,95.505,95.282,95.466,5752,0,74
132,2013.07.03,00:00:00,95.468,95.54,95.306,95.366,9563,0,74
133,2013.07.03,04:00:00,95.367,95.594,95.35,95.465,10331,0,28
134,2013.07.03,08:00:00,95.462,95.501,94.55,94.594,17347,0,28
135,2013.07.03,12:00:00,94.59,94.653,94.209,94.626,16988,0,28
136,2013.07.03,16:00:00,94.622,95.244,94.622,94.912,10065,0,28
137,2013.07.03,20:00:00,94.913,95.228,94.913,95.112,4862,0,74
138,2013.07.04,00:00:00,95.113,95.2,94.815,94.925,8210,0,74
139,2013.07.04,04:00:00,94.926,95.049,94.624,94.672,9465,0,28
140,2013.07.04,08:00:00,94.671,94.861,94.593,94.688,10128,0,28
141,2013.07.04,12:00:00,94.689,95.463,94.534,95.117,16272,0,28
142,2013.07.04,16:00:00,95.103,95.27,94.973,95.035,8162,0,28
143,2013.07.04,20:00:00,95.035,95.281,94.907,95.22,5198,0,74
144,2013.07.05,00:00:00,95.221,95.396,95.168,95.236,7688,0,74
145,2013.07.05,04:00:00,95.237,95.346,95.059,95.264,9086,0,28
146,2013.07.05,08:00:00,95.26,95.308,94.754,94.832,11330,0,28
147,2013.07.05,12:00:00,94.833,95.682,94.814,95.273,19191,0,28
148,2013.07.05,16:00:00,95.271,95.622,95.259,95.608,10992,0,28
149,2013.07.05,20:00:00,95.605,95.743,95.559,95.591,3476,0,74
150,2013.07.08,00:00:00,95.831,95.954,95.551,95.676,8035,0,74
151,2013.07.08,04:00:00,95.674,95.775,95.375,95.617,9638,0,28
152,2013.07.08,08:00:00,95.614,95.947,95.487,95.747,10948,0,28
153,2013.07.08,12:00:00,95.746,95.934,95.629,95.72,11656,0,28
154,2013.07.08,16:00:00,95.714,95.735,95.3,95.609,8744,0,28
155,2013.07.08,20:00:00,95.608,95.688,95.392,95.476,5540,0,74
156,2013.07.09,00:00:00,95.475,95.762,95.43,95.707,8836,0,74
157,2013.07.09,04:00:00,95.706,96.068,95.619,96.055,9096,0,28
158,2013.07.09,08:00:00,96.054,96.107,95.799,95.859,10802,0,28
159,2013.07.09,12:00:00,95.863,96.171,95.716,95.938,12726,0,28
160,2013.07.09,16:00:00,95.935,96.072,95.71,95.844,8660,0,28
161,2013.07.09,20:00:00,95.848,96.106,95.798,96.014,5415,0,74
162,2013.07.10,00:00:00,96.013,96.08,95.874,95.953,6985,0,74
163,2013.07.10,04:00:00,95.954,95.982,95.409,95.568,12901,0,28
164,2013.07.10,08:00:00,95.566,95.725,94.97,95.215,13756,0,28
165,2013.07.10,12:00:00,95.214,95.508,95.175,95.182,12949,0,28
166,2013.07.10,16:00:00,95.183,95.737,94.956,95.315,13659,0,28
167,2013.07.10,20:00:00,95.321,95.594,94.447,94.887,15184,0,74
168,2013.07.11,00:00:00,94.888,95.624,94.773,94.806,15683,0,74
169,2013.07.11,04:00:00,94.807,95.568,94.671,95.453,19413,0,28
170,2013.07.11,08:00:00,95.453,95.799,95.377,95.382,15884,0,28
171,2013.07.11,12:00:00,95.381,95.534,94.638,94.894,17783,0,28
172,2013.07.11,16:00:00,94.891,95.528,94.891,95.423,12025,0,28
173,2013.07.11,20:00:00,95.42,95.522,95.054,95.437,6083,0,74
174,2013.07.12,00:00:00,95.438,95.65,95.084,95.542,8823,0,74
175,2013.07.12,04:00:00,95.543,95.638,95.316,95.486,8502,0,28
176,2013.07.12,08:00:00,95.485,95.755,95.474,95.751,12123,0,28
177,2013.07.12,12:00:00,95.751,96.007,95.205,95.657,18232,0,28
178,2013.07.12,16:00:00,95.657,95.706,95.436,95.596,10885,0,28
179,2013.07.12,20:00:00,95.595,95.622,95.342,95.366,2423,0,74
180,2013.07.15,00:00:00,95.399,95.576,95.29,95.546,5088,0,74
181,2013.07.15,04:00:00,95.547,95.62,95.446,95.455,5080,0,28
182,2013.07.15,08:00:00,95.457,96.0,95.452,95.999,10863,0,28
183,2013.07.15,12:00:00,96.0,96.342,95.898,95.933,15707,0,28
184,2013.07.15,16:00:00,95.936,96.081,95.745,95.802,9101,0,28
185,2013.07.15,20:00:00,95.801,95.818,95.666,95.735,5233,0,74
186,2013.07.16,00:00:00,95.733,95.843,95.473,95.534,7483,0,74
187,2013.07.16,04:00:00,95.532,95.817,95.496,95.756,7753,0,28
188,2013.07.16,08:00:00,95.757,95.817,95.292,95.366,13614,0,28
189,2013.07.16,12:00:00,95.366,95.571,95.298,95.474,15904,0,28
190,2013.07.16,16:00:00,95.476,95.677,95.466,95.604,9863,0,28
191,2013.07.16,20:00:00,95.606,95.608,95.353,95.507,5505,0,74
192,2013.07.17,00:00:00,95.508,95.752,95.433,95.661,7088,0,74
193,2013.07.17,04:00:00,95.66,95.688,95.51,95.535,7511,0,28
194,2013.07.17,08:00:00,95.534,96.111,95.534,95.902,10452,0,28
195,2013.07.17,12:00:00,95.902,96.05,95.231,95.638,17975,0,28
196,2013.07.17,16:00:00,95.642,95.783,95.424,95.55,13936,0,28
197,2013.07.17,20:00:00,95.548,95.717,95.518,95.714,4661,0,74
198,2013.07.18,00:00:00,95.715,95.841,95.567,95.717,6808,0,74
199,2013.07.18,04:00:00,95.718,96.147,95.689,96.14,10662,0,28
200,2013.07.18,08:00:00,96.138,96.197,95.934,96.074,10998,0,28
201,2013.07.18,12:00:00,96.075,96.797,96.059,96.788,14947,0,28
202,2013.07.18,16:00:00,96.786,96.859,96.663,96.742,9832,0,28
203,2013.07.18,20:00:00,96.737,96.894,96.654,96.79,5539,0,74
204,2013.07.19,00:00:00,96.789,97.06,96.431,96.55,11041,0,74
205,2013.07.19,04:00:00,96.551,96.604,96.286,96.436,13025,0,28
206,2013.07.19,08:00:00,96.438,96.769,96.352,96.598,11944,0,28
207,2013.07.19,12:00:00,96.599,96.825,96.41,96.772,14048,0,28
208,2013.07.19,16:00:00,96.771,96.84,96.626,96.626,7804,0,28
