,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
165,2013.07.10,12:00:00,0.92061,0.92065,0.9142,0.91432,12704,0,5
166,2013.07.10,16:00:00,0.91432,0.9203,0.90926,0.91098,12632,0,5
167,2013.07.10,20:00:00,0.911,0.92987,0.91084,0.92358,12861,0,5
168,2013.07.11,00:00:00,0.92359,0.92917,0.92036,0.92763,14563,0,5
169,2013.07.11,04:00:00,0.92763,0.93051,0.92259,0.92311,13948,0,5
170,2013.07.11,08:00:00,0.9231,0.92429,0.91952,0.92049,11500,0,5
171,2013.07.11,12:00:00,0.92049,0.9214,0.91191,0.91461,16784,0,5
172,2013.07.11,16:00:00,0.91466,0.91914,0.91261,0.91785,10504,0,5
173,2013.07.11,20:00:00,0.91784,0.91933,0.9157,0.91651,7428,0,5
174,2013.07.12,00:00:00,0.9165,0.91792,0.91341,0.91755,9362,0,5
175,2013.07.12,04:00:00,0.91754,0.91876,0.91471,0.91523,8441,0,1
176,2013.07.12,08:00:00,0.91523,0.91589,0.90226,0.90294,12378,0,1
177,2013.07.12,12:00:00,0.90291,0.90741,0.89996,0.90484,14428,0,1
178,2013.07.12,16:00:00,0.90481,0.90745,0.90385,0.90606,6480,0,1
179,2013.07.12,20:00:00,0.90606,0.90627,0.9045,0.90461,1062,0,1
180,2013.07.15,00:00:00,0.90863,0.91098,0.9056,0.9092,9078,0,1
181,2013.07.15,04:00:00,0.9092,0.91216,0.90848,0.91064,8159,0,1
182,2013.07.15,08:00:00,0.91065,0.91182,0.90354,0.90497,10645,0,1
183,2013.07.15,12:00:00,0.90502,0.91064,0.90411,0.90843,13655,0,1
184,2013.07.15,16:00:00,0.90843,0.91095,0.90832,0.91074,6586,0,1
185,2013.07.15,20:00:00,0.9108,0.91083,0.90859,0.90901,5097,0,1
186,2013.07.16,00:00:00,0.90899,0.91716,0.90893,0.91544,10866,0,1
187,2013.07.16,04:00:00,0.91544,0.91968,0.91544,0.91741,9473,0,1
188,2013.07.16,08:00:00,0.91743,0.92371,0.91686,0.92235,12052,0,1
189,2013.07.16,12:00:00,0.92234,0.92354,0.9194,0.92243,13812,0,1
190,2013.07.16,16:00:00,0.92244,0.92524,0.92202,0.92513,7720,0,1
191,2013.07.16,20:00:00,0.92514,0.92606,0.92324,0.92459,6190,0,1
192,2013.07.17,00:00:00,0.92459,0.92479,0.92178,0.92319,7837,0,1
193,2013.07.17,04:00:00,0.92321,0.92366,0.9191,0.92033,9279,0,1
194,2013.07.17,08:00:00,0.92033,0.92265,0.91976,0.92088,9661,0,1
195,2013.07.17,12:00:00,0.92089,0.92918,0.91949,0.92067,18919,0,1
196,2013.07.17,16:00:00,0.92068,0.92503,0.92022,0.92312,8331,0,1
197,2013.07.17,20:00:00,0.92313,0.92504,0.92242,0.92352,4957,0,1
198,2013.07.18,00:00:00,0.92352,0.92416,0.91635,0.91683,10077,0,1
199,2013.07.18,04:00:00,0.9168,0.91813,0.91376,0.91534,10196,0,1
200,2013.07.18,08:00:00,0.91535,0.91881,0.91519,0.91662,10188,0,1
201,2013.07.18,12:00:00,0.91662,0.91749,0.9139,0.91497,13576,0,1
202,2013.07.18,16:00:00,0.91501,0.91712,0.91417,0.9171,6577,0,1
203,2013.07.18,20:00:00,0.91711,0.91856,0.91628,0.91795,5484,0,1
204,2013.07.19,00:00:00,0.91793,0.9195,0.91549,0.91809,10951,0,1
205,2013.07.19,04:00:00,0.9181,0.91916,0.91613,0.91693,9439,0,1
206,2013.07.19,08:00:00,0.91693,0.92347,0.91621,0.92122,10759,0,1
207,2013.07.19,12:00:00,0.92122,0.9223,0.91896,0.91985,10957,0,1
208,2013.07.19,16:00:00,0.91985,0.92057,0.91872,0.91895,5087,0,1
209,2013.07.19,20:00:00,0.919,0.91978,0.91701,0.91704,1129,0,1
210,2013.07.22,00:00:00,0.922,0.9228,0.92032,0.92132,8872,0,1
211,2013.07.22,04:00:00,0.92132,0.92341,0.92021,0.92042,7553,0,1
212,2013.07.22,08:00:00,0.92042,0.9228,0.91851,0.92235,8978,0,1
213,2013.07.22,12:00:00,0.92235,0.927,0.92173,0.925,12139,0,1
214,2013.07.22,16:00:00,0.92499,0.92658,0.92405,0.92437,5557,0,1
215,2013.07.22,20:00:00,0.92437,0.92672,0.92426,0.92563,5267,0,1
216,2013.07.23,00:00:00,0.92563,0.92852,0.92526,0.9271,9031,0,1
217,2013.07.23,04:00:00,0.9271,0.92816,0.9248,0.92561,10736,0,1
218,2013.07.23,08:00:00,0.92562,0.92658,0.92224,0.92369,12330,0,1
219,2013.07.23,12:00:00,0.92379,0.9264,0.92263,0.92575,13314,0,1
220,2013.07.23,16:00:00,0.92575,0.92986,0.92534,0.92923,9196,0,1
221,2013.07.23,20:00:00,0.92923,0.92985,0.92825,0.92863,6264,0,1
222,2013.07.24,00:00:00,0.92862,0.93178,0.92426,0.92618,12837,0,1
223,2013.07.24,04:00:00,0.92616,0.92669,0.92039,0.92141,12200,0,1
224,2013.07.24,08:00:00,0.92143,0.92362,0.9189,0.92288,12164,0,1
225,2013.07.24,12:00:00,0.92288,0.92347,0.91812,0.91842,14501,0,1
226,2013.07.24,16:00:00,0.91842,0.91879,0.91319,0.91586,10535,0,1
227,2013.07.24,20:00:00,0.91586,0.91722,0.91283,0.91322,6933,0,1
228,2013.07.25,00:00:00,0.91321,0.91584,0.91312,0.91527,10058,0,1
229,2013.07.25,04:00:00,0.91527,0.91714,0.91442,0.91554,10911,0,1
230,2013.07.25,08:00:00,0.91554,0.91859,0.9141,0.91831,13167,0,1
231,2013.07.25,12:00:00,0.91832,0.91962,0.91605,0.91898,15747,0,1
232,2013.07.25,16:00:00,0.91898,0.92658,0.91847,0.92574,10548,0,1
233,2013.07.25,20:00:00,0.92574,0.9281,0.92297,0.92359,7865,0,1
234,2013.07.26,00:00:00,0.9236,0.9275,0.92343,0.92682,10701,0,1
235,2013.07.26,04:00:00,0.92683,0.92841,0.92522,0.92818,10203,0,1
236,2013.07.26,08:00:00,0.92817,0.9295,0.92622,0.92626,11312,0,1
237,2013.07.26,12:00:00,0.92626,0.92765,0.92275,0.92399,15304,0,1
238,2013.07.26,16:00:00,0.92398,0.92735,0.92378,0.92717,7179,0,1
239,2013.07.26,20:00:00,0.92717,0.92722,0.92554,0.92597,926,0,1
240,2013.07.29,00:00:00,0.92529,0.92868,0.92469,0.92712,10026,0,1
241,2013.07.29,04:00:00,0.92712,0.92757,0.92324,0.92351,11377,0,1
242,2013.07.29,08:00:00,0.92348,0.92577,0.92321,0.92433,10840,0,1
243,2013.07.29,12:00:00,0.92433,0.92433,0.91917,0.92085,14196,0,1
244,2013.07.29,16:00:00,0.92082,0.92122,0.91878,0.92016,7095,0,1
245,2013.07.29,20:00:00,0.9202,0.92101,0.91773,0.92003,5920,0,1
246,2013.07.30,00:00:00,0.91999,0.92056,0.90654,0.9084,11987,0,1
247,2013.07.30,04:00:00,0.90841,0.90873,0.90522,0.90665,11903,0,1
248,2013.07.30,08:00:00,0.90669,0.90946,0.90546,0.90846,10380,0,1
249,2013.07.30,12:00:00,0.90845,0.91006,0.90438,0.90589,12211,0,1
250,2013.07.30,16:00:00,0.90594,0.9072,0.90458,0.90649,5783,0,1
251,2013.07.30,20:00:00,0.90647,0.90759,0.90584,0.90709,4900,0,1
252,2013.07.31,00:00:00,0.90709,0.90709,0.90123,0.90209,11102,0,1
253,2013.07.31,04:00:00,0.90211,0.9047,0.90079,0.90383,10930,0,1
254,2013.07.31,08:00:00,0.90383,0.90437,0.90188,0.90212,10517,0,1
255,2013.07.31,12:00:00,0.9021,0.90235,0.89445,0.89571,16606,0,1
256,2013.07.31,16:00:00,0.89571,0.90096,0.8936,0.89884,12468,0,1
257,2013.07.31,20:00:00,0.89877,0.89947,0.89256,0.89512,6378,0,1
258,2013.08.01,00:00:00,0.89515,0.89931,0.89509,0.89586,10576,0,1
259,2013.08.01,04:00:00,0.89586,0.89766,0.89535,0.89709,8958,0,1
260,2013.08.01,08:00:00,0.89709,0.89894,0.89587,0.89838,9528,0,1
261,2013.08.01,12:00:00,0.89803,0.89899,0.89073,0.89179,16204,0,1
262,2013.08.01,16:00:00,0.89179,0.89433,0.89131,0.89189,7548,0,1
263,2013.08.01,20:00:00,0.8918,0.89445,0.8918,0.8938,5610,0,1
264,2013.08.02,00:00:00,0.89382,0.89412,0.88891,0.89152,10045,0,1
265,2013.08.02,04:00:00,0.89148,0.8923,0.88966,0.89042,10153,0,1
266,2013.08.02,08:00:00,0.89042,0.89092,0.88789,0.89058,10577,0,1
267,2013.08.02,12:00:00,0.89058,0.89693,0.88702,0.8901,17959,0,1
268,2013.08.02,16:00:00,0.89013,0.89194,0.88947,0.8899,5779,0,1
269,2013.08.02,20:00:00,0.8899,0.89081,0.88912,0.8901,1152,0,1
270,2013.08.05,00:00:00,0.89038,0.89091,0.88477,0.88658,9390,0,1
271,2013.08.05,04:00:00,0.88658,0.89114,0.88654,0.89047,9912,0,1
272,2013.08.05,08:00:00,0.89048,0.89192,0.88885,0.88927,9743,0,1
273,2013.08.05,12:00:00,0.88926,0.89134,0.88834,0.89131,11099,0,1
274,2013.08.05,16:00:00,0.89131,0.89315,0.88975,0.89287,6597,0,1
275,2013.08.05,20:00:00,0.89295,0.89423,0.89106,0.89117,5350,0,1
276,2013.08.06,00:00:00,0.89119,0.89378,0.89064,0.89303,8950,0,1
277,2013.08.06,04:00:00,0.89302,0.89889,0.89179,0.89823,13482,0,1
278,2013.08.06,08:00:00,0.89824,0.90052,0.89542,0.8966,10396,0,1
279,2013.08.06,12:00:00,0.8966,0.89807,0.89482,0.89694,12890,0,1
280,2013.08.06,16:00:00,0.89695,0.9003,0.89682,0.89858,6833,0,1
281,2013.08.06,20:00:00,0.89858,0.89997,0.89789,0.89852,5766,0,1
282,2013.08.07,00:00:00,0.89853,0.89869,0.89512,0.8963,9243,0,1
283,2013.08.07,04:00:00,0.89634,0.89669,0.89293,0.89403,10010,0,1
284,2013.08.07,08:00:00,0.89403,0.8951,0.89193,0.89397,12276,0,1
285,2013.08.07,12:00:00,0.89396,0.90251,0.89353,0.9011,13544,0,1
286,2013.08.07,16:00:00,0.90111,0.90128,0.8989,0.89905,6256,0,1
287,2013.08.07,20:00:00,0.89906,0.90062,0.89884,0.90046,4721,0,1
288,2013.08.08,00:00:00,0.90049,0.90706,0.8972,0.9054,13603,0,1
289,2013.08.08,04:00:00,0.9054,0.90891,0.9043,0.90517,12187,0,1
290,2013.08.08,08:00:00,0.90519,0.90816,0.90437,0.90737,9652,0,1
291,2013.08.08,12:00:00,0.90742,0.91244,0.90683,0.91097,14346,0,1
292,2013.08.08,16:00:00,0.91098,0.91344,0.91085,0.91104,7461,0,1
293,2013.08.08,20:00:00,0.91103,0.91108,0.90895,0.9107,6189,0,1
294,2013.08.09,00:00:00,0.91069,0.91289,0.90856,0.91068,9507,0,1
295,2013.08.09,04:00:00,0.91069,0.91533,0.90998,0.91441,10006,0,1
296,2013.08.09,08:00:00,0.91442,0.9171,0.91392,0.91653,9208,0,1
297,2013.08.09,12:00:00,0.91652,0.92045,0.91539,0.91851,12654,0,1
298,2013.08.09,16:00:00,0.91851,0.92142,0.91813,0.91903,6676,0,1
299,2013.08.09,20:00:00,0.91903,0.92017,0.91893,0.91973,1112,0,1
300,2013.08.12,00:00:00,0.91762,0.92209,0.91721,0.9199,10064,0,1
301,2013.08.12,04:00:00,0.91991,0.92095,0.9152,0.91554,8780,0,1
302,2013.08.12,08:00:00,0.91552,0.91688,0.91343,0.91598,9544,0,1
303,2013.08.12,12:00:00,0.91602,0.91868,0.91574,0.91756,9904,0,1
304,2013.08.12,16:00:00,0.91757,0.91806,0.91406,0.91436,6103,0,1
305,2013.08.12,20:00:00,0.91436,0.9149,0.91111,0.91121,5995,0,1
306,2013.08.13,00:00:00,0.91127,0.9134,0.91001,0.91278,8937,0,1
307,2013.08.13,04:00:00,0.91277,0.91484,0.91194,0.91359,9872,0,1
308,2013.08.13,08:00:00,0.91361,0.9142,0.91179,0.91299,10424,0,1
309,2013.08.13,12:00:00,0.913,0.91372,0.90733,0.90921,14236,0,1
310,2013.08.13,16:00:00,0.90921,0.91149,0.90898,0.91089,6983,0,1
311,2013.08.13,20:00:00,0.91088,0.91161,0.90924,0.90971,4955,0,1
312,2013.08.14,00:00:00,0.90979,0.91079,0.90812,0.91034,8020,0,1
313,2013.08.14,04:00:00,0.91033,0.91122,0.90853,0.91074,9084,0,1
314,2013.08.14,08:00:00,0.91079,0.91325,0.90855,0.91166,10606,0,1
315,2013.08.14,12:00:00,0.91165,0.916,0.91135,0.91387,11678,0,1
316,2013.08.14,16:00:00,0.91387,0.91467,0.91272,0.91375,6722,0,1
317,2013.08.14,20:00:00,0.91375,0.9146,0.91187,0.91449,5637,0,1
318,2013.08.15,00:00:00,0.91449,0.91828,0.91396,0.91698,11305,0,1
319,2013.08.15,04:00:00,0.91699,0.91778,0.91626,0.91747,8745,0,1
320,2013.08.15,08:00:00,0.91747,0.91895,0.91485,0.91562,11036,0,1
321,2013.08.15,12:00:00,0.91559,0.91567,0.90585,0.91032,17064,0,1
322,2013.08.15,16:00:00,0.91032,0.91459,0.90968,0.9138,12930,0,1
323,2013.08.15,20:00:00,0.91379,0.91453,0.91243,0.91321,5621,0,1
324,2013.08.16,00:00:00,0.91321,0.91768,0.91312,0.91678,10383,0,1
325,2013.08.16,04:00:00,0.91681,0.9185,0.91411,0.91822,10554,0,1
326,2013.08.16,08:00:00,0.9182,0.9188,0.91564,0.91768,10521,0,1
327,2013.08.16,12:00:00,0.91766,0.92149,0.91707,0.91923,14058,0,1
328,2013.08.16,16:00:00,0.91922,0.92024,0.91681,0.9183,7244,0,1
329,2013.08.16,20:00:00,0.91831,0.91862,0.91803,0.91821,868,0,3
