,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
51,2013.08.13,1.69315,1.70466,1.6902,1.69799,62436,0,52
52,2013.08.14,1.69797,1.7029,1.69354,1.69889,59756,0,52
53,2013.08.15,1.69891,1.71442,1.69041,1.71185,74387,0,52
54,2013.08.16,1.71186,1.71351,1.69597,1.70045,58417,0,52
55,2013.08.19,1.69994,1.71926,1.69299,1.71379,60593,0,52
56,2013.08.20,1.7138,1.73308,1.71366,1.72744,65592,0,52
57,2013.08.21,1.72751,1.74544,1.72688,1.74053,71491,0,52
58,2013.08.22,1.74064,1.74785,1.72337,1.7281,65954,0,52
59,2013.08.23,1.72809,1.73794,1.72228,1.72233,59757,0,52
60,2013.08.26,1.72434,1.72851,1.71994,1.7267,45214,0,52
61,2013.08.27,1.72669,1.7397,1.72597,1.73124,63439,0,52
62,2013.08.28,1.73125,1.74503,1.72963,1.73566,69452,0,52
63,2013.08.29,1.73565,1.74051,1.72867,1.73723,60051,0,52
64,2013.08.30,1.73722,1.74175,1.73231,1.73973,56321,0,52
65,2013.09.02,1.73816,1.73816,1.72452,1.72764,57679,0,52
66,2013.09.03,1.72765,1.73267,1.71231,1.71749,66052,0,52
67,2013.09.04,1.71752,1.72126,1.69954,1.70463,61812,0,52
68,2013.09.05,1.70464,1.71439,1.69945,1.70715,62556,0,52
69,2013.09.06,1.70716,1.71037,1.69552,1.70026,51981,0,52
70,2013.09.09,1.69872,1.70605,1.69833,1.7008,49931,0,52
71,2013.09.10,1.70082,1.70088,1.68764,1.69012,56871,0,52
72,2013.09.11,1.69011,1.70098,1.68786,1.69638,58218,0,52
73,2013.09.12,1.69637,1.71357,1.69146,1.70583,60248,0,52
74,2013.09.13,1.70579,1.71802,1.70386,1.71628,52335,0,52
75,2013.09.16,1.70668,1.71144,1.69634,1.70487,52112,0,52
76,2013.09.17,1.70488,1.71127,1.69765,1.69976,50760,0,52
77,2013.09.18,1.69975,1.70909,1.69351,1.69764,62228,0,52
78,2013.09.19,1.69762,1.7005,1.68716,1.69811,63907,0,52
79,2013.09.20,1.69812,1.70523,1.6952,1.7029,50511,0,44
80,2013.09.23,1.70396,1.70681,1.69567,1.70233,53504,0,44
81,2013.09.24,1.70239,1.706,1.69823,1.7042,54237,0,44
82,2013.09.25,1.70419,1.71794,1.70284,1.71651,55083,0,44
83,2013.09.26,1.7165,1.71866,1.70662,1.71219,52281,0,44
84,2013.09.27,1.71229,1.7329,1.71041,1.7313,53491,0,44
85,2013.09.30,1.7385,1.74092,1.72645,1.73748,60274,0,44
86,2013.10.01,1.7375,1.74174,1.72041,1.72258,65681,0,44
87,2013.10.02,1.72259,1.73859,1.71862,1.72885,59815,0,44
88,2013.10.03,1.72884,1.73226,1.71739,1.71819,59079,0,44
89,2013.10.04,1.71818,1.71853,1.69589,1.69589,54194,0,44
90,2013.10.07,1.69914,1.7108,1.69731,1.7072,50450,0,52
91,2013.10.08,1.70727,1.70786,1.6953,1.70397,59506,0,52
92,2013.10.09,1.70396,1.70733,1.68343,1.68805,63900,0,52
93,2013.10.10,1.68806,1.69523,1.68446,1.69041,60754,0,52
94,2013.10.11,1.69042,1.69067,1.68086,1.68346,51368,0,52
95,2013.10.14,1.69191,1.69212,1.67985,1.68161,45460,0,52
96,2013.10.15,1.68162,1.68353,1.67078,1.68157,60756,0,52
97,2013.10.16,1.68159,1.68406,1.66623,1.67006,63630,0,52
98,2013.10.17,1.67004,1.68005,1.66894,1.67908,69121,0,52
99,2013.10.18,1.67909,1.68061,1.66958,1.66975,52213,0,52
100,2013.10.21,1.67188,1.67554,1.66948,1.67189,45639,0,52
101,2013.10.22,1.67187,1.67364,1.66555,1.67239,50083,0,52
102,2013.10.23,1.67237,1.68281,1.66416,1.67828,67092,0,52
103,2013.10.24,1.6783,1.68858,1.67531,1.68365,63975,0,52
104,2013.10.25,1.68362,1.69301,1.68298,1.68535,58162,0,52
105,2013.10.28,1.68453,1.6926,1.68257,1.69076,52661,0,52
106,2013.10.29,1.69079,1.6942,1.68528,1.69255,68357,0,52
107,2013.10.30,1.69254,1.69537,1.68633,1.69236,63579,0,52
108,2013.10.31,1.69234,1.69796,1.68214,1.69495,70181,0,52
109,2013.11.01,1.69493,1.69643,1.68289,1.68626,59501,0,52
110,2013.11.04,1.68128,1.6824,1.67595,1.67876,52737,0,52
111,2013.11.05,1.67875,1.69345,1.67763,1.6888,61822,0,52
112,2013.11.06,1.68879,1.69192,1.68627,1.68803,55697,0,52
113,2013.11.07,1.68802,1.7041,1.68651,1.70103,69667,0,52
114,2013.11.08,1.70102,1.70964,1.69636,1.70563,61088,0,52
115,2013.11.11,1.70727,1.71041,1.70458,1.70677,48706,0,52
116,2013.11.12,1.70675,1.7162,1.69919,1.70777,60776,0,52
117,2013.11.13,1.70776,1.72097,1.70624,1.7131,63239,0,52
118,2013.11.14,1.71311,1.72983,1.70979,1.72438,63058,0,52
119,2013.11.15,1.72437,1.72514,1.71728,1.71954,47200,0,52
120,2013.11.18,1.71931,1.72044,1.71088,1.71956,50657,0,52
121,2013.11.19,1.71955,1.72191,1.7053,1.70865,58720,0,52
122,2013.11.20,1.70864,1.72747,1.70804,1.72504,65857,0,52
123,2013.11.21,1.72505,1.75599,1.72419,1.75282,70214,0,52
124,2013.11.22,1.75283,1.7723,1.75079,1.76812,56914,0,52
125,2013.11.25,1.77062,1.77743,1.75765,1.75795,54788,0,52
126,2013.11.26,1.75794,1.77891,1.75626,1.77685,57486,0,52
127,2013.11.27,1.77686,1.7979,1.77452,1.79227,58878,0,52
128,2013.11.28,1.79224,1.80252,1.78211,1.79924,54677,0,52
129,2013.11.29,1.79923,1.80567,1.79002,1.79618,56458,0,52
130,2013.12.02,1.79512,1.801,1.78961,1.79423,60453,0,52
131,2013.12.03,1.79422,1.80585,1.79152,1.79424,61127,0,52
132,2013.12.04,1.79423,1.81896,1.7926,1.81301,72496,0,52
133,2013.12.05,1.81302,1.8161,1.79782,1.80099,69126,0,52
134,2013.12.06,1.80103,1.8131,1.79426,1.79472,61636,0,52
135,2013.12.09,1.79293,1.80876,1.78898,1.8065,55719,0,52
136,2013.12.10,1.80651,1.81124,1.79323,1.79901,57095,0,52
137,2013.12.11,1.79903,1.81202,1.79501,1.80981,59870,0,52
138,2013.12.12,1.8098,1.83386,1.80287,1.83074,68721,0,52
139,2013.12.13,1.83075,1.83173,1.816,1.81755,57102,0,52
140,2013.12.16,1.82043,1.82905,1.81717,1.82255,56363,0,52
141,2013.12.17,1.82253,1.82919,1.81921,1.82416,61300,0,52
142,2013.12.18,1.82416,1.85466,1.82249,1.85203,73055,0,52
143,2013.12.19,1.85201,1.85509,1.8445,1.84643,63221,0,52
144,2013.12.20,1.84639,1.84711,1.82685,1.8295,59278,0,52
145,2013.12.23,1.82984,1.83358,1.82683,1.83016,49701,0,52
146,2013.12.24,1.83017,1.83562,1.82923,1.83463,34509,0,52
147,2013.12.26,1.84344,1.85131,1.83987,1.84681,31071,0,52
148,2013.12.27,1.84682,1.86032,1.84484,1.85751,57160,0,52
149,2013.12.30,1.861,1.8645,1.84789,1.84811,56132,0,52
150,2013.12.31,1.84812,1.85631,1.84146,1.85598,41588,0,52
151,2014.01.02,1.86067,1.86941,1.83747,1.84656,62152,0,52
152,2014.01.03,1.84657,1.85019,1.82273,1.83444,68029,0,52
153,2014.01.06,1.83013,1.83797,1.82253,1.82988,63973,0,52
154,2014.01.07,1.82989,1.84246,1.82976,1.83862,63189,0,52
155,2014.01.08,1.83872,1.85127,1.83532,1.8496,65550,0,52
156,2014.01.09,1.84956,1.85878,1.84533,1.85177,64456,0,52
157,2014.01.10,1.85178,1.85557,1.82973,1.8313,60008,0,52
158,2014.01.13,1.83001,1.83392,1.80137,1.81094,64993,0,8
159,2014.01.14,1.81095,1.8358,1.80951,1.83352,63171,0,52
160,2014.01.15,1.8335,1.84623,1.83041,1.837,63578,0,52
161,2014.01.16,1.83703,1.86099,1.83703,1.85295,67991,0,52
162,2014.01.17,1.85294,1.87488,1.85022,1.86919,56078,0,52
163,2014.01.20,1.87084,1.87415,1.86096,1.86525,46377,0,52
164,2014.01.21,1.86526,1.87354,1.85844,1.87117,58326,0,52
165,2014.01.22,1.87116,1.87576,1.85123,1.8722,62999,0,52
166,2014.01.23,1.87221,1.90279,1.872,1.89862,77181,0,52
167,2014.01.24,1.89861,1.91831,1.89139,1.89677,76585,0,52
168,2014.01.27,1.89641,1.90086,1.88704,1.89779,69807,0,52
169,2014.01.28,1.8978,1.89786,1.87775,1.88542,68663,0,52
170,2014.01.29,1.88544,1.89759,1.87784,1.89256,67401,0,52
171,2014.01.30,1.89258,1.90002,1.87325,1.87509,71505,0,52
172,2014.01.31,1.87508,1.89356,1.86882,1.87635,71334,0,52
173,2014.02.03,1.8771,1.87937,1.85219,1.86379,71831,0,52
174,2014.02.04,1.86377,1.86731,1.8238,1.83194,76643,0,52
175,2014.02.05,1.83198,1.83909,1.8198,1.82825,69117,0,52
176,2014.02.06,1.82826,1.82881,1.81269,1.82369,63342,0,52
177,2014.02.07,1.82367,1.83309,1.81878,1.83101,60809,0,52
178,2014.02.10,1.83402,1.84162,1.83136,1.83352,49257,0,52
179,2014.02.11,1.83351,1.83355,1.81532,1.82323,65075,0,52
180,2014.02.12,1.82327,1.84382,1.81165,1.84035,65131,0,52
181,2014.02.13,1.84034,1.86065,1.83864,1.8539,65181,0,52
182,2014.02.14,1.85389,1.85561,1.84522,1.85278,56888,0,52
183,2014.02.17,1.8502,1.85862,1.84762,1.84946,52133,0,52
184,2014.02.18,1.84945,1.85369,1.8408,1.84969,65420,0,52
185,2014.02.19,1.84973,1.85515,1.84229,1.85372,63466,0,52
186,2014.02.20,1.85375,1.86517,1.84526,1.84893,67124,0,52
187,2014.02.21,1.84892,1.8651,1.84485,1.84974,58525,0,52
188,2014.02.24,1.85215,1.86027,1.83935,1.84289,61688,0,52
189,2014.02.25,1.84288,1.85295,1.84119,1.85012,61242,0,52
190,2014.02.26,1.85011,1.86048,1.84773,1.8591,64417,0,52
191,2014.02.27,1.85906,1.86905,1.85818,1.86241,67327,0,52
192,2014.02.28,1.8625,1.87792,1.85628,1.87392,66215,0,52
193,2014.03.03,1.87927,1.88221,1.86376,1.86695,63651,0,52
194,2014.03.04,1.86693,1.86799,1.85625,1.86001,61289,0,52
195,2014.03.05,1.86002,1.86428,1.85263,1.86143,58769,0,52
196,2014.03.06,1.86142,1.86199,1.83726,1.83843,67619,0,52
197,2014.03.07,1.83844,1.84619,1.83427,1.84161,54780,0,52
198,2014.03.10,1.84707,1.8546,1.83886,1.84385,53564,0,52
199,2014.03.11,1.84387,1.855,1.83672,1.85364,59048,0,52
200,2014.03.12,1.85365,1.85978,1.84653,1.84661,64413,0,52
201,2014.03.13,1.8466,1.84716,1.83024,1.8407,74205,0,52
202,2014.03.14,1.84069,1.84629,1.8356,1.84281,61541,0,52
203,2014.03.17,1.84258,1.84495,1.82717,1.83135,51390,0,52
204,2014.03.18,1.83132,1.83598,1.81192,1.81715,59765,0,52
205,2014.03.19,1.81714,1.83232,1.81643,1.83051,64867,0,52
206,2014.03.20,1.83052,1.83663,1.82318,1.82617,63244,0,52
207,2014.03.21,1.82612,1.82617,1.8126,1.81434,52085,0,52
208,2014.03.24,1.81347,1.82109,1.80485,1.80713,59398,0,52
209,2014.03.25,1.80709,1.80776,1.80135,1.80409,63196,0,52
210,2014.03.26,1.80408,1.80583,1.78924,1.7973,65819,0,52
211,2014.03.27,1.79731,1.80204,1.79125,1.79129,63739,0,52
212,2014.03.28,1.79127,1.80074,1.78714,1.79855,53478,0,52
213,2014.03.31,1.79851,1.80452,1.79584,1.79681,61621,0,52
214,2014.04.01,1.79677,1.80309,1.79068,1.79926,57988,0,52
215,2014.04.02,1.79923,1.80233,1.79595,1.79769,56420,0,52
216,2014.04.03,1.7977,1.80713,1.79431,1.79764,62827,0,52
217,2014.04.04,1.79765,1.79783,1.78056,1.78253,55984,0,52
218,2014.04.07,1.78412,1.79521,1.78268,1.79238,50332,0,52
219,2014.04.08,1.79236,1.7949,1.78274,1.79074,62416,0,52
220,2014.04.09,1.79071,1.79275,1.783,1.79036,58453,0,52
221,2014.04.10,1.79035,1.7923,1.7734,1.78228,62948,0,52
222,2014.04.11,1.78227,1.79049,1.77689,1.77987,56026,0,52
223,2014.04.14,1.78302,1.78377,1.77362,1.77563,52814,0,52
224,2014.04.15,1.7756,1.79142,1.77381,1.78796,58298,0,52
225,2014.04.16,1.7879,1.79903,1.78322,1.79309,59162,0,52
226,2014.04.17,1.79308,1.8017,1.79131,1.79899,50926,0,52
227,2014.04.18,1.79902,1.80065,1.79674,1.7982,29409,0,52
228,2014.04.21,1.79793,1.80263,1.7974,1.79854,32084,0,52
229,2014.04.22,1.79855,1.79879,1.79293,1.79636,50550,0,52
230,2014.04.23,1.79637,1.81406,1.79389,1.80616,55590,0,52
231,2014.04.24,1.80619,1.8153,1.80441,1.81309,52815,0,52
232,2014.04.25,1.81311,1.81534,1.80777,1.811,43908,0,52
233,2014.04.28,1.8118,1.81791,1.80481,1.81587,55843,0,52
234,2014.04.29,1.81586,1.82183,1.81254,1.81488,55795,0,52
235,2014.04.30,1.81487,1.82242,1.80796,1.81758,62319,0,52
236,2014.05.01,1.81756,1.8241,1.81263,1.82131,49794,0,52
237,2014.05.02,1.82132,1.82942,1.81779,1.81779,54204,0,52
238,2014.05.05,1.81854,1.82395,1.81664,1.81761,44839,0,52
239,2014.05.06,1.8176,1.82196,1.81241,1.81559,58552,0,52
240,2014.05.07,1.8156,1.81979,1.81427,1.81775,53106,0,52
241,2014.05.08,1.81774,1.81834,1.80257,1.80659,61075,0,52
242,2014.05.09,1.80661,1.8098,1.79596,1.79892,49998,0,52
243,2014.05.12,1.80108,1.8035,1.79887,1.80156,43518,0,52
244,2014.05.13,1.80152,1.80735,1.79552,1.79718,53896,0,52
245,2014.05.14,1.79713,1.79799,1.78274,1.78771,55875,0,52
246,2014.05.15,1.7877,1.80097,1.78365,1.79383,57267,0,52
247,2014.05.16,1.79381,1.79937,1.79253,1.79439,44443,0,52
248,2014.05.19,1.7962,1.80332,1.7952,1.8018,50132,0,52
249,2014.05.20,1.80182,1.82221,1.8007,1.82202,55223,0,52
250,2014.05.21,1.82201,1.83308,1.822,1.82739,49370,0,52
251,2014.05.22,1.8274,1.83188,1.8206,1.82736,41214,0,52
252,2014.05.23,1.82734,1.82922,1.81979,1.82282,34576,0,52
253,2014.05.26,1.82214,1.82414,1.82043,1.82125,24424,0,52
254,2014.05.27,1.82121,1.82377,1.81404,1.81489,39629,0,52
255,2014.05.28,1.81484,1.81683,1.80773,1.81007,42650,0,52
256,2014.05.29,1.81008,1.81435,1.79514,1.79642,43165,0,52
257,2014.05.30,1.79634,1.8042,1.79351,1.79898,39609,0,52
258,2014.06.02,1.79984,1.81391,1.79911,1.8114,40682,0,52
259,2014.06.03,1.81144,1.81379,1.80445,1.80715,44245,0,52
260,2014.06.04,1.80714,1.80828,1.79807,1.80359,41636,0,52
261,2014.06.05,1.80356,1.80755,1.79778,1.80086,50828,0,52
262,2014.06.06,1.80083,1.80302,1.79616,1.79928,39286,0,52
263,2014.06.09,1.79961,1.79996,1.79457,1.79623,29846,0,52
264,2014.06.10,1.79622,1.79833,1.7865,1.78698,38932,0,52
265,2014.06.11,1.78702,1.79002,1.78337,1.78969,40143,0,52
266,2014.06.12,1.7897,1.79689,1.78194,1.79623,47647,0,52
267,2014.06.13,1.79624,1.80812,1.79559,1.80396,45676,0,52
268,2014.06.16,1.8059,1.81128,1.80442,1.80622,36805,0,52
269,2014.06.17,1.8062,1.8178,1.80597,1.8159,41683,0,52
270,2014.06.18,1.81584,1.82028,1.80451,1.80721,45677,0,52
271,2014.06.19,1.80722,1.81403,1.80301,1.81238,46419,0,52
272,2014.06.20,1.81241,1.81567,1.81025,1.81106,38722,0,52
273,2014.06.23,1.81369,1.81375,1.80123,1.80644,36361,0,52
274,2014.06.24,1.80645,1.81309,1.80458,1.81284,41028,0,52
275,2014.06.25,1.81279,1.81458,1.80454,1.80617,39812,0,52
276,2014.06.26,1.8062,1.81058,1.80378,1.80799,41535,0,52
277,2014.06.27,1.80798,1.80948,1.80426,1.80555,39053,0,52
278,2014.06.30,1.80849,1.81597,1.80589,1.81311,44482,0,52
279,2014.07.01,1.8131,1.8166,1.80482,1.80614,45853,0,52
280,2014.07.02,1.80615,1.81935,1.80535,1.8175,45677,0,52
281,2014.07.03,1.81753,1.83701,1.8175,1.83464,50697,0,52
282,2014.07.04,1.83465,1.83572,1.83084,1.83164,39806,0,52
283,2014.07.07,1.83294,1.83427,1.82569,1.82793,40874,0,52
284,2014.07.08,1.82794,1.82821,1.81734,1.82108,42457,0,52
285,2014.07.09,1.82106,1.82425,1.81782,1.82218,42371,0,52
286,2014.07.10,1.82216,1.82865,1.81493,1.82324,45938,0,52
287,2014.07.11,1.82326,1.82567,1.81813,1.82289,40710,0,52
288,2014.07.14,1.8238,1.8246,1.81679,1.81847,39291,0,52
289,2014.07.15,1.81863,1.83426,1.81683,1.82859,51854,0,52
290,2014.07.16,1.8286,1.83612,1.82823,1.82962,46838,0,52
291,2014.07.17,1.82963,1.83182,1.8205,1.82955,50151,0,52
292,2014.07.18,1.82957,1.83042,1.81468,1.81813,46100,0,52
293,2014.07.21,1.81816,1.82242,1.81772,1.82228,41062,0,52
294,2014.07.22,1.82232,1.82337,1.8113,1.81681,47190,0,52
295,2014.07.23,1.81677,1.8186,1.80034,1.80463,47594,0,52
296,2014.07.24,1.8046,1.80596,1.79791,1.80315,46534,0,52
297,2014.07.25,1.8032,1.80701,1.8022,1.80623,42313,0,52
298,2014.07.28,1.80571,1.80912,1.80392,1.80526,39809,0,52
299,2014.07.29,1.80527,1.80812,1.80268,1.80509,48043,0,52
300,2014.07.30,1.8051,1.81559,1.80475,1.81324,54938,0,52
301,2014.07.31,1.81327,1.81729,1.8121,1.81607,50517,0,52
302,2014.08.01,1.81606,1.81837,1.8049,1.8049,55453,0,52
303,2014.08.04,1.80655,1.8075,1.80302,1.80641,41324,0,52
304,2014.08.05,1.80638,1.81521,1.80392,1.81422,48921,0,52
305,2014.08.06,1.81419,1.81556,1.7977,1.80211,48903,0,52
306,2014.08.07,1.80212,1.81895,1.80133,1.81552,53326,0,52
307,2014.08.08,1.8156,1.81879,1.80713,1.80713,53004,0,52
308,2014.08.11,1.8084,1.81262,1.80667,1.81152,38657,0,52
309,2014.08.12,1.81161,1.81429,1.80862,1.81329,44669,0,52
310,2014.08.13,1.81327,1.81347,1.7924,1.79333,50613,0,52
311,2014.08.14,1.7933,1.79588,1.78913,1.79018,43781,0,52
312,2014.08.15,1.79014,1.79443,1.78743,1.79028,42552,0,52
313,2014.08.18,1.79368,1.79658,1.79135,1.79336,36907,0,52
314,2014.08.19,1.7934,1.79416,1.78022,1.78676,43798,0,52
315,2014.08.20,1.78665,1.79421,1.78329,1.78696,49769,0,52
316,2014.08.21,1.78702,1.79399,1.78134,1.78139,45772,0,52
317,2014.08.22,1.78141,1.7825,1.77745,1.7779,45585,0,52
318,2014.08.25,1.77925,1.78474,1.77638,1.78364,40826,0,52
319,2014.08.26,1.78363,1.78637,1.77575,1.77628,48549,0,52
320,2014.08.27,1.77631,1.7778,1.77288,1.77463,49469,0,52
321,2014.08.28,1.77466,1.77625,1.76969,1.77203,49498,0,52
322,2014.08.29,1.77202,1.77812,1.77172,1.77679,44976,0,52
323,2014.09.01,1.77698,1.78064,1.77581,1.77942,41608,0,52
324,2014.09.02,1.77938,1.78587,1.77419,1.77422,53430,0,52
325,2014.09.03,1.77423,1.77686,1.75903,1.76147,53071,0,52
326,2014.09.04,1.76152,1.76312,1.7443,1.74675,54850,0,52
327,2014.09.05,1.74678,1.74724,1.73557,1.73995,54150,0,52
328,2014.09.08,1.73065,1.73838,1.7212,1.73426,66445,0,52
329,2014.09.09,1.73428,1.75117,1.73323,1.74877,76358,0,52
330,2014.09.10,1.74879,1.77224,1.74866,1.76866,83639,0,52
331,2014.09.11,1.76864,1.78743,1.75758,1.78505,85997,0,52
332,2014.09.12,1.78504,1.79954,1.78466,1.79913,71697,0,52
333,2014.09.15,1.80475,1.80764,1.79506,1.79681,40272,0,52
334,2014.09.16,1.79684,1.80194,1.78546,1.79019,45896,0,52
335,2014.09.17,1.79017,1.81766,1.78949,1.81696,51482,0,52
336,2014.09.18,1.81702,1.83205,1.81229,1.82882,75962,0,52
337,2014.09.19,1.82883,1.84717,1.81841,1.82404,95014,0,52
338,2014.09.22,1.82449,1.84513,1.82391,1.84276,72187,0,52
339,2014.09.23,1.8428,1.85504,1.83485,1.85116,76301,0,52
340,2014.09.24,1.85121,1.85365,1.83756,1.83982,66681,0,52
341,2014.09.25,1.83985,1.85782,1.83865,1.85464,82584,0,52
342,2014.09.26,1.85466,1.86276,1.84966,1.85239,68082,0,52
343,2014.09.29,1.85501,1.86734,1.85487,1.86247,77674,0,52
344,2014.09.30,1.86242,1.86619,1.8508,1.85354,80396,0,52
345,2014.10.01,1.85358,1.86817,1.85117,1.85252,83732,0,52
346,2014.10.02,1.85257,1.85309,1.83026,1.83508,91881,0,52
347,2014.10.03,1.8351,1.84559,1.82999,1.84051,71273,0,52
348,2014.10.06,1.84343,1.84348,1.8283,1.83449,65642,0,52
349,2014.10.07,1.83451,1.83742,1.82232,1.8274,80364,0,52
350,2014.10.08,1.82743,1.83713,1.82289,1.82834,99781,0,52
351,2014.10.09,1.82835,1.83945,1.81956,1.83897,96866,0,52
352,2014.10.10,1.83893,1.85077,1.83562,1.84997,81029,0,52
353,2014.10.13,1.85824,1.85883,1.83116,1.83512,74550,0,52
354,2014.10.14,1.83514,1.83822,1.82007,1.82403,79685,0,52
355,2014.10.15,1.82398,1.82974,1.81055,1.81787,105989,0,52
356,2014.10.16,1.81787,1.84038,1.81462,1.83662,98994,0,52
357,2014.10.17,1.83659,1.84044,1.82916,1.83955,74969,0,52
358,2014.10.20,1.83824,1.84102,1.8327,1.83837,62091,0,52
359,2014.10.21,1.83838,1.84357,1.83045,1.83788,77263,0,52
360,2014.10.22,1.83787,1.8414,1.82176,1.82953,80974,0,43
361,2014.10.23,1.82955,1.83309,1.81833,1.83012,90551,0,41
362,2014.10.24,1.83021,1.8381,1.82035,1.82924,61913,0,53
363,2014.10.27,1.827,1.8343,1.82449,1.83066,57701,0,53
364,2014.10.28,1.83062,1.83154,1.81997,1.82132,63226,0,53
365,2014.10.29,1.82127,1.82558,1.80802,1.82454,70580,0,52
366,2014.10.30,1.82474,1.82487,1.80799,1.81177,73371,0,52
367,2014.10.31,1.81179,1.82109,1.80937,1.81624,82194,0,52
368,2014.11.03,1.8245,1.8403,1.82254,1.83796,83846,0,52
369,2014.11.04,1.83795,1.84601,1.82641,1.82962,93397,0,52
370,2014.11.05,1.82959,1.86374,1.82789,1.86039,102698,0,52
371,2014.11.06,1.8604,1.86482,1.84638,1.84965,114661,0,52
372,2014.11.07,1.84964,1.85246,1.83328,1.83592,109542,0,44
373,2014.11.10,1.83702,1.84046,1.83129,1.83734,94064,0,52
374,2014.11.11,1.83733,1.8437,1.82799,1.82914,104323,0,52
375,2014.11.12,1.82913,1.83508,1.808,1.81007,112904,0,52
376,2014.11.13,1.81003,1.817,1.79765,1.8031,95674,0,52
377,2014.11.14,1.80309,1.80585,1.78739,1.7885,96958,0,44
378,2014.11.17,1.78948,1.79739,1.78595,1.79546,99647,0,52
379,2014.11.18,1.79545,1.80095,1.78745,1.79396,89562,0,52
380,2014.11.19,1.79395,1.82345,1.79367,1.82104,106677,0,52
381,2014.11.20,1.82105,1.82666,1.81683,1.81977,111676,0,52
382,2014.11.21,1.81979,1.82003,1.79692,1.80376,108439,0,52
383,2014.11.24,1.80201,1.82628,1.79909,1.82462,91747,0,52
384,2014.11.25,1.82463,1.84453,1.82074,1.83637,109968,0,52
385,2014.11.26,1.83644,1.85632,1.83385,1.85013,106622,0,44
