<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.21	0.61017	0.61096	0.60867	0.60906	32895	0	1
2024.05.22	0.60817	0.61516	0.60817	0.60957	41144	0	2
2024.05.23	0.60946	0.61330	0.60832	0.60977	44718	0	2
2024.05.24	0.60950	0.61254	0.60855	0.61199	34792	0	1
2024.05.27	0.61120	0.61530	0.61073	0.61454	19922	0	2
2024.05.28	0.61460	0.61693	0.61366	0.61398	35024	0	2
2024.05.29	0.61306	0.61470	0.61106	0.61137	41816	0	2
2024.05.30	0.61089	0.61305	0.60880	0.61130	46540	0	1
2024.05.31	0.61115	0.61648	0.61081	0.61424	54100	0	2
2024.06.03	0.61251	0.61925	0.61251	0.61913	56352	0	1
2024.06.04	0.61849	0.61974	0.61548	0.61755	61074	0	2
2024.06.05	0.61762	0.61974	0.61697	0.61907	52454	0	2
2024.06.06	0.61887	0.62142	0.61727	0.61941	45436	0	2
2024.06.07	0.61928	0.62027	0.61010	0.61011	55710	0	2
2024.06.10	0.60997	0.61282	0.60985	0.61268	46060	0	1
2024.06.11	0.61252	0.61492	0.61151	0.61428	45945	0	1
2024.06.12	0.61331	0.62211	0.61329	0.61845	62144	0	2
2024.06.13	0.61769	0.61978	0.61592	0.61670	48997	0	2
2024.06.14	0.61674	0.61700	0.61151	0.61403	59603	0	2
2024.06.17	0.61280	0.61404	0.61037	0.61306	46547	0	2
2024.06.18	0.61276	0.61474	0.60961	0.61431	56776	0	2
2024.06.19	0.61412	0.61454	0.61273	0.61308	31145	0	2
2024.06.20	0.61300	0.61470	0.61107	0.61172	50926	0	2
2024.06.21	0.61170	0.61335	0.61082	0.61174	47218	0	3
2024.06.24	0.61049	0.61395	0.61037	0.61236	44377	0	2
2024.06.25	0.61222	0.61297	0.61069	0.61200	42983	0	2
2024.06.26	0.61167	0.61268	0.60732	0.60812	48441	0	3
2024.06.27	0.60679	0.61085	0.60652	0.60816	57599	0	2
2024.06.28	0.60826	0.61048	0.60573	0.60909	71323	0	2
2024.07.01	0.60936	0.61072	0.60648	0.60751	62766	0	2
2024.07.02	0.60642	0.60825	0.60474	0.60777	57905	0	2
2024.07.03	0.60752	0.61288	0.60694	0.61011	57286	0	2
2024.07.04	0.61009	0.61226	0.60995	0.61139	30856	0	2
2024.07.05	0.61161	0.61488	0.61045	0.61448	68751	0	2
2024.07.08	0.61319	0.61535	0.61231	0.61246	45794	0	2
2024.07.09	0.61191	0.61327	0.61119	0.61247	44690	0	2
2024.07.10	0.61170	0.61317	0.60648	0.60812	46609	0	2
2024.07.11	0.60815	0.61347	0.60785	0.60946	74134	0	2
2024.07.12	0.60897	0.61260	0.60761	0.61181	70228	0	2
2024.07.15	0.61060	0.61104	0.60726	0.60733	58453	0	2
2024.07.16	0.60722	0.60766	0.60359	0.60494	52349	0	2
2024.07.17	0.60403	0.60973	0.60343	0.60824	68175	0	2
2024.07.18	0.60763	0.60827	0.60433	0.60444	62991	0	2
2024.07.19	0.60428	0.60484	0.60054	0.60083	56067	0	2
2024.07.22	0.60087	0.60277	0.59715	0.59782	53929	0	2
2024.07.23	0.59724	0.59804	0.59505	0.59555	47215	0	2
2024.07.24	0.59516	0.59567	0.59134	0.59293	58330	0	2
2024.07.25	0.59242	0.59316	0.58797	0.58857	82103	0	2
2024.07.26	0.58808	0.59055	0.58803	0.58873	50411	0	2
2024.07.29	0.58870	0.59004	0.58576	0.58755	46185	0	2
2024.07.30	0.58661	0.59054	0.58635	0.59025	49097	0	2
2024.07.31	0.59012	0.59616	0.58877	0.59494	91483	0	2
2024.08.01	0.59443	0.59830	0.59376	0.59483	85822	0	2
2024.08.02	0.59423	0.59845	0.59303	0.59570	105139	0	2
2024.08.05	0.59399	0.59713	0.58496	0.59391	207302	0	2
2024.08.06	0.59299	0.59799	0.59129	0.59526	125503	0	2
2024.08.07	0.59462	0.60250	0.59421	0.59941	96152	0	2
2024.08.08	0.59835	0.60144	0.59769	0.60129	97144	0	2
2024.08.09	0.60015	0.60348	0.59941	0.59986	74099	0	2
2024.08.12	0.59972	0.60326	0.59890	0.60226	53941	0	2
2024.08.13	0.60132	0.60815	0.60129	0.60651	69623	0	2
2024.08.14	0.60643	0.60835	0.59947	0.59976	79605	0	2
2024.08.15	0.59979	0.60146	0.59742	0.59835	68152	0	2
2024.08.16	0.59839	0.60554	0.59783	0.60532	49811	0	2
2024.08.19	0.60429	0.61165	0.60412	0.61097	60499	0	2
2024.08.20	0.61100	0.61571	0.61043	0.61456	70049	0	2
2024.08.21	0.61434	0.61781	0.61323	0.61503	69187	0	2
2024.08.22	0.61509	0.61696	0.61276	0.61360	53559	0	2
2024.08.23	0.61325	0.62363	0.61282	0.62319	62293	0	2
2024.08.26	0.62229	0.62325	0.61881	0.61961	47305	0	2
2024.08.27	0.61962	0.62547	0.61930	0.62511	49254	0	2
2024.08.28	0.62386	0.62531	0.62239	0.62434	57976	0	2
2024.08.29	0.62355	0.62989	0.62355	0.62568	65521	0	2
2024.08.30	0.62568	0.62742	0.62297	0.62486	58076	0	2
2024.09.02	0.62324	0.62531	0.62207	0.62301	27162	0	2
2024.09.03	0.62261	0.62354	0.61797	0.61862	61205	0	2
2024.09.04	0.61825	0.62166	0.61687	0.61982	60093	0	2
2024.09.05	0.61890	0.62262	0.61779	0.62229	54993	0	2
2024.09.06	0.62148	0.62541	0.61556	0.61735	90597	0	2
2024.09.09	0.61723	0.61860	0.61243	0.61442	50677	0	2
2024.09.10	0.61392	0.61651	0.61313	0.61493	49743	0	2
2024.09.11	0.61425	0.61570	0.61061	0.61359	84207	0	2
2024.09.12	0.61265	0.61844	0.61236	0.61819	71141	0	2
2024.09.13	0.61708	0.61936	0.61519	0.61575	51430	0	2
2024.09.16	0.61543	0.62016	0.61540	0.62012	48241	0	2
