<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.01	00:00:00	97.434	97.828	97.328	97.817	9516	0	24
2024.03.01	04:00:00	97.819	97.936	97.780	97.916	9988	0	24
2024.03.01	08:00:00	97.916	97.979	97.757	97.906	12469	0	24
2024.03.01	12:00:00	97.903	97.929	97.729	97.878	13764	0	24
2024.03.01	16:00:00	97.880	98.074	97.772	98.041	16459	0	24
2024.03.01	20:00:00	98.041	98.048	97.851	97.885	9834	0	24
2024.03.04	00:00:00	97.830	98.007	97.817	97.914	11688	0	22
2024.03.04	04:00:00	97.914	98.027	97.863	97.938	11146	0	22
2024.03.04	08:00:00	97.939	98.118	97.905	97.998	15494	0	22
2024.03.04	12:00:00	97.999	98.126	97.990	98.042	15013	0	22
2024.03.04	16:00:00	98.042	98.135	97.938	98.052	12941	0	23
2024.03.04	20:00:00	98.051	98.055	97.893	97.930	7134	0	7
2024.03.05	00:00:00	97.962	98.014	97.815	97.920	8315	0	24
2024.03.05	04:00:00	97.921	97.958	97.657	97.660	9322	0	24
2024.03.05	08:00:00	97.660	97.709	97.423	97.553	11153	0	23
2024.03.05	12:00:00	97.551	97.701	97.442	97.462	10654	0	21
2024.03.05	16:00:00	97.463	97.807	97.404	97.704	16040	0	24
2024.03.05	20:00:00	97.705	97.728	97.415	97.440	11137	0	9
2024.03.06	00:00:00	97.514	97.589	97.369	97.482	8955	0	24
2024.03.06	04:00:00	97.482	97.715	97.460	97.687	9172	0	24
2024.03.06	08:00:00	97.683	97.713	97.383	97.621	13257	0	23
2024.03.06	12:00:00	97.622	97.757	97.534	97.682	13288	0	20
2024.03.06	16:00:00	97.684	98.201	97.668	98.125	16546	0	23
2024.03.06	20:00:00	98.124	98.170	97.975	97.988	11182	0	9
2024.03.07	00:00:00	97.969	98.041	97.601	97.623	10478	0	18
2024.03.07	04:00:00	97.619	97.849	97.610	97.728	12843	0	23
2024.03.07	08:00:00	97.722	97.760	97.422	97.610	14355	0	23
2024.03.07	12:00:00	97.610	97.696	97.555	97.652	14157	0	23
2024.03.07	16:00:00	97.651	98.064	97.630	97.989	16492	0	23
2024.03.07	20:00:00	97.989	98.048	97.906	97.945	10018	0	8
2024.03.08	00:00:00	97.913	98.020	97.783	97.940	8731	0	24
2024.03.08	04:00:00	97.940	98.043	97.870	98.030	9566	0	24
2024.03.08	08:00:00	98.031	98.142	97.568	97.746	12978	0	19
2024.03.08	12:00:00	97.747	97.830	97.555	97.636	12821	0	24
2024.03.08	16:00:00	97.635	97.717	97.366	97.369	17702	0	24
2024.03.08	20:00:00	97.369	97.458	97.260	97.390	10678	0	24
2024.03.11	00:00:00	97.270	97.439	97.150	97.168	7898	0	9
2024.03.11	04:00:00	97.168	97.250	97.055	97.103	10574	0	24
2024.03.11	08:00:00	97.101	97.250	96.899	96.969	11891	0	24
2024.03.11	12:00:00	96.969	97.056	96.886	96.899	11906	0	23
2024.03.11	16:00:00	96.902	97.145	96.892	97.069	13729	0	24
2024.03.11	20:00:00	97.075	97.195	96.949	97.154	8654	0	24
2024.03.12	00:00:00	97.154	97.175	96.860	97.142	7212	0	24
2024.03.12	04:00:00	97.141	97.541	97.099	97.478	10417	0	24
2024.03.12	08:00:00	97.478	97.596	97.320	97.449	11988	0	24
2024.03.12	12:00:00	97.450	97.687	97.411	97.611	13291	0	7
2024.03.12	16:00:00	97.613	97.674	97.357	97.436	17677	0	24
2024.03.12	20:00:00	97.438	97.567	97.377	97.515	12069	0	10
2024.03.13	00:00:00	97.442	97.548	97.313	97.316	8552	0	15
2024.03.13	04:00:00	97.317	97.588	97.228	97.583	11592	0	23
2024.03.13	08:00:00	97.582	97.745	97.535	97.737	13950	0	23
2024.03.13	12:00:00	97.738	97.860	97.609	97.788	12637	0	23
2024.03.13	16:00:00	97.788	97.934	97.767	97.829	13825	0	23
2024.03.13	20:00:00	97.829	97.950	97.737	97.821	9693	0	7
2024.03.14	00:00:00	97.778	97.861	97.683	97.769	6547	0	11
2024.03.14	04:00:00	97.767	97.909	97.718	97.840	9008	0	8
2024.03.14	08:00:00	97.845	97.901	97.784	97.853	10534	0	7
2024.03.14	12:00:00	97.852	97.929	97.707	97.769	11865	0	23
2024.03.14	16:00:00	97.770	97.823	97.412	97.564	17635	0	23
2024.03.14	20:00:00	97.567	97.661	97.464	97.568	10001	0	9
2024.03.15	00:00:00	97.600	97.616	97.427	97.477	7050	0	9
2024.03.15	04:00:00	97.471	97.527	97.310	97.372	10299	0	23
2024.03.15	08:00:00	97.374	97.546	97.258	97.491	12812	0	23
2024.03.15	12:00:00	97.491	97.703	97.484	97.665	11559	0	23
2024.03.15	16:00:00	97.666	97.961	97.653	97.771	13884	0	23
2024.03.15	20:00:00	97.769	97.817	97.691	97.726	7864	0	10
2024.03.18	00:00:00	97.662	97.928	97.648	97.918	6070	0	11
2024.03.18	04:00:00	97.920	97.995	97.778	97.896	9780	0	8
2024.03.18	08:00:00	97.895	98.016	97.853	97.992	10247	0	23
2024.03.18	12:00:00	97.994	98.037	97.909	97.980	9800	0	7
