<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.08	146.650	147.547	145.444	147.196	425865	0	3
2024.08.09	147.157	147.817	146.267	146.580	334422	0	3
2024.08.12	146.604	148.226	146.570	147.140	250731	0	3
2024.08.13	147.106	147.948	146.596	146.821	268500	0	3
2024.08.14	146.709	147.582	146.070	147.306	276836	0	3
2024.08.15	147.240	149.392	147.054	149.271	221815	0	3
2024.08.16	149.256	149.334	147.560	147.589	221147	0	3
2024.08.19	147.562	148.054	145.187	146.543	287440	0	3
2024.08.20	146.539	147.347	145.198	145.252	277091	0	3
2024.08.21	145.182	146.906	144.456	145.129	316577	0	3
2024.08.22	145.047	146.528	144.845	146.301	213188	0	3
2024.08.23	146.265	146.483	144.046	144.366	240963	0	3
2024.08.26	144.234	144.654	143.444	144.518	288220	0	0
2024.08.27	144.515	145.177	143.918	143.928	227211	0	4
2024.08.28	143.925	145.041	143.680	144.576	239902	0	4
2024.08.29	144.576	145.555	144.219	144.981	292046	0	4
2024.08.30	144.925	146.248	144.653	146.139	223557	0	4
2024.09.02	146.009	147.179	145.773	146.882	162235	0	4
2024.09.03	146.885	147.211	145.150	145.468	302413	0	4
2024.09.04	145.457	145.559	143.707	143.730	342257	0	4
2024.09.05	143.726	144.231	142.850	143.440	354269	0	4
2024.09.06	143.437	144.054	141.769	142.261	463906	0	4
2024.09.09	142.234	143.795	141.954	143.168	314689	0	4
2024.09.10	143.166	143.713	142.192	142.449	274440	0	4
2024.09.11	142.371	142.550	140.708	142.356	446301	0	4
2024.09.12	142.343	143.044	141.727	141.813	413324	0	4
2024.09.13	141.763	141.890	140.280	140.821	354801	0	4
2024.09.16	140.717	140.915	139.578	140.611	257535	0	4
2024.09.17	140.587	142.465	140.321	142.402	322449	0	4
2024.09.18	142.388	142.714	140.439	142.265	350340	0	4
2024.09.19	142.262	143.947	141.879	142.616	447626	0	4
2024.09.20	142.616	144.496	141.738	143.758	414029	0	4
2024.09.23	143.882	144.461	143.165	143.597	332135	0	4
2024.09.24	143.485	144.683	143.111	143.214	302832	0	4
2024.09.25	143.153	144.846	142.893	144.748	274445	0	4
2024.09.26	144.734	145.215	144.110	144.806	298239	0	4
