<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.14	196.085	197.044	195.706	196.929	79723	0	22
2024.05.15	196.916	197.073	195.804	196.437	92216	0	17
2024.05.16	196.337	196.900	195.031	196.787	100929	0	14
2024.05.17	196.687	197.845	196.663	197.586	75796	0	16
2024.05.20	197.442	198.629	197.266	198.467	73282	0	15
2024.05.21	198.380	198.891	198.246	198.386	82604	0	13
2024.05.22	198.336	199.525	198.231	199.344	85152	0	11
2024.05.23	199.225	199.878	198.998	199.102	98764	0	14
2024.05.24	199.077	200.048	198.907	199.800	78740	0	11
2024.05.27	199.885	200.425	199.597	200.216	48078	0	11
2024.05.28	200.191	200.633	200.117	200.553	75625	0	13
2024.05.29	200.360	200.731	200.028	200.184	85389	0	16
2024.05.30	200.139	200.226	198.739	199.580	87581	0	30
2024.05.31	199.498	200.491	199.221	200.377	103569	0	11
2024.06.03	200.367	200.635	199.208	199.804	109310	0	11
2024.06.04	199.754	200.404	197.188	197.724	132768	0	11
2024.06.05	197.593	199.733	197.513	199.439	103389	0	15
2024.06.06	199.422	199.920	198.817	198.961	102406	0	16
2024.06.07	198.813	199.793	198.380	199.235	111133	0	16
2024.06.10	199.347	200.034	198.917	199.856	92110	0	10
2024.06.11	199.789	200.377	199.653	200.113	91481	0	13
2024.06.12	200.048	200.921	199.855	200.534	103648	0	16
2024.06.13	200.464	201.298	199.678	200.312	91127	0	13
2024.06.14	200.214	201.597	198.909	199.534	120733	0	21
2024.06.17	199.651	200.441	199.048	200.343	89684	0	9
2024.06.18	200.226	200.829	200.010	200.590	87887	0	11
2024.06.19	200.439	201.103	200.245	200.950	54784	0	12
2024.06.20	200.956	201.374	200.602	201.051	80363	0	11
2024.06.21	200.996	202.030	200.416	201.927	84361	0	11
2024.06.24	201.863	202.688	201.100	202.320	84803	0	11
2024.06.25	202.323	202.709	201.941	202.485	80388	0	12
2024.06.26	202.370	203.134	202.302	202.935	88963	0	11
2024.06.27	202.841	203.384	202.484	203.164	144689	0	4
2024.06.28	203.088	203.587	202.563	203.283	209238	0	4
2024.07.01	203.390	204.735	203.182	204.210	167453	0	4
2024.07.02	204.144	204.856	203.877	204.754	143774	0	4
2024.07.03	204.684	206.163	204.603	205.979	177212	0	4
2024.07.04	205.876	206.073	205.286	205.701	103368	0	4
2024.07.05	205.681	206.443	204.973	205.944	233067	0	4
2024.07.08	205.633	206.664	205.286	205.929	153711	0	4
2024.07.09	205.871	206.584	205.830	206.227	145487	0	4
2024.07.10	206.126	207.815	206.098	207.716	122162	0	4
2024.07.11	207.655	208.109	203.829	205.053	272667	0	4
2024.07.12	205.080	206.338	203.820	204.977	340539	0	4
